step,cost,time
0,29.164098739624023,0.0
1,28.201505661010742,0.00045490264892578125
2,28.201505661010742,0.000518798828125
3,27.473094940185547,0.0008556842803955078
4,27.473094940185547,0.0009138584136962891
5,26.488489151000977,0.0012178421020507812
6,26.488489151000977,0.0012769699096679688
7,25.88234519958496,0.0015680789947509766
8,25.88234519958496,0.0016257762908935547
9,25.173709869384766,0.001924753189086914
10,25.173709869384766,0.0019829273223876953
11,24.32461929321289,0.0022728443145751953
12,24.32461929321289,0.0023348331451416016
13,24.272974014282227,0.0026209354400634766
14,24.272974014282227,0.0026760101318359375
15,23.990262985229492,0.002961874008178711
16,23.990262985229492,0.003017902374267578
17,23.3367977142334,0.003304004669189453
18,23.3367977142334,0.0033617019653320312
19,22.398284912109375,0.0036590099334716797
20,22.398284912109375,0.0037178993225097656
21,22.18426513671875,0.003999948501586914
22,22.18426513671875,0.004058837890625
23,21.182167053222656,0.0043447017669677734
24,21.182167053222656,0.004400968551635742
25,20.72555923461914,0.00468897819519043
26,20.72555923461914,0.004745960235595703
27,20.294349670410156,0.00503087043762207
28,20.294349670410156,0.005087852478027344
29,20.205806732177734,0.005377769470214844
30,20.205806732177734,0.005433797836303711
31,19.860271453857422,0.0057218074798583984
32,19.860271453857422,0.0057790279388427734
33,19.484561920166016,0.006064891815185547
34,19.484561920166016,0.0061337947845458984
35,19.2925968170166,0.0064258575439453125
36,19.2925968170166,0.006482839584350586
37,18.825550079345703,0.0067708492279052734
38,18.825550079345703,0.006826877593994141
39,18.292394638061523,0.007107734680175781
40,18.292394638061523,0.0071637630462646484
41,17.933712005615234,0.0074460506439208984
42,17.933712005615234,0.007501840591430664
43,17.91397476196289,0.0077838897705078125
44,17.91397476196289,0.007846832275390625
45,17.36349105834961,0.008131742477416992
46,17.36349105834961,0.00818777084350586
47,16.83042335510254,0.008466958999633789
48,16.83042335510254,0.008522987365722656
49,16.035390853881836,0.008819818496704102
50,16.035390853881836,0.008875846862792969
51,16.096376419067383,0.00915384292602539
52,16.096376419067383,0.009210824966430664
53,16.011775970458984,0.00949406623840332
54,16.011775970458984,0.009550809860229492
55,15.888861656188965,0.009828805923461914
56,15.888861656188965,0.009886026382446289
57,15.715468406677246,0.010169744491577148
58,15.715468406677246,0.010226964950561523
59,15.764321327209473,0.010504007339477539
60,15.764321327209473,0.010561704635620117
61,15.694791793823242,0.01084280014038086
62,15.694791793823242,0.010898828506469727
63,15.699188232421875,0.011178970336914062
64,15.699188232421875,0.011235713958740234
65,15.430537223815918,0.01152801513671875
66,15.430537223815918,0.011584043502807617
67,15.157135963439941,0.011864900588989258
68,15.157135963439941,0.011921882629394531
69,15.169160842895508,0.012205839157104492
70,15.169160842895508,0.012262821197509766
71,15.161413192749023,0.012546777725219727
72,15.161413192749023,0.01260685920715332
73,15.032876014709473,0.012889862060546875
74,15.032876014709473,0.012945890426635742
75,14.625099182128906,0.013229846954345703
76,14.625099182128906,0.01328587532043457
77,14.302705764770508,0.013569831848144531
78,14.302705764770508,0.013626813888549805
79,14.248071670532227,0.013907909393310547
80,14.248071670532227,0.013969898223876953
81,14.215631484985352,0.01425480842590332
82,14.215631484985352,0.014311790466308594
83,14.195188522338867,0.014594793319702148
84,14.195188522338867,0.014650821685791016
85,13.962679862976074,0.014930963516235352
86,13.962679862976074,0.014986038208007812
87,14.019706726074219,0.01527094841003418
88,14.019706726074219,0.015328645706176758
89,14.140995979309082,0.015608787536621094
90,14.140995979309082,0.01566481590270996
91,13.796479225158691,0.015947818756103516
92,13.796479225158691,0.016003847122192383
93,13.679115295410156,0.01628589630126953
94,13.679115295410156,0.0163419246673584
95,13.671385765075684,0.016624927520751953
96,13.671385765075684,0.016681909561157227
97,13.398397445678711,0.01697683334350586
98,13.398397445678711,0.01703190803527832
99,13.536680221557617,0.017313718795776367
100,13.536680221557617,0.017369747161865234
101,13.650639533996582,0.017653703689575195
102,13.650639533996582,0.017709732055664062
103,13.601787567138672,0.017990827560424805
104,13.601787567138672,0.018045902252197266
105,13.833511352539062,0.018329858779907227
106,13.833511352539062,0.018385887145996094
107,13.909624099731445,0.018669843673706055
108,13.909624099731445,0.018725872039794922
109,13.556640625,0.019008636474609375
110,13.556640625,0.019063711166381836
111,13.851336479187012,0.0193479061126709
112,13.851336479187012,0.019406795501708984
113,13.646888732910156,0.019701004028320312
114,13.646888732910156,0.019756793975830078
