step,cost,time
0,28.890789031982422,0.0
1,28.071428298950195,0.0004191398620605469
2,28.071428298950195,0.00047707557678222656
3,27.60551643371582,0.0008111000061035156
4,27.60551643371582,0.0008690357208251953
5,27.29813575744629,0.0011560916900634766
6,27.29813575744629,0.00121307373046875
7,26.131481170654297,0.0014972686767578125
8,26.131481170654297,0.0015530586242675781
9,25.526912689208984,0.0018351078033447266
10,25.526912689208984,0.0018901824951171875
11,24.882556915283203,0.0021698474884033203
12,24.882556915283203,0.0022270679473876953
13,24.22153091430664,0.0025119781494140625
14,24.22153091430664,0.0025670528411865234
15,23.795028686523438,0.0028450489044189453
16,23.795028686523438,0.0029020309448242188
17,23.943927764892578,0.003184080123901367
18,23.943927764892578,0.0032401084899902344
19,23.551959991455078,0.0035181045532226562
20,23.551959991455078,0.0035741329193115234
21,23.78846549987793,0.0038499832153320312
22,23.78846549987793,0.00390625
23,23.805892944335938,0.004183053970336914
24,23.805892944335938,0.004239320755004883
25,23.32526397705078,0.004515171051025391
26,23.32526397705078,0.004570960998535156
27,23.040176391601562,0.004848003387451172
28,23.040176391601562,0.004904031753540039
29,22.85780143737793,0.0051882266998291016
30,22.85780143737793,0.005244016647338867
31,22.277400970458984,0.005526065826416016
32,22.277400970458984,0.005582094192504883
33,22.060001373291016,0.005860090255737305
34,22.060001373291016,0.005914926528930664
35,21.569366455078125,0.00619196891784668
36,21.569366455078125,0.006247997283935547
37,21.44771957397461,0.006532192230224609
38,21.44771957397461,0.006587982177734375
39,20.867952346801758,0.006863117218017578
40,20.867952346801758,0.006918907165527344
41,20.861804962158203,0.007195949554443359
42,20.861804962158203,0.0072519779205322266
43,20.380332946777344,0.00752711296081543
44,20.380332946777344,0.007585048675537109
45,19.73162078857422,0.007871150970458984
46,19.73162078857422,0.007926225662231445
47,19.337814331054688,0.008198022842407227
48,19.337814331054688,0.008253097534179688
49,18.732810974121094,0.00853109359741211
50,18.732810974121094,0.008587121963500977
51,18.567819595336914,0.008862018585205078
52,18.567819595336914,0.008917093276977539
53,18.576770782470703,0.00919198989868164
54,18.576770782470703,0.009248018264770508
55,18.185651779174805,0.00952005386352539
56,18.185651779174805,0.009575128555297852
57,17.898456573486328,0.009847164154052734
58,17.898456573486328,0.009902238845825195
59,17.858463287353516,0.010174989700317383
60,17.858463287353516,0.010232210159301758
61,17.67767906188965,0.01051020622253418
62,17.67767906188965,0.010565042495727539
63,17.078262329101562,0.010837078094482422
64,17.078262329101562,0.010892152786254883
65,16.92902374267578,0.011167049407958984
66,16.92902374267578,0.011223077774047852
67,16.502243041992188,0.011495113372802734
68,16.502243041992188,0.011551141738891602
69,15.926347732543945,0.011822938919067383
70,15.926347732543945,0.011878013610839844
71,15.58491325378418,0.012151241302490234
72,15.58491325378418,0.012206077575683594
73,15.219566345214844,0.012476921081542969
74,15.219566345214844,0.01253199577331543
75,15.03788948059082,0.012804269790649414
76,15.03788948059082,0.012857913970947266
77,15.080724716186523,0.013145208358764648
78,15.080724716186523,0.013200044631958008
79,15.342718124389648,0.01347208023071289
80,15.342718124389648,0.013526201248168945
81,15.35982894897461,0.013797998428344727
82,15.35982894897461,0.013853073120117188
83,15.395442962646484,0.01412510871887207
84,15.395442962646484,0.014180183410644531
85,15.06312084197998,0.014451026916503906
86,15.06312084197998,0.014506101608276367
87,14.957313537597656,0.014777898788452148
88,14.957313537597656,0.01483297348022461
89,14.42685317993164,0.015108108520507812
90,14.42685317993164,0.015161991119384766
91,14.522040367126465,0.015434026718139648
92,14.522040367126465,0.01548910140991211
93,14.462961196899414,0.01576709747314453
94,14.462961196899414,0.015822172164916992
95,14.984526634216309,0.01609516143798828
96,14.984526634216309,0.016149044036865234
97,14.859514236450195,0.016422033309936523
98,14.859514236450195,0.01647806167602539
99,14.704392433166504,0.016750097274780273
100,14.704392433166504,0.016804933547973633
101,14.654773712158203,0.017080068588256836
102,14.654773712158203,0.017134904861450195
103,14.651411056518555,0.01740717887878418
104,14.651411056518555,0.01746201515197754
105,14.616073608398438,0.017734050750732422
106,14.616073608398438,0.01779007911682129
107,14.532038688659668,0.01806330680847168
108,14.532038688659668,0.018117904663085938
109,14.409751892089844,0.018407106399536133
110,14.409751892089844,0.018461942672729492
111,13.950078964233398,0.0187380313873291
112,13.950078964233398,0.018793106079101562
113,13.606880187988281,0.019067049026489258
114,13.606880187988281,0.01912212371826172
115,13.48776626586914,0.019393205642700195
116,13.48776626586914,0.01944708824157715
117,13.247821807861328,0.019721031188964844
118,13.247821807861328,0.019776105880737305
119,13.170302391052246,0.02004718780517578
120,13.170302391052246,0.02010202407836914
121,12.974727630615234,0.020373106002807617
122,12.974727630615234,0.020428180694580078
123,13.193504333496094,0.020699024200439453
124,13.193504333496094,0.020754098892211914
125,13.565618515014648,0.02103400230407715
126,13.565618515014648,0.02108907699584961
127,13.359524726867676,0.021361112594604492
128,13.359524726867676,0.02141594886779785
129,13.116582870483398,0.021689176559448242
130,13.116582870483398,0.0217440128326416
131,13.281405448913574,0.0220181941986084
132,13.281405448913574,0.022073984146118164
133,13.09345817565918,0.02234506607055664
134,13.09345817565918,0.022399187088012695
135,13.059879302978516,0.022670269012451172
136,13.059879302978516,0.02272486686706543
137,12.925650596618652,0.023000240325927734
138,12.925650596618652,0.023055315017700195
139,12.8152437210083,0.023328065872192383
140,12.8152437210083,0.023382186889648438
141,13.077481269836426,0.02366805076599121
142,13.077481269836426,0.023722171783447266
143,12.950704574584961,0.023993968963623047
144,12.950704574584961,0.024049043655395508
145,13.050411224365234,0.024320125579833984
146,13.050411224365234,0.024375200271606445
