step,cost,time
0,29.834407806396484,0.0
1,28.417205810546875,0.0006086826324462891
2,28.417205810546875,0.0006709098815917969
3,27.623666763305664,0.0010187625885009766
4,27.623666763305664,0.0010759830474853516
5,26.881080627441406,0.0013697147369384766
6,26.881080627441406,0.0014278888702392578
7,25.869983673095703,0.0017168521881103516
8,25.869983673095703,0.0017728805541992188
9,25.416980743408203,0.0020596981048583984
10,25.416980743408203,0.0021157264709472656
11,25.495731353759766,0.002398967742919922
12,25.495731353759766,0.0024547576904296875
13,24.838764190673828,0.0027489662170410156
14,24.838764190673828,0.0028057098388671875
15,24.460359573364258,0.003098726272583008
16,24.460359573364258,0.0031576156616210938
17,23.75333023071289,0.00344085693359375
18,23.75333023071289,0.003496885299682617
19,23.451744079589844,0.003776073455810547
20,23.451744079589844,0.0038328170776367188
21,22.66345977783203,0.004111766815185547
22,22.66345977783203,0.004167795181274414
23,22.024078369140625,0.00444793701171875
24,22.024078369140625,0.004503726959228516
25,21.68474578857422,0.004784822463989258
26,21.68474578857422,0.004840850830078125
27,21.377880096435547,0.005120754241943359
28,21.377880096435547,0.005178928375244141
29,21.552736282348633,0.0054738521575927734
30,21.552736282348633,0.005529880523681641
31,21.258161544799805,0.005810976028442383
32,21.258161544799805,0.00586700439453125
33,20.939544677734375,0.006150960922241211
34,20.939544677734375,0.006206989288330078
35,20.36795425415039,0.006489753723144531
36,20.36795425415039,0.006544828414916992
37,20.208837509155273,0.006824016571044922
38,20.208837509155273,0.006878852844238281
39,19.718772888183594,0.007162809371948242
40,19.718772888183594,0.007221698760986328
41,19.88300323486328,0.00749969482421875
42,19.88300323486328,0.007555723190307617
43,19.8627872467041,0.007838010787963867
44,19.8627872467041,0.007893800735473633
45,19.295522689819336,0.008180856704711914
46,19.295522689819336,0.008235692977905273
47,19.05257797241211,0.008516788482666016
48,19.05257797241211,0.008572816848754883
49,18.717683792114258,0.008855819702148438
50,18.717683792114258,0.008912801742553711
51,18.636369705200195,0.009193897247314453
52,18.636369705200195,0.009248733520507812
53,18.588764190673828,0.009528875350952148
54,18.588764190673828,0.00958395004272461
55,18.657320022583008,0.009865999221801758
56,18.657320022583008,0.009923696517944336
57,18.25068473815918,0.010199785232543945
58,18.25068473815918,0.010254859924316406
59,18.292007446289062,0.010536909103393555
60,18.292007446289062,0.01059269905090332
61,18.071372985839844,0.010881662368774414
62,18.071372985839844,0.010936737060546875
63,17.89181137084961,0.011223793029785156
64,17.89181137084961,0.011279821395874023
65,17.56125259399414,0.011557817459106445
66,17.56125259399414,0.011613845825195312
67,17.040685653686523,0.011888742446899414
68,17.040685653686523,0.011945009231567383
69,16.813953399658203,0.012223005294799805
70,16.813953399658203,0.012277841567993164
71,16.982810974121094,0.012555837631225586
72,16.982810974121094,0.012611865997314453
73,17.141143798828125,0.012891769409179688
74,17.141143798828125,0.012949705123901367
75,17.114593505859375,0.013229846954345703
76,17.114593505859375,0.01328897476196289
77,17.086532592773438,0.013578653335571289
78,17.086532592773438,0.01363682746887207
79,16.909605026245117,0.013914823532104492
80,16.909605026245117,0.01397085189819336
81,16.969867706298828,0.014250040054321289
82,16.969867706298828,0.014305830001831055
83,16.407258987426758,0.014582633972167969
84,16.407258987426758,0.014638900756835938
85,16.39847183227539,0.014915704727172852
86,16.39847183227539,0.01497197151184082
87,16.359405517578125,0.015251874923706055
88,16.359405517578125,0.01530766487121582
89,15.959822654724121,0.015585660934448242
90,15.959822654724121,0.01564192771911621
91,15.965800285339355,0.01592087745666504
92,15.965800285339355,0.015977859497070312
93,15.851075172424316,0.016269683837890625
