step,cost,time
0,28.390453338623047,0.0
1,27.957796096801758,0.00041794776916503906
2,27.957796096801758,0.000476837158203125
3,26.658504486083984,0.0007958412170410156
4,26.658504486083984,0.0008528232574462891
5,26.16541862487793,0.001138925552368164
6,26.16541862487793,0.0011968612670898438
7,25.343549728393555,0.001481771469116211
8,25.343549728393555,0.0015380382537841797
9,24.890857696533203,0.0018198490142822266
10,24.890857696533203,0.0018768310546875
11,24.668893814086914,0.0021560192108154297
12,24.668893814086914,0.0022127628326416016
13,23.40943145751953,0.002505779266357422
14,23.40943145751953,0.002560853958129883
15,22.973161697387695,0.0028438568115234375
16,22.973161697387695,0.0029020309448242188
17,22.52164649963379,0.0031816959381103516
18,22.52164649963379,0.0032389163970947266
19,22.130870819091797,0.0035257339477539062
20,22.130870819091797,0.0035817623138427734
21,21.606412887573242,0.0038597583770751953
22,21.606412887573242,0.003916025161743164
23,21.14085578918457,0.004194974899291992
24,21.14085578918457,0.004251718521118164
25,20.90329360961914,0.004534006118774414
26,20.90329360961914,0.0045888423919677734
27,20.228445053100586,0.0048639774322509766
28,20.228445053100586,0.0049207210540771484
29,20.187332153320312,0.00519871711730957
30,20.187332153320312,0.0052547454833984375
31,19.901716232299805,0.005531787872314453
32,19.901716232299805,0.005586862564086914
33,19.574338912963867,0.00586390495300293
34,19.574338912963867,0.005919933319091797
35,18.943809509277344,0.0061969757080078125
36,18.943809509277344,0.006253719329833984
37,18.289661407470703,0.006530046463012695
38,18.289661407470703,0.006585836410522461
39,17.986658096313477,0.006862640380859375
40,17.986658096313477,0.00691986083984375
41,17.720550537109375,0.0071947574615478516
42,17.720550537109375,0.007250785827636719
43,17.480667114257812,0.007524728775024414
44,17.480667114257812,0.007580757141113281
45,17.052289962768555,0.007854700088500977
46,17.052289962768555,0.007910728454589844
47,16.866151809692383,0.008185863494873047
48,16.866151809692383,0.008241891860961914
49,16.50067901611328,0.008517742156982422
50,16.50067901611328,0.008572816848754883
51,16.51770782470703,0.008854866027832031
52,16.51770782470703,0.008910655975341797
53,16.56344985961914,0.009188652038574219
54,16.56344985961914,0.00924372673034668
55,16.021392822265625,0.009517669677734375
56,16.021392822265625,0.009573698043823242
57,15.878498077392578,0.009854793548583984
58,15.878498077392578,0.009911060333251953
59,15.447059631347656,0.010187864303588867
60,15.447059631347656,0.010243654251098633
61,15.436301231384277,0.010516881942749023
62,15.436301231384277,0.01057291030883789
63,15.432476997375488,0.010843753814697266
64,15.432476997375488,0.010899782180786133
65,15.532828330993652,0.011172771453857422
66,15.532828330993652,0.011228799819946289
67,15.50979232788086,0.011522769927978516
68,15.50979232788086,0.011577844619750977
69,15.498946189880371,0.01184988021850586
70,15.498946189880371,0.011905908584594727
71,15.365484237670898,0.012177705764770508
72,15.365484237670898,0.012233972549438477
73,15.034213066101074,0.012512922286987305
74,15.034213066101074,0.012567996978759766
75,15.15057373046875,0.012842893600463867
76,15.15057373046875,0.012901782989501953
77,15.29154109954834,0.01317596435546875
78,15.29154109954834,0.013231754302978516
79,15.05567741394043,0.013504981994628906
80,15.05567741394043,0.013560056686401367
81,15.076699256896973,0.013834953308105469
82,15.076699256896973,0.013890743255615234
83,14.954977989196777,0.014183759689331055
84,14.954977989196777,0.014238834381103516
85,14.680871963500977,0.014512777328491211
86,14.680871963500977,0.014567852020263672
87,14.667403221130371,0.014839887619018555
88,14.667403221130371,0.01489877700805664
89,14.653342247009277,0.015173673629760742
90,14.653342247009277,0.015227794647216797
91,14.735550880432129,0.01549983024597168
92,14.735550880432129,0.015555858612060547
93,14.550832748413086,0.01582789421081543
94,14.550832748413086,0.01588296890258789
95,14.493936538696289,0.016157865524291992
96,14.493936538696289,0.016212940216064453
