method,m,i,step,cost,time
sampled,5,3,0,36.33358383178711,66.47142195701599
sampled,5,3,1,35.4078369140625,66.47142195701599
sampled,5,3,2,34.46220397949219,66.47142195701599
sampled,5,3,3,33.75831985473633,66.47142195701599
sampled,5,3,4,33.0959587097168,66.47142195701599
sampled,5,3,5,32.565948486328125,66.47142195701599
sampled,5,3,6,32.04975128173828,66.47142195701599
sampled,5,3,7,31.61811065673828,66.47142195701599
sampled,5,3,8,30.415306091308594,66.47142195701599
sampled,5,3,9,30.302528381347656,66.47142195701599
sampled,5,3,10,29.34339141845703,66.47142195701599
sampled,5,3,11,28.529247283935547,66.47142195701599
sampled,5,3,12,27.795452117919922,66.47142195701599
sampled,5,3,13,27.61182975769043,66.47142195701599
sampled,5,3,14,27.128772735595703,66.47142195701599
sampled,5,3,15,26.709209442138672,66.47142195701599
sampled,5,3,16,25.980579376220703,66.47142195701599
sampled,5,3,17,25.209381103515625,66.47142195701599
sampled,5,3,18,24.754323959350586,66.47142195701599
sampled,5,3,19,24.568601608276367,66.47142195701599
sampled,5,3,20,24.49445152282715,66.47142195701599
sampled,5,3,21,24.22975730895996,66.47142195701599
sampled,5,3,22,23.729907989501953,66.47142195701599
sampled,5,3,23,23.875600814819336,66.47142195701599
sampled,5,3,24,23.772415161132812,66.47142195701599
sampled,5,3,25,23.405576705932617,66.47142195701599
sampled,5,3,26,22.700212478637695,66.47142195701599
sampled,5,3,27,22.260746002197266,66.47142195701599
sampled,5,3,28,21.95728302001953,66.47142195701599
sampled,5,3,29,21.985504150390625,66.47142195701599
sampled,5,3,30,21.56131362915039,66.47142195701599
sampled,5,3,31,21.330116271972656,66.47142195701599
sampled,5,3,32,21.172977447509766,66.47142195701599
sampled,5,3,33,21.03917121887207,66.47142195701599
sampled,5,3,34,20.83274269104004,66.47142195701599
sampled,5,3,35,20.84430503845215,66.47142195701599
sampled,5,3,36,20.308584213256836,66.47142195701599
sampled,5,3,37,19.98574447631836,66.47142195701599
sampled,5,3,38,20.086498260498047,66.47142195701599
sampled,5,3,39,20.199655532836914,66.47142195701599
sampled,5,3,40,20.028223037719727,66.47142195701599
sampled,5,3,41,19.67200469970703,66.47142195701599
sampled,5,3,42,19.208091735839844,66.47142195701599
sampled,5,3,43,19.175817489624023,66.47142195701599
sampled,5,3,44,19.134767532348633,66.47142195701599
sampled,5,3,45,19.038820266723633,66.47142195701599
sampled,5,3,46,18.862003326416016,66.47142195701599
sampled,5,3,47,18.590591430664062,66.47142195701599
sampled,5,3,48,18.582229614257812,66.47142195701599
sampled,5,3,49,18.24169158935547,66.47142195701599
sampled,5,3,50,17.89516830444336,66.47142195701599
sampled,5,3,51,18.2017765045166,66.47142195701599
sampled,5,3,52,18.388755798339844,66.47142195701599
sampled,5,3,53,18.551979064941406,66.47142195701599
sampled,5,3,54,18.271957397460938,66.47142195701599
sampled,5,3,55,18.14192008972168,66.47142195701599
sampled,5,3,56,17.85218620300293,66.47142195701599
sampled,5,3,57,17.852188110351562,66.47142195701599
sampled,5,3,58,17.543867111206055,66.47142195701599
sampled,5,3,59,17.425750732421875,66.47142195701599
sampled,5,3,60,17.19225311279297,66.47142195701599
sampled,5,3,61,17.06753158569336,66.47142195701599
sampled,5,3,62,16.63515281677246,66.47142195701599
sampled,5,3,63,16.063518524169922,66.47142195701599
sampled,5,3,64,16.044687271118164,66.47142195701599
sampled,5,3,65,16.5173282623291,66.47142195701599
sampled,5,3,66,16.325042724609375,66.47142195701599
sampled,5,3,67,16.325042724609375,66.47142195701599
sampled,5,3,68,15.807099342346191,66.47142195701599
sampled,5,3,69,16.02947998046875,66.47142195701599
sampled,5,3,70,15.974945068359375,66.47142195701599
sampled,5,3,71,15.992308616638184,66.47142195701599
sampled,5,3,72,15.769927024841309,66.47142195701599
sampled,5,3,73,15.773859024047852,66.47142195701599
sampled,5,3,74,16.176746368408203,66.47142195701599
sampled,5,3,75,15.898859024047852,66.47142195701599
sampled,5,3,76,15.698728561401367,66.47142195701599
sampled,5,3,77,15.747966766357422,66.47142195701599
sampled,5,3,78,15.739383697509766,66.47142195701599
sampled,5,3,79,15.79222297668457,66.47142195701599
sampled,5,3,80,15.731249809265137,66.47142195701599
sampled,5,3,81,15.701884269714355,66.47142195701599
sampled,5,3,82,15.355511665344238,66.47142195701599
sampled,5,3,83,15.27200698852539,66.47142195701599
sampled,5,3,84,15.019070625305176,66.47142195701599
sampled,5,3,85,15.040336608886719,66.47142195701599
sampled,5,3,86,15.201175689697266,66.47142195701599
sampled,5,3,87,15.210023880004883,66.47142195701599
sampled,5,3,88,15.052955627441406,66.47142195701599
sampled,5,3,89,15.052955627441406,66.47142195701599
sampled,5,3,90,14.765453338623047,66.47142195701599
sampled,5,3,91,14.92846965789795,66.47142195701599
sampled,5,3,92,15.054672241210938,66.47142195701599
sampled,5,3,93,15.030821800231934,66.47142195701599
sampled,5,3,94,15.270015716552734,66.47142195701599
sampled,5,3,95,14.983954429626465,66.47142195701599
sampled,5,3,96,14.942865371704102,66.47142195701599
sampled,5,3,97,14.910484313964844,66.47142195701599
sampled,5,3,98,14.361456871032715,66.47142195701599
sampled,5,3,99,14.291544914245605,66.47142195701599
sampled,5,3,100,14.33768081665039,66.47142195701599
sampled,5,3,101,14.42563247680664,66.47142195701599
sampled,5,3,102,14.327005386352539,66.47142195701599
sampled,5,3,103,13.928145408630371,66.47142195701599
sampled,5,3,104,13.964988708496094,66.47142195701599
sampled,5,3,105,13.974081993103027,66.47142195701599
sampled,5,3,106,14.461581230163574,66.47142195701599
sampled,5,3,107,14.46158218383789,66.47142195701599
sampled,5,3,108,14.315350532531738,66.47142195701599
sampled,5,3,109,14.300516128540039,66.47142195701599
sampled,5,3,110,14.111480712890625,66.47142195701599
sampled,5,3,111,14.111480712890625,66.47142195701599
sampled,5,3,112,13.623979568481445,66.47142195701599
sampled,5,3,113,13.623979568481445,66.47142195701599
sampled,5,3,114,13.573190689086914,66.47142195701599
sampled,5,3,115,13.72477912902832,66.47142195701599
sampled,5,3,116,13.894782066345215,66.47142195701599
sampled,5,3,117,13.82650089263916,66.47142195701599
sampled,5,3,118,14.115155220031738,66.47142195701599
sampled,5,3,119,13.749640464782715,66.47142195701599
sampled,5,3,120,14.136072158813477,66.47142195701599
sampled,5,3,121,14.173002243041992,66.47142195701599
sampled,5,3,122,14.211400032043457,66.47142195701599
sampled,5,3,123,14.087198257446289,66.47142195701599
sampled,5,3,124,14.054450988769531,66.47142195701599
sampled,5,3,125,14.122872352600098,66.47142195701599
sampled,5,3,126,14.037678718566895,66.47142195701599
sampled,5,3,127,14.240337371826172,66.47142195701599
sampled,5,3,128,14.1324462890625,66.47142195701599
sampled,5,3,129,14.165746688842773,66.47142195701599
sampled,5,3,130,14.042781829833984,66.47142195701599
sampled,5,3,131,13.951864242553711,66.47142195701599
sampled,5,3,132,14.138242721557617,66.47142195701599
sampled,5,3,133,14.118200302124023,66.47142195701599
sampled,5,3,134,13.974363327026367,66.47142195701599
sampled,5,3,135,13.974363327026367,66.47142195701599
sampled,5,3,136,13.816609382629395,66.47142195701599
sampled,5,3,137,13.816609382629395,66.47142195701599
sampled,5,3,138,13.865891456604004,66.47142195701599
sampled,5,3,139,13.541111946105957,66.47142195701599
sampled,5,3,140,13.578323364257812,66.47142195701599
sampled,5,3,141,13.654829025268555,66.47142195701599
sampled,5,3,142,13.318902969360352,66.47142195701599
sampled,5,3,143,13.322037696838379,66.47142195701599
sampled,5,3,144,13.78889274597168,66.47142195701599
sampled,5,3,145,13.893115997314453,66.47142195701599
sampled,5,3,146,13.778448104858398,66.47142195701599
sampled,5,3,147,13.856212615966797,66.47142195701599
sampled,5,3,148,13.88256549835205,66.47142195701599
sampled,5,3,149,14.07046890258789,66.47142195701599
sampled,5,3,150,13.603614807128906,66.47142195701599
sampled,5,3,151,13.471612930297852,66.47142195701599
sampled,5,3,152,13.436723709106445,66.47142195701599
sampled,5,3,153,13.298744201660156,66.47142195701599
sampled,5,3,154,13.15762710571289,66.47142195701599
sampled,5,3,155,13.28927230834961,66.47142195701599
sampled,5,3,156,13.299116134643555,66.47142195701599
sampled,5,3,157,13.202075958251953,66.47142195701599
sampled,5,3,158,13.292119979858398,66.47142195701599
sampled,5,3,159,13.283647537231445,66.47142195701599
sampled,5,3,160,13.311765670776367,66.47142195701599
sampled,5,3,161,13.306540489196777,66.47142195701599
sampled,5,3,162,13.306540489196777,66.47142195701599
sampled,5,3,163,13.172874450683594,66.47142195701599
sampled,5,3,164,13.175729751586914,66.47142195701599
sampled,5,3,165,13.436773300170898,66.47142195701599
sampled,5,3,166,13.512791633605957,66.47142195701599
sampled,5,3,167,13.384981155395508,66.47142195701599
sampled,5,3,168,13.504018783569336,66.47142195701599
sampled,5,3,169,13.667830467224121,66.47142195701599
sampled,5,3,170,13.762981414794922,66.47142195701599
sampled,5,3,171,13.756166458129883,66.47142195701599
sampled,5,3,172,13.554919242858887,66.47142195701599
sampled,5,3,173,13.515279769897461,66.47142195701599
sampled,5,3,174,13.515279769897461,66.47142195701599
sampled,5,3,175,13.327281951904297,66.47142195701599
sampled,5,3,176,13.250951766967773,66.47142195701599
sampled,5,3,177,13.274426460266113,66.47142195701599
sampled,5,3,178,12.97422981262207,66.47142195701599
sampled,5,3,179,13.051684379577637,66.47142195701599
sampled,5,3,180,12.968667030334473,66.47142195701599
sampled,5,3,181,12.968667030334473,66.47142195701599
sampled,5,3,182,12.829172134399414,66.47142195701599
sampled,5,3,183,12.78892707824707,66.47142195701599
sampled,5,3,184,12.817359924316406,66.47142195701599
sampled,5,3,185,12.978175163269043,66.47142195701599
sampled,5,3,186,12.828733444213867,66.47142195701599
sampled,5,3,187,12.98682975769043,66.47142195701599
sampled,5,3,188,13.08675765991211,66.47142195701599
sampled,5,3,189,13.214434623718262,66.47142195701599
sampled,5,3,190,13.331599235534668,66.47142195701599
sampled,5,3,191,13.17367172241211,66.47142195701599
sampled,5,3,192,13.16537857055664,66.47142195701599
sampled,5,3,193,13.146601676940918,66.47142195701599
sampled,5,3,194,13.237737655639648,66.47142195701599
sampled,5,3,195,12.940589904785156,66.47142195701599
sampled,5,3,196,12.889717102050781,66.47142195701599
sampled,5,3,197,12.919256210327148,66.47142195701599
sampled,5,3,198,12.855734825134277,66.47142195701599
sampled,5,3,199,12.780625343322754,66.47142195701599
sampled,5,3,200,12.885183334350586,66.47142195701599
sampled,5,3,201,12.848998069763184,66.47142195701599
sampled,5,3,202,12.958623886108398,66.47142195701599
sampled,5,3,203,13.343673706054688,66.47142195701599
sampled,5,3,204,14.084253311157227,66.47142195701599
sampled,5,3,205,14.41694164276123,66.47142195701599
sampled,5,3,206,14.434534072875977,66.47142195701599
sampled,5,3,207,13.721978187561035,66.47142195701599
sampled,5,3,208,13.507689476013184,66.47142195701599
sampled,5,3,209,13.365991592407227,66.47142195701599
sampled,5,3,210,13.414560317993164,66.47142195701599
sampled,5,3,211,13.28448486328125,66.47142195701599
sampled,5,3,212,13.484468460083008,66.47142195701599
sampled,5,3,213,13.317955017089844,66.47142195701599
sampled,5,3,214,13.166281700134277,66.47142195701599
sampled,5,3,215,12.87697982788086,66.47142195701599
sampled,5,3,216,13.097360610961914,66.47142195701599
sampled,5,3,217,13.205526351928711,66.47142195701599
sampled,5,3,218,13.150472640991211,66.47142195701599
sampled,5,3,219,13.187583923339844,66.47142195701599
sampled,5,3,220,13.197126388549805,66.47142195701599
sampled,5,3,221,13.132784843444824,66.47142195701599
sampled,5,3,222,13.14405632019043,66.47142195701599
sampled,5,3,223,12.838218688964844,66.47142195701599
sampled,5,3,224,12.968738555908203,66.47142195701599
sampled,5,3,225,12.931004524230957,66.47142195701599
sampled,5,3,226,13.110447883605957,66.47142195701599
sampled,5,3,227,13.132752418518066,66.47142195701599
sampled,5,3,228,13.18464183807373,66.47142195701599
sampled,5,3,229,13.559436798095703,66.47142195701599
sampled,5,3,230,13.559435844421387,66.47142195701599
sampled,5,3,231,13.592817306518555,66.47142195701599
sampled,5,3,232,13.766454696655273,66.47142195701599
sampled,5,3,233,13.708043098449707,66.47142195701599
sampled,5,3,234,13.645612716674805,66.47142195701599
sampled,5,3,235,13.859426498413086,66.47142195701599
sampled,5,3,236,14.221019744873047,66.47142195701599
sampled,5,3,237,13.998401641845703,66.47142195701599
