method,m,i,step,cost,time
sampled,1,5,0,36.997100830078125,8.18038296699524
sampled,1,5,1,37.01161575317383,8.18038296699524
sampled,1,5,2,36.8463134765625,8.18038296699524
sampled,1,5,3,36.553009033203125,8.18038296699524
sampled,1,5,4,36.09054946899414,8.18038296699524
sampled,1,5,5,35.947662353515625,8.18038296699524
sampled,1,5,6,36.11625671386719,8.18038296699524
sampled,1,5,7,35.87519836425781,8.18038296699524
sampled,1,5,8,35.52953338623047,8.18038296699524
sampled,1,5,9,35.01701354980469,8.18038296699524
sampled,1,5,10,35.28723907470703,8.18038296699524
sampled,1,5,11,34.55796813964844,8.18038296699524
sampled,1,5,12,34.733795166015625,8.18038296699524
sampled,1,5,13,34.68218994140625,8.18038296699524
sampled,1,5,14,34.38422775268555,8.18038296699524
sampled,1,5,15,33.61436080932617,8.18038296699524
sampled,1,5,16,33.04615783691406,8.18038296699524
sampled,1,5,17,32.26816940307617,8.18038296699524
sampled,1,5,18,32.61600875854492,8.18038296699524
sampled,1,5,19,32.33639144897461,8.18038296699524
sampled,1,5,20,32.33888244628906,8.18038296699524
sampled,1,5,21,32.36653137207031,8.18038296699524
sampled,1,5,22,31.908496856689453,8.18038296699524
sampled,1,5,23,31.799558639526367,8.18038296699524
sampled,1,5,24,31.255573272705078,8.18038296699524
sampled,1,5,25,31.14247703552246,8.18038296699524
sampled,1,5,26,30.962810516357422,8.18038296699524
sampled,1,5,27,30.098133087158203,8.18038296699524
sampled,1,5,28,29.977907180786133,8.18038296699524
sampled,1,5,29,29.655517578125,8.18038296699524
sampled,1,5,30,30.265209197998047,8.18038296699524
sampled,1,5,31,30.01549530029297,8.18038296699524
sampled,1,5,32,30.76678466796875,8.18038296699524
sampled,1,5,33,30.79450798034668,8.18038296699524
sampled,1,5,34,30.76349449157715,8.18038296699524
sampled,1,5,35,30.80255126953125,8.18038296699524
sampled,1,5,36,30.958524703979492,8.18038296699524
sampled,1,5,37,31.223690032958984,8.18038296699524
sampled,1,5,38,31.152393341064453,8.18038296699524
sampled,1,5,39,30.081344604492188,8.18038296699524
sampled,1,5,40,30.015321731567383,8.18038296699524
sampled,1,5,41,29.839282989501953,8.18038296699524
sampled,1,5,42,29.83489227294922,8.18038296699524
sampled,1,5,43,30.158580780029297,8.18038296699524
sampled,1,5,44,30.38543701171875,8.18038296699524
sampled,1,5,45,30.76486587524414,8.18038296699524
sampled,1,5,46,30.572158813476562,8.18038296699524
sampled,1,5,47,30.32289695739746,8.18038296699524
sampled,1,5,48,30.185585021972656,8.18038296699524
sampled,1,5,49,30.677276611328125,8.18038296699524
sampled,1,5,50,30.492267608642578,8.18038296699524
sampled,1,5,51,29.882049560546875,8.18038296699524
sampled,1,5,52,30.504119873046875,8.18038296699524
sampled,1,5,53,30.013978958129883,8.18038296699524
sampled,1,5,54,30.046987533569336,8.18038296699524
sampled,1,5,55,30.13780403137207,8.18038296699524
sampled,1,5,56,30.19572639465332,8.18038296699524
sampled,1,5,57,30.170927047729492,8.18038296699524
sampled,1,5,58,29.920257568359375,8.18038296699524
sampled,1,5,59,30.19068717956543,8.18038296699524
sampled,1,5,60,29.46122169494629,8.18038296699524
sampled,1,5,61,29.44148063659668,8.18038296699524
sampled,1,5,62,29.44582748413086,8.18038296699524
sampled,1,5,63,29.522293090820312,8.18038296699524
sampled,1,5,64,29.748655319213867,8.18038296699524
sampled,1,5,65,29.969337463378906,8.18038296699524
sampled,1,5,66,29.980405807495117,8.18038296699524
sampled,1,5,67,30.130172729492188,8.18038296699524
sampled,1,5,68,30.175737380981445,8.18038296699524
sampled,1,5,69,30.168169021606445,8.18038296699524
sampled,1,5,70,30.432477951049805,8.18038296699524
sampled,1,5,71,30.00814437866211,8.18038296699524
sampled,1,5,72,29.776050567626953,8.18038296699524
sampled,1,5,73,29.69239044189453,8.18038296699524
sampled,1,5,74,28.911130905151367,8.18038296699524
sampled,1,5,75,29.24720001220703,8.18038296699524
sampled,1,5,76,28.726587295532227,8.18038296699524
sampled,1,5,77,28.580707550048828,8.18038296699524
sampled,1,5,78,28.49557876586914,8.18038296699524
sampled,1,5,79,28.313148498535156,8.18038296699524
sampled,1,5,80,28.310382843017578,8.18038296699524
sampled,1,5,81,28.454593658447266,8.18038296699524
sampled,1,5,82,28.332231521606445,8.18038296699524
sampled,1,5,83,28.186473846435547,8.18038296699524
sampled,1,5,84,28.487293243408203,8.18038296699524
sampled,1,5,85,29.12626075744629,8.18038296699524
sampled,1,5,86,29.05954933166504,8.18038296699524
sampled,1,5,87,29.409690856933594,8.18038296699524
sampled,1,5,88,29.431791305541992,8.18038296699524
