method,m,i,step,cost,time
sampled,1,3,0,35.78158950805664,6.913908004760742
sampled,1,3,1,34.8516960144043,6.913908004760742
sampled,1,3,2,34.39942932128906,6.913908004760742
sampled,1,3,3,33.872501373291016,6.913908004760742
sampled,1,3,4,33.08332824707031,6.913908004760742
sampled,1,3,5,32.58040237426758,6.913908004760742
sampled,1,3,6,32.031333923339844,6.913908004760742
sampled,1,3,7,31.529247283935547,6.913908004760742
sampled,1,3,8,30.723812103271484,6.913908004760742
sampled,1,3,9,29.865196228027344,6.913908004760742
sampled,1,3,10,29.620494842529297,6.913908004760742
sampled,1,3,11,29.141986846923828,6.913908004760742
sampled,1,3,12,28.71999740600586,6.913908004760742
sampled,1,3,13,28.71999740600586,6.913908004760742
sampled,1,3,14,27.97016143798828,6.913908004760742
sampled,1,3,15,27.273231506347656,6.913908004760742
sampled,1,3,16,26.67589569091797,6.913908004760742
sampled,1,3,17,26.67947769165039,6.913908004760742
sampled,1,3,18,26.17859649658203,6.913908004760742
sampled,1,3,19,25.293243408203125,6.913908004760742
sampled,1,3,20,24.569284439086914,6.913908004760742
sampled,1,3,21,24.444007873535156,6.913908004760742
sampled,1,3,22,24.218509674072266,6.913908004760742
sampled,1,3,23,23.993045806884766,6.913908004760742
sampled,1,3,24,23.9005069732666,6.913908004760742
sampled,1,3,25,23.8205623626709,6.913908004760742
sampled,1,3,26,23.638999938964844,6.913908004760742
sampled,1,3,27,23.574970245361328,6.913908004760742
sampled,1,3,28,23.560880661010742,6.913908004760742
sampled,1,3,29,23.34393882751465,6.913908004760742
sampled,1,3,30,22.690736770629883,6.913908004760742
sampled,1,3,31,22.069324493408203,6.913908004760742
sampled,1,3,32,21.72577667236328,6.913908004760742
sampled,1,3,33,21.509536743164062,6.913908004760742
sampled,1,3,34,21.430805206298828,6.913908004760742
sampled,1,3,35,20.758651733398438,6.913908004760742
sampled,1,3,36,20.676246643066406,6.913908004760742
sampled,1,3,37,20.34958267211914,6.913908004760742
sampled,1,3,38,19.999740600585938,6.913908004760742
sampled,1,3,39,19.622676849365234,6.913908004760742
sampled,1,3,40,19.619430541992188,6.913908004760742
sampled,1,3,41,19.203445434570312,6.913908004760742
sampled,1,3,42,19.093154907226562,6.913908004760742
sampled,1,3,43,18.66674041748047,6.913908004760742
sampled,1,3,44,18.531177520751953,6.913908004760742
sampled,1,3,45,17.97705078125,6.913908004760742
sampled,1,3,46,17.86023712158203,6.913908004760742
sampled,1,3,47,17.76541519165039,6.913908004760742
sampled,1,3,48,17.65789222717285,6.913908004760742
sampled,1,3,49,17.357648849487305,6.913908004760742
sampled,1,3,50,17.300783157348633,6.913908004760742
sampled,1,3,51,17.06847381591797,6.913908004760742
sampled,1,3,52,17.080181121826172,6.913908004760742
sampled,1,3,53,17.016067504882812,6.913908004760742
sampled,1,3,54,17.03451156616211,6.913908004760742
sampled,1,3,55,17.099571228027344,6.913908004760742
sampled,1,3,56,17.09441566467285,6.913908004760742
sampled,1,3,57,17.190847396850586,6.913908004760742
sampled,1,3,58,16.82465362548828,6.913908004760742
sampled,1,3,59,16.68290901184082,6.913908004760742
sampled,1,3,60,16.78631591796875,6.913908004760742
sampled,1,3,61,16.882488250732422,6.913908004760742
sampled,1,3,62,16.964685440063477,6.913908004760742
sampled,1,3,63,17.193819046020508,6.913908004760742
sampled,1,3,64,17.20646095275879,6.913908004760742
sampled,1,3,65,16.780925750732422,6.913908004760742
sampled,1,3,66,16.75690460205078,6.913908004760742
sampled,1,3,67,16.804841995239258,6.913908004760742
sampled,1,3,68,16.5131778717041,6.913908004760742
sampled,1,3,69,16.35296630859375,6.913908004760742
sampled,1,3,70,16.327011108398438,6.913908004760742
sampled,1,3,71,16.019760131835938,6.913908004760742
sampled,1,3,72,15.648130416870117,6.913908004760742
sampled,1,3,73,15.475308418273926,6.913908004760742
sampled,1,3,74,15.495977401733398,6.913908004760742
sampled,1,3,75,15.365217208862305,6.913908004760742
sampled,1,3,76,15.616777420043945,6.913908004760742
sampled,1,3,77,15.596992492675781,6.913908004760742
sampled,1,3,78,15.34543228149414,6.913908004760742
sampled,1,3,79,15.362018585205078,6.913908004760742
sampled,1,3,80,15.422662734985352,6.913908004760742
sampled,1,3,81,15.524879455566406,6.913908004760742
sampled,1,3,82,15.300078392028809,6.913908004760742
sampled,1,3,83,15.273223876953125,6.913908004760742
sampled,1,3,84,15.384410858154297,6.913908004760742
sampled,1,3,85,15.217171669006348,6.913908004760742
sampled,1,3,86,15.212973594665527,6.913908004760742
sampled,1,3,87,15.120240211486816,6.913908004760742
sampled,1,3,88,15.145076751708984,6.913908004760742
sampled,1,3,89,15.018865585327148,6.913908004760742
sampled,1,3,90,14.958681106567383,6.913908004760742
sampled,1,3,91,14.936957359313965,6.913908004760742
sampled,1,3,92,14.622157096862793,6.913908004760742
sampled,1,3,93,14.784933090209961,6.913908004760742
sampled,1,3,94,14.740116119384766,6.913908004760742
sampled,1,3,95,14.641100883483887,6.913908004760742
sampled,1,3,96,14.404037475585938,6.913908004760742
sampled,1,3,97,14.52543830871582,6.913908004760742
sampled,1,3,98,14.538042068481445,6.913908004760742
sampled,1,3,99,14.482084274291992,6.913908004760742
sampled,1,3,100,14.507810592651367,6.913908004760742
sampled,1,3,101,14.491411209106445,6.913908004760742
sampled,1,3,102,14.48695182800293,6.913908004760742
sampled,1,3,103,14.49993896484375,6.913908004760742
sampled,1,3,104,14.570451736450195,6.913908004760742
sampled,1,3,105,14.856974601745605,6.913908004760742
sampled,1,3,106,14.695220947265625,6.913908004760742
sampled,1,3,107,14.700657844543457,6.913908004760742
sampled,1,3,108,14.544639587402344,6.913908004760742
sampled,1,3,109,14.440319061279297,6.913908004760742
sampled,1,3,110,14.062467575073242,6.913908004760742
sampled,1,3,111,13.834909439086914,6.913908004760742
sampled,1,3,112,13.834909439086914,6.913908004760742
sampled,1,3,113,13.803958892822266,6.913908004760742
sampled,1,3,114,13.69831657409668,6.913908004760742
sampled,1,3,115,13.698318481445312,6.913908004760742
sampled,1,3,116,13.719053268432617,6.913908004760742
sampled,1,3,117,13.856724739074707,6.913908004760742
sampled,1,3,118,13.700180053710938,6.913908004760742
sampled,1,3,119,13.434860229492188,6.913908004760742
sampled,1,3,120,13.172662734985352,6.913908004760742
sampled,1,3,121,13.201510429382324,6.913908004760742
sampled,1,3,122,13.437492370605469,6.913908004760742
sampled,1,3,123,13.333251953125,6.913908004760742
sampled,1,3,124,13.437492370605469,6.913908004760742
sampled,1,3,125,13.207633018493652,6.913908004760742
sampled,1,3,126,13.202253341674805,6.913908004760742
sampled,1,3,127,13.493917465209961,6.913908004760742
sampled,1,3,128,13.32319450378418,6.913908004760742
sampled,1,3,129,13.323195457458496,6.913908004760742
sampled,1,3,130,13.375580787658691,6.913908004760742
sampled,1,3,131,13.381148338317871,6.913908004760742
sampled,1,3,132,13.381148338317871,6.913908004760742
sampled,1,3,133,13.242897987365723,6.913908004760742
sampled,1,3,134,12.976346015930176,6.913908004760742
sampled,1,3,135,12.992494583129883,6.913908004760742
sampled,1,3,136,12.661863327026367,6.913908004760742
sampled,1,3,137,12.692813873291016,6.913908004760742
sampled,1,3,138,12.49522590637207,6.913908004760742
sampled,1,3,139,12.529983520507812,6.913908004760742
sampled,1,3,140,12.509147644042969,6.913908004760742
sampled,1,3,141,12.763664245605469,6.913908004760742
sampled,1,3,142,12.893824577331543,6.913908004760742
sampled,1,3,143,12.893824577331543,6.913908004760742
sampled,1,3,144,12.893824577331543,6.913908004760742
sampled,1,3,145,12.844842910766602,6.913908004760742
sampled,1,3,146,12.728812217712402,6.913908004760742
sampled,1,3,147,12.869317054748535,6.913908004760742
sampled,1,3,148,12.890522003173828,6.913908004760742
sampled,1,3,149,12.873963356018066,6.913908004760742
sampled,1,3,150,12.814653396606445,6.913908004760742
sampled,1,3,151,12.72689437866211,6.913908004760742
sampled,1,3,152,12.721579551696777,6.913908004760742
sampled,1,3,153,12.655993461608887,6.913908004760742
sampled,1,3,154,12.655993461608887,6.913908004760742
sampled,1,3,155,12.532048225402832,6.913908004760742
sampled,1,3,156,12.514923095703125,6.913908004760742
sampled,1,3,157,12.715118408203125,6.913908004760742
sampled,1,3,158,12.4176607131958,6.913908004760742
sampled,1,3,159,12.544756889343262,6.913908004760742
sampled,1,3,160,12.554454803466797,6.913908004760742
sampled,1,3,161,12.60240650177002,6.913908004760742
sampled,1,3,162,12.880729675292969,6.913908004760742
sampled,1,3,163,12.932186126708984,6.913908004760742
sampled,1,3,164,13.043916702270508,6.913908004760742
sampled,1,3,165,12.813291549682617,6.913908004760742
sampled,1,3,166,12.79151439666748,6.913908004760742
sampled,1,3,167,12.607647895812988,6.913908004760742
sampled,1,3,168,12.519424438476562,6.913908004760742
sampled,1,3,169,12.535360336303711,6.913908004760742
sampled,1,3,170,12.627445220947266,6.913908004760742
sampled,1,3,171,12.918283462524414,6.913908004760742
sampled,1,3,172,13.073738098144531,6.913908004760742
sampled,1,3,173,13.212921142578125,6.913908004760742
sampled,1,3,174,13.144530296325684,6.913908004760742
sampled,1,3,175,13.295848846435547,6.913908004760742
sampled,1,3,176,13.295848846435547,6.913908004760742
sampled,1,3,177,13.61406421661377,6.913908004760742
sampled,1,3,178,13.256412506103516,6.913908004760742
sampled,1,3,179,13.321409225463867,6.913908004760742
sampled,1,3,180,13.321409225463867,6.913908004760742
sampled,1,3,181,13.119613647460938,6.913908004760742
sampled,1,3,182,13.173946380615234,6.913908004760742
sampled,1,3,183,13.173946380615234,6.913908004760742
sampled,1,3,184,13.37127685546875,6.913908004760742
sampled,1,3,185,13.37127685546875,6.913908004760742
sampled,1,3,186,13.261280059814453,6.913908004760742
sampled,1,3,187,13.248050689697266,6.913908004760742
sampled,1,3,188,13.176823616027832,6.913908004760742
sampled,1,3,189,13.139036178588867,6.913908004760742
sampled,1,3,190,12.71617317199707,6.913908004760742
sampled,1,3,191,12.972448348999023,6.913908004760742
sampled,1,3,192,13.0563383102417,6.913908004760742
sampled,1,3,193,12.963367462158203,6.913908004760742
sampled,1,3,194,13.190013885498047,6.913908004760742
sampled,1,3,195,13.190013885498047,6.913908004760742
sampled,1,3,196,13.190013885498047,6.913908004760742
sampled,1,3,197,13.25244140625,6.913908004760742
sampled,1,3,198,13.254766464233398,6.913908004760742
sampled,1,3,199,13.098333358764648,6.913908004760742
sampled,1,3,200,12.976861000061035,6.913908004760742
sampled,1,3,201,12.976861000061035,6.913908004760742
sampled,1,3,202,13.224547386169434,6.913908004760742
sampled,1,3,203,13.224547386169434,6.913908004760742
sampled,1,3,204,13.065706253051758,6.913908004760742
sampled,1,3,205,13.117801666259766,6.913908004760742
sampled,1,3,206,13.28859806060791,6.913908004760742
sampled,1,3,207,13.759500503540039,6.913908004760742
sampled,1,3,208,13.759500503540039,6.913908004760742
sampled,1,3,209,13.799026489257812,6.913908004760742
sampled,1,3,210,13.92130184173584,6.913908004760742
sampled,1,3,211,13.936394691467285,6.913908004760742
sampled,1,3,212,13.884453773498535,6.913908004760742
sampled,1,3,213,13.929471015930176,6.913908004760742
sampled,1,3,214,13.78161334991455,6.913908004760742
sampled,1,3,215,13.419666290283203,6.913908004760742
sampled,1,3,216,13.294981002807617,6.913908004760742
sampled,1,3,217,12.832380294799805,6.913908004760742
sampled,1,3,218,12.832380294799805,6.913908004760742
sampled,1,3,219,12.968023300170898,6.913908004760742
sampled,1,3,220,12.664520263671875,6.913908004760742
sampled,1,3,221,12.568889617919922,6.913908004760742
sampled,1,3,222,12.568889617919922,6.913908004760742
sampled,1,3,223,12.540908813476562,6.913908004760742
sampled,1,3,224,12.538284301757812,6.913908004760742
sampled,1,3,225,12.686345100402832,6.913908004760742
sampled,1,3,226,12.622961044311523,6.913908004760742
sampled,1,3,227,13.020689010620117,6.913908004760742
sampled,1,3,228,13.046754837036133,6.913908004760742
sampled,1,3,229,13.250856399536133,6.913908004760742
sampled,1,3,230,13.34864616394043,6.913908004760742
sampled,1,3,231,13.295613288879395,6.913908004760742
sampled,1,3,232,12.966617584228516,6.913908004760742
sampled,1,3,233,12.95227336883545,6.913908004760742
sampled,1,3,234,12.95227336883545,6.913908004760742
sampled,1,3,235,12.717449188232422,6.913908004760742
sampled,1,3,236,12.717450141906738,6.913908004760742
sampled,1,3,237,12.594917297363281,6.913908004760742
sampled,1,3,238,13.033278465270996,6.913908004760742
sampled,1,3,239,12.736700057983398,6.913908004760742
sampled,1,3,240,12.725090980529785,6.913908004760742
sampled,1,3,241,12.639498710632324,6.913908004760742
sampled,1,3,242,12.636402130126953,6.913908004760742
sampled,1,3,243,12.478164672851562,6.913908004760742
sampled,1,3,244,12.451032638549805,6.913908004760742
sampled,1,3,245,12.183961868286133,6.913908004760742
sampled,1,3,246,12.432064056396484,6.913908004760742
sampled,1,3,247,12.445074081420898,6.913908004760742
sampled,1,3,248,12.440929412841797,6.913908004760742
sampled,1,3,249,12.506187438964844,6.913908004760742
sampled,1,3,250,12.669390678405762,6.913908004760742
sampled,1,3,251,13.027159690856934,6.913908004760742
sampled,1,3,252,13.098283767700195,6.913908004760742
sampled,1,3,253,13.563507080078125,6.913908004760742
sampled,1,3,254,13.482906341552734,6.913908004760742
sampled,1,3,255,13.457296371459961,6.913908004760742
sampled,1,3,256,13.301750183105469,6.913908004760742
sampled,1,3,257,13.353708267211914,6.913908004760742
sampled,1,3,258,13.353708267211914,6.913908004760742
sampled,1,3,259,13.267609596252441,6.913908004760742
sampled,1,3,260,13.155596733093262,6.913908004760742
sampled,1,3,261,12.800700187683105,6.913908004760742
sampled,1,3,262,12.807416915893555,6.913908004760742
sampled,1,3,263,12.736871719360352,6.913908004760742
sampled,1,3,264,12.856807708740234,6.913908004760742
sampled,1,3,265,13.144196510314941,6.913908004760742
sampled,1,3,266,13.232514381408691,6.913908004760742
