method,m,i,step,cost,time
random,1,2,0,37.59199523925781,5.406530141830444
random,1,2,1,37.52911376953125,5.406530141830444
random,1,2,2,37.550968170166016,5.406530141830444
random,1,2,3,37.19609069824219,5.406530141830444
random,1,2,4,36.12835693359375,5.406530141830444
random,1,2,5,36.095550537109375,5.406530141830444
random,1,2,6,35.684112548828125,5.406530141830444
random,1,2,7,35.4338493347168,5.406530141830444
random,1,2,8,35.45941162109375,5.406530141830444
random,1,2,9,35.10040283203125,5.406530141830444
random,1,2,10,35.37908935546875,5.406530141830444
random,1,2,11,35.21242141723633,5.406530141830444
random,1,2,12,35.82688522338867,5.406530141830444
random,1,2,13,35.691749572753906,5.406530141830444
random,1,2,14,35.63567352294922,5.406530141830444
random,1,2,15,35.1155891418457,5.406530141830444
random,1,2,16,35.1073112487793,5.406530141830444
random,1,2,17,34.94766616821289,5.406530141830444
random,1,2,18,34.99231719970703,5.406530141830444
random,1,2,19,34.96767807006836,5.406530141830444
random,1,2,20,34.6817626953125,5.406530141830444
random,1,2,21,34.19203186035156,5.406530141830444
random,1,2,22,34.47146987915039,5.406530141830444
random,1,2,23,34.48320388793945,5.406530141830444
random,1,2,24,34.57038497924805,5.406530141830444
random,1,2,25,34.607608795166016,5.406530141830444
random,1,2,26,34.536922454833984,5.406530141830444
random,1,2,27,34.19563674926758,5.406530141830444
random,1,2,28,34.273292541503906,5.406530141830444
random,1,2,29,34.28358459472656,5.406530141830444
random,1,2,30,34.42432403564453,5.406530141830444
random,1,2,31,34.488525390625,5.406530141830444
random,1,2,32,34.527435302734375,5.406530141830444
random,1,2,33,34.989959716796875,5.406530141830444
random,1,2,34,34.51575469970703,5.406530141830444
random,1,2,35,34.4574089050293,5.406530141830444
random,1,2,36,34.616119384765625,5.406530141830444
random,1,2,37,34.56934356689453,5.406530141830444
random,1,2,38,34.7723503112793,5.406530141830444
random,1,2,39,34.8018913269043,5.406530141830444
random,1,2,40,34.83549499511719,5.406530141830444
random,1,2,41,35.27712631225586,5.406530141830444
random,1,2,42,35.25727081298828,5.406530141830444
random,1,2,43,35.27397155761719,5.406530141830444
random,1,2,44,35.34477233886719,5.406530141830444
random,1,2,45,35.34477233886719,5.406530141830444
random,1,2,46,35.61318588256836,5.406530141830444
random,1,2,47,35.86283874511719,5.406530141830444
random,1,2,48,35.7389030456543,5.406530141830444
random,1,2,49,36.14314270019531,5.406530141830444
random,1,2,50,36.16956329345703,5.406530141830444
random,1,2,51,35.84778594970703,5.406530141830444
random,1,2,52,35.823123931884766,5.406530141830444
random,1,2,53,35.823123931884766,5.406530141830444
random,1,2,54,35.823123931884766,5.406530141830444
random,1,2,55,35.57868194580078,5.406530141830444
random,1,2,56,35.566917419433594,5.406530141830444
random,1,2,57,35.031646728515625,5.406530141830444
random,1,2,58,35.0562629699707,5.406530141830444
random,1,2,59,35.454402923583984,5.406530141830444
random,1,2,60,35.454402923583984,5.406530141830444
random,1,2,61,35.454986572265625,5.406530141830444
random,1,2,62,35.411102294921875,5.406530141830444
random,1,2,63,34.988182067871094,5.406530141830444
random,1,2,64,34.884910583496094,5.406530141830444
