method,m,i,step,cost,time
sampled,1,4,0,36.50355529785156,6.875457048416138
sampled,1,4,1,35.555328369140625,6.875457048416138
sampled,1,4,2,35.136863708496094,6.875457048416138
sampled,1,4,3,34.839324951171875,6.875457048416138
sampled,1,4,4,33.66950607299805,6.875457048416138
sampled,1,4,5,33.243621826171875,6.875457048416138
sampled,1,4,6,32.3887825012207,6.875457048416138
sampled,1,4,7,31.62315559387207,6.875457048416138
sampled,1,4,8,30.84796714782715,6.875457048416138
sampled,1,4,9,30.02332878112793,6.875457048416138
sampled,1,4,10,29.8229923248291,6.875457048416138
sampled,1,4,11,29.267908096313477,6.875457048416138
sampled,1,4,12,28.849363327026367,6.875457048416138
sampled,1,4,13,28.457561492919922,6.875457048416138
sampled,1,4,14,27.85955238342285,6.875457048416138
sampled,1,4,15,27.42792510986328,6.875457048416138
sampled,1,4,16,27.405868530273438,6.875457048416138
sampled,1,4,17,26.706098556518555,6.875457048416138
sampled,1,4,18,26.524925231933594,6.875457048416138
sampled,1,4,19,26.19791030883789,6.875457048416138
sampled,1,4,20,25.99420166015625,6.875457048416138
sampled,1,4,21,26.09955596923828,6.875457048416138
sampled,1,4,22,26.050899505615234,6.875457048416138
sampled,1,4,23,25.450212478637695,6.875457048416138
sampled,1,4,24,25.311986923217773,6.875457048416138
sampled,1,4,25,24.628273010253906,6.875457048416138
sampled,1,4,26,24.559602737426758,6.875457048416138
sampled,1,4,27,24.35242462158203,6.875457048416138
sampled,1,4,28,23.996150970458984,6.875457048416138
sampled,1,4,29,23.779996871948242,6.875457048416138
sampled,1,4,30,23.499834060668945,6.875457048416138
sampled,1,4,31,23.60710906982422,6.875457048416138
sampled,1,4,32,22.968868255615234,6.875457048416138
sampled,1,4,33,22.52830696105957,6.875457048416138
sampled,1,4,34,22.587932586669922,6.875457048416138
sampled,1,4,35,22.422998428344727,6.875457048416138
sampled,1,4,36,21.871864318847656,6.875457048416138
sampled,1,4,37,21.920881271362305,6.875457048416138
sampled,1,4,38,21.692975997924805,6.875457048416138
sampled,1,4,39,21.599586486816406,6.875457048416138
sampled,1,4,40,21.13283920288086,6.875457048416138
sampled,1,4,41,20.98491668701172,6.875457048416138
sampled,1,4,42,21.130128860473633,6.875457048416138
sampled,1,4,43,20.872344970703125,6.875457048416138
sampled,1,4,44,20.71729850769043,6.875457048416138
sampled,1,4,45,20.335521697998047,6.875457048416138
sampled,1,4,46,20.33712387084961,6.875457048416138
sampled,1,4,47,20.29853057861328,6.875457048416138
sampled,1,4,48,20.29886817932129,6.875457048416138
sampled,1,4,49,20.427078247070312,6.875457048416138
sampled,1,4,50,20.688251495361328,6.875457048416138
sampled,1,4,51,20.31644058227539,6.875457048416138
sampled,1,4,52,20.31644058227539,6.875457048416138
sampled,1,4,53,20.31650161743164,6.875457048416138
sampled,1,4,54,20.32159423828125,6.875457048416138
sampled,1,4,55,20.192123413085938,6.875457048416138
sampled,1,4,56,20.34113311767578,6.875457048416138
sampled,1,4,57,19.896419525146484,6.875457048416138
sampled,1,4,58,19.74408721923828,6.875457048416138
sampled,1,4,59,19.680419921875,6.875457048416138
sampled,1,4,60,19.32008934020996,6.875457048416138
sampled,1,4,61,19.32008934020996,6.875457048416138
sampled,1,4,62,19.018970489501953,6.875457048416138
sampled,1,4,63,19.018970489501953,6.875457048416138
sampled,1,4,64,18.806663513183594,6.875457048416138
sampled,1,4,65,18.8654727935791,6.875457048416138
sampled,1,4,66,18.88297462463379,6.875457048416138
sampled,1,4,67,19.227619171142578,6.875457048416138
sampled,1,4,68,19.197120666503906,6.875457048416138
sampled,1,4,69,19.222070693969727,6.875457048416138
sampled,1,4,70,19.403793334960938,6.875457048416138
sampled,1,4,71,19.38286781311035,6.875457048416138
sampled,1,4,72,19.140533447265625,6.875457048416138
sampled,1,4,73,18.678813934326172,6.875457048416138
sampled,1,4,74,19.006731033325195,6.875457048416138
sampled,1,4,75,19.008583068847656,6.875457048416138
sampled,1,4,76,18.641040802001953,6.875457048416138
sampled,1,4,77,18.06233787536621,6.875457048416138
sampled,1,4,78,18.00003433227539,6.875457048416138
sampled,1,4,79,18.044158935546875,6.875457048416138
sampled,1,4,80,17.832765579223633,6.875457048416138
sampled,1,4,81,17.558399200439453,6.875457048416138
sampled,1,4,82,17.664363861083984,6.875457048416138
sampled,1,4,83,18.074125289916992,6.875457048416138
sampled,1,4,84,17.85103416442871,6.875457048416138
sampled,1,4,85,18.058732986450195,6.875457048416138
sampled,1,4,86,17.997838973999023,6.875457048416138
sampled,1,4,87,17.31268310546875,6.875457048416138
sampled,1,4,88,16.90291976928711,6.875457048416138
sampled,1,4,89,16.99230194091797,6.875457048416138
sampled,1,4,90,16.795400619506836,6.875457048416138
sampled,1,4,91,16.445016860961914,6.875457048416138
sampled,1,4,92,16.02478790283203,6.875457048416138
sampled,1,4,93,16.173973083496094,6.875457048416138
sampled,1,4,94,16.173973083496094,6.875457048416138
sampled,1,4,95,16.169677734375,6.875457048416138
sampled,1,4,96,16.227123260498047,6.875457048416138
sampled,1,4,97,16.227123260498047,6.875457048416138
sampled,1,4,98,15.551204681396484,6.875457048416138
sampled,1,4,99,15.5512056350708,6.875457048416138
sampled,1,4,100,15.784904479980469,6.875457048416138
sampled,1,4,101,15.696117401123047,6.875457048416138
sampled,1,4,102,15.820613861083984,6.875457048416138
sampled,1,4,103,15.608195304870605,6.875457048416138
sampled,1,4,104,15.385123252868652,6.875457048416138
sampled,1,4,105,15.513854026794434,6.875457048416138
sampled,1,4,106,15.513854026794434,6.875457048416138
sampled,1,4,107,15.516523361206055,6.875457048416138
sampled,1,4,108,15.4290189743042,6.875457048416138
sampled,1,4,109,15.175004959106445,6.875457048416138
sampled,1,4,110,15.175004959106445,6.875457048416138
sampled,1,4,111,15.212276458740234,6.875457048416138
sampled,1,4,112,14.837339401245117,6.875457048416138
sampled,1,4,113,14.730740547180176,6.875457048416138
sampled,1,4,114,15.361820220947266,6.875457048416138
sampled,1,4,115,15.371286392211914,6.875457048416138
sampled,1,4,116,15.154104232788086,6.875457048416138
sampled,1,4,117,15.103666305541992,6.875457048416138
sampled,1,4,118,14.691266059875488,6.875457048416138
sampled,1,4,119,14.869525909423828,6.875457048416138
sampled,1,4,120,14.869525909423828,6.875457048416138
sampled,1,4,121,14.949048042297363,6.875457048416138
