method,m,i,step,cost,time
random,5,3,0,36.33358383178711,46.50825119018555
random,5,3,1,36.309112548828125,46.50825119018555
random,5,3,2,36.294368743896484,46.50825119018555
random,5,3,3,36.42070007324219,46.50825119018555
random,5,3,4,36.02037811279297,46.50825119018555
random,5,3,5,36.240875244140625,46.50825119018555
random,5,3,6,36.471229553222656,46.50825119018555
random,5,3,7,36.471229553222656,46.50825119018555
random,5,3,8,36.669395446777344,46.50825119018555
random,5,3,9,36.84313201904297,46.50825119018555
random,5,3,10,36.789634704589844,46.50825119018555
random,5,3,11,36.780548095703125,46.50825119018555
random,5,3,12,36.763736724853516,46.50825119018555
random,5,3,13,36.9923210144043,46.50825119018555
random,5,3,14,36.84137725830078,46.50825119018555
random,5,3,15,37.13081741333008,46.50825119018555
random,5,3,16,36.985260009765625,46.50825119018555
random,5,3,17,37.22758865356445,46.50825119018555
random,5,3,18,37.212921142578125,46.50825119018555
random,5,3,19,37.212921142578125,46.50825119018555
random,5,3,20,37.09049987792969,46.50825119018555
random,5,3,21,36.884071350097656,46.50825119018555
random,5,3,22,36.68498229980469,46.50825119018555
random,5,3,23,36.68498229980469,46.50825119018555
random,5,3,24,36.600677490234375,46.50825119018555
random,5,3,25,36.59294128417969,46.50825119018555
random,5,3,26,36.27579116821289,46.50825119018555
random,5,3,27,36.27417755126953,46.50825119018555
random,5,3,28,36.204856872558594,46.50825119018555
random,5,3,29,35.58812713623047,46.50825119018555
random,5,3,30,34.83968734741211,46.50825119018555
random,5,3,31,34.96834945678711,46.50825119018555
random,5,3,32,34.96834945678711,46.50825119018555
random,5,3,33,34.57898712158203,46.50825119018555
random,5,3,34,34.40753936767578,46.50825119018555
random,5,3,35,34.369293212890625,46.50825119018555
random,5,3,36,34.36117172241211,46.50825119018555
random,5,3,37,33.891746520996094,46.50825119018555
random,5,3,38,33.77931594848633,46.50825119018555
random,5,3,39,33.81386947631836,46.50825119018555
random,5,3,40,33.547813415527344,46.50825119018555
random,5,3,41,33.53290557861328,46.50825119018555
random,5,3,42,33.64979553222656,46.50825119018555
random,5,3,43,33.8687744140625,46.50825119018555
random,5,3,44,33.75775909423828,46.50825119018555
random,5,3,45,33.54852294921875,46.50825119018555
random,5,3,46,33.68621826171875,46.50825119018555
random,5,3,47,33.59184265136719,46.50825119018555
random,5,3,48,33.66489028930664,46.50825119018555
random,5,3,49,33.69017791748047,46.50825119018555
random,5,3,50,33.72709274291992,46.50825119018555
random,5,3,51,33.213809967041016,46.50825119018555
random,5,3,52,33.47190856933594,46.50825119018555
random,5,3,53,33.49329376220703,46.50825119018555
random,5,3,54,33.39293670654297,46.50825119018555
random,5,3,55,33.38128662109375,46.50825119018555
random,5,3,56,33.402347564697266,46.50825119018555
random,5,3,57,32.88262176513672,46.50825119018555
random,5,3,58,32.88262176513672,46.50825119018555
random,5,3,59,32.95708084106445,46.50825119018555
random,5,3,60,32.180946350097656,46.50825119018555
random,5,3,61,32.29845428466797,46.50825119018555
random,5,3,62,32.309906005859375,46.50825119018555
random,5,3,63,32.18487548828125,46.50825119018555
random,5,3,64,32.098793029785156,46.50825119018555
random,5,3,65,31.805740356445312,46.50825119018555
random,5,3,66,31.88646125793457,46.50825119018555
random,5,3,67,32.33808135986328,46.50825119018555
random,5,3,68,32.28440856933594,46.50825119018555
random,5,3,69,32.154170989990234,46.50825119018555
random,5,3,70,32.154170989990234,46.50825119018555
random,5,3,71,32.23145294189453,46.50825119018555
random,5,3,72,32.18253707885742,46.50825119018555
random,5,3,73,32.19418716430664,46.50825119018555
random,5,3,74,32.315792083740234,46.50825119018555
random,5,3,75,32.315792083740234,46.50825119018555
random,5,3,76,32.565452575683594,46.50825119018555
random,5,3,77,32.69878387451172,46.50825119018555
random,5,3,78,32.69878387451172,46.50825119018555
random,5,3,79,32.69878387451172,46.50825119018555
random,5,3,80,32.58418655395508,46.50825119018555
random,5,3,81,32.600257873535156,46.50825119018555
random,5,3,82,32.652427673339844,46.50825119018555
random,5,3,83,32.667503356933594,46.50825119018555
random,5,3,84,33.17393493652344,46.50825119018555
random,5,3,85,33.20561599731445,46.50825119018555
random,5,3,86,33.51629638671875,46.50825119018555
random,5,3,87,33.51629638671875,46.50825119018555
random,5,3,88,34.03169250488281,46.50825119018555
random,5,3,89,33.53480529785156,46.50825119018555
random,5,3,90,33.25355529785156,46.50825119018555
random,5,3,91,33.11241912841797,46.50825119018555
random,5,3,92,32.973297119140625,46.50825119018555
random,5,3,93,32.97579574584961,46.50825119018555
random,5,3,94,32.97579574584961,46.50825119018555
random,5,3,95,33.180320739746094,46.50825119018555
random,5,3,96,33.24335861206055,46.50825119018555
random,5,3,97,33.39759826660156,46.50825119018555
random,5,3,98,33.39759826660156,46.50825119018555
random,5,3,99,33.376834869384766,46.50825119018555
random,5,3,100,33.42323684692383,46.50825119018555
random,5,3,101,33.484901428222656,46.50825119018555
random,5,3,102,33.505943298339844,46.50825119018555
random,5,3,103,33.084197998046875,46.50825119018555
random,5,3,104,33.24394989013672,46.50825119018555
random,5,3,105,33.502227783203125,46.50825119018555
random,5,3,106,33.41851806640625,46.50825119018555
random,5,3,107,33.01835632324219,46.50825119018555
random,5,3,108,32.946510314941406,46.50825119018555
random,5,3,109,33.14985656738281,46.50825119018555
random,5,3,110,32.8960075378418,46.50825119018555
random,5,3,111,32.79850387573242,46.50825119018555
random,5,3,112,32.846797943115234,46.50825119018555
random,5,3,113,32.904388427734375,46.50825119018555
random,5,3,114,33.1717529296875,46.50825119018555
random,5,3,115,32.88050842285156,46.50825119018555
random,5,3,116,32.88141632080078,46.50825119018555
random,5,3,117,32.88141632080078,46.50825119018555
random,5,3,118,32.88141632080078,46.50825119018555
random,5,3,119,32.266109466552734,46.50825119018555
random,5,3,120,32.266109466552734,46.50825119018555
random,5,3,121,32.19181823730469,46.50825119018555
random,5,3,122,32.19725036621094,46.50825119018555
random,5,3,123,32.301204681396484,46.50825119018555
random,5,3,124,31.674999237060547,46.50825119018555
random,5,3,125,31.772777557373047,46.50825119018555
random,5,3,126,31.820415496826172,46.50825119018555
random,5,3,127,32.04042053222656,46.50825119018555
random,5,3,128,31.892242431640625,46.50825119018555
random,5,3,129,31.89777946472168,46.50825119018555
random,5,3,130,32.52004623413086,46.50825119018555
random,5,3,131,32.402923583984375,46.50825119018555
random,5,3,132,32.635807037353516,46.50825119018555
random,5,3,133,32.635807037353516,46.50825119018555
random,5,3,134,32.247859954833984,46.50825119018555
random,5,3,135,32.49930953979492,46.50825119018555
random,5,3,136,32.62648391723633,46.50825119018555
random,5,3,137,32.561485290527344,46.50825119018555
random,5,3,138,32.61648941040039,46.50825119018555
random,5,3,139,33.19215393066406,46.50825119018555
