method,m,i,step,cost,time
sampled,2,4,0,24.827877044677734,2.9552760124206543
sampled,2,4,1,23.395662307739258,2.9552760124206543
sampled,2,4,2,22.518037796020508,2.9552760124206543
sampled,2,4,3,21.362098693847656,2.9552760124206543
sampled,2,4,4,20.353805541992188,2.9552760124206543
sampled,2,4,5,18.69953727722168,2.9552760124206543
sampled,2,4,6,17.588600158691406,2.9552760124206543
sampled,2,4,7,16.8301944732666,2.9552760124206543
sampled,2,4,8,16.23609161376953,2.9552760124206543
sampled,2,4,9,15.455787658691406,2.9552760124206543
sampled,2,4,10,14.523188591003418,2.9552760124206543
sampled,2,4,11,14.160152435302734,2.9552760124206543
sampled,2,4,12,13.815051078796387,2.9552760124206543
sampled,2,4,13,13.079740524291992,2.9552760124206543
sampled,2,4,14,12.539657592773438,2.9552760124206543
sampled,2,4,15,12.500837326049805,2.9552760124206543
sampled,2,4,16,12.067256927490234,2.9552760124206543
sampled,2,4,17,11.38175106048584,2.9552760124206543
sampled,2,4,18,11.14286994934082,2.9552760124206543
sampled,2,4,19,11.028578758239746,2.9552760124206543
sampled,2,4,20,10.653791427612305,2.9552760124206543
sampled,2,4,21,10.52781867980957,2.9552760124206543
sampled,2,4,22,10.116070747375488,2.9552760124206543
sampled,2,4,23,9.827412605285645,2.9552760124206543
sampled,2,4,24,9.827412605285645,2.9552760124206543
sampled,2,4,25,9.827412605285645,2.9552760124206543
sampled,2,4,26,9.858763694763184,2.9552760124206543
sampled,2,4,27,10.058446884155273,2.9552760124206543
sampled,2,4,28,10.258214950561523,2.9552760124206543
sampled,2,4,29,10.044958114624023,2.9552760124206543
sampled,2,4,30,9.92916488647461,2.9552760124206543
sampled,2,4,31,9.872770309448242,2.9552760124206543
sampled,2,4,32,9.920856475830078,2.9552760124206543
sampled,2,4,33,9.823782920837402,2.9552760124206543
sampled,2,4,34,9.937243461608887,2.9552760124206543
sampled,2,4,35,9.538578033447266,2.9552760124206543
sampled,2,4,36,9.24632453918457,2.9552760124206543
sampled,2,4,37,9.475937843322754,2.9552760124206543
sampled,2,4,38,9.33246898651123,2.9552760124206543
sampled,2,4,39,9.093820571899414,2.9552760124206543
sampled,2,4,40,8.893604278564453,2.9552760124206543
sampled,2,4,41,8.796914100646973,2.9552760124206543
sampled,2,4,42,8.249918937683105,2.9552760124206543
sampled,2,4,43,8.136458396911621,2.9552760124206543
sampled,2,4,44,8.180407524108887,2.9552760124206543
sampled,2,4,45,7.74945068359375,2.9552760124206543
sampled,2,4,46,7.882550239562988,2.9552760124206543
sampled,2,4,47,7.852113246917725,2.9552760124206543
sampled,2,4,48,7.904757976531982,2.9552760124206543
sampled,2,4,49,7.6024346351623535,2.9552760124206543
sampled,2,4,50,7.529430389404297,2.9552760124206543
sampled,2,4,51,7.765900135040283,2.9552760124206543
sampled,2,4,52,7.625365734100342,2.9552760124206543
sampled,2,4,53,7.487354755401611,2.9552760124206543
sampled,2,4,54,7.510440826416016,2.9552760124206543
sampled,2,4,55,7.453215599060059,2.9552760124206543
sampled,2,4,56,7.357316970825195,2.9552760124206543
sampled,2,4,57,7.431070804595947,2.9552760124206543
sampled,2,4,58,7.151861190795898,2.9552760124206543
sampled,2,4,59,7.456496715545654,2.9552760124206543
sampled,2,4,60,7.902410507202148,2.9552760124206543
sampled,2,4,61,7.701501846313477,2.9552760124206543
sampled,2,4,62,7.502710342407227,2.9552760124206543
sampled,2,4,63,7.572446823120117,2.9552760124206543
sampled,2,4,64,7.524884223937988,2.9552760124206543
sampled,2,4,65,7.445812225341797,2.9552760124206543
sampled,2,4,66,7.233785152435303,2.9552760124206543
sampled,2,4,67,7.379692077636719,2.9552760124206543
sampled,2,4,68,7.714178085327148,2.9552760124206543
sampled,2,4,69,7.692265033721924,2.9552760124206543
sampled,2,4,70,7.680142879486084,2.9552760124206543
sampled,2,4,71,7.684674263000488,2.9552760124206543
sampled,2,4,72,7.8612565994262695,2.9552760124206543
sampled,2,4,73,7.805046558380127,2.9552760124206543
sampled,2,4,74,8.326993942260742,2.9552760124206543
sampled,2,4,75,8.30026626586914,2.9552760124206543
sampled,2,4,76,7.778318405151367,2.9552760124206543
sampled,2,4,77,7.708573341369629,2.9552760124206543
sampled,2,4,78,7.735302925109863,2.9552760124206543
sampled,2,4,79,7.514011383056641,2.9552760124206543
sampled,2,4,80,7.535923957824707,2.9552760124206543
sampled,2,4,81,7.778338432312012,2.9552760124206543
sampled,2,4,82,7.901121139526367,2.9552760124206543
sampled,2,4,83,8.123815536499023,2.9552760124206543
sampled,2,4,84,7.801323890686035,2.9552760124206543
sampled,2,4,85,7.749622821807861,2.9552760124206543
sampled,2,4,86,7.707592010498047,2.9552760124206543
sampled,2,4,87,7.495706558227539,2.9552760124206543
sampled,2,4,88,7.744014739990234,2.9552760124206543
sampled,2,4,89,7.598931789398193,2.9552760124206543
sampled,2,4,90,7.560636520385742,2.9552760124206543
sampled,2,4,91,7.5418782234191895,2.9552760124206543
sampled,2,4,92,7.5418782234191895,2.9552760124206543
sampled,2,4,93,7.743355751037598,2.9552760124206543
sampled,2,4,94,7.775242805480957,2.9552760124206543
sampled,2,4,95,7.774406433105469,2.9552760124206543
sampled,2,4,96,7.913076877593994,2.9552760124206543
sampled,2,4,97,7.913076877593994,2.9552760124206543
sampled,2,4,98,7.66423225402832,2.9552760124206543
sampled,2,4,99,7.613338947296143,2.9552760124206543
sampled,2,4,100,7.498867511749268,2.9552760124206543
sampled,2,4,101,7.634930610656738,2.9552760124206543
sampled,2,4,102,7.290932655334473,2.9552760124206543
sampled,2,4,103,7.460274696350098,2.9552760124206543
sampled,2,4,104,7.459988117218018,2.9552760124206543
sampled,2,4,105,7.459988117218018,2.9552760124206543
sampled,2,4,106,7.2000203132629395,2.9552760124206543
sampled,2,4,107,7.238315582275391,2.9552760124206543
sampled,2,4,108,7.302142143249512,2.9552760124206543
sampled,2,4,109,6.95021915435791,2.9552760124206543
sampled,2,4,110,6.950697422027588,2.9552760124206543
sampled,2,4,111,6.950697422027588,2.9552760124206543
sampled,2,4,112,7.007922649383545,2.9552760124206543
sampled,2,4,113,7.185515403747559,2.9552760124206543
sampled,2,4,114,7.372820854187012,2.9552760124206543
sampled,2,4,115,7.185515403747559,2.9552760124206543
sampled,2,4,116,7.142699241638184,2.9552760124206543
sampled,2,4,117,7.1670660972595215,2.9552760124206543
sampled,2,4,118,7.272764205932617,2.9552760124206543
sampled,2,4,119,7.230697154998779,2.9552760124206543
sampled,2,4,120,7.025382041931152,2.9552760124206543
sampled,2,4,121,6.8434343338012695,2.9552760124206543
sampled,2,4,122,6.8434343338012695,2.9552760124206543
sampled,2,4,123,6.458192348480225,2.9552760124206543
sampled,2,4,124,6.715171813964844,2.9552760124206543
sampled,2,4,125,7.077419757843018,2.9552760124206543
sampled,2,4,126,6.715171813964844,2.9552760124206543
sampled,2,4,127,6.7355804443359375,2.9552760124206543
sampled,2,4,128,6.639931678771973,2.9552760124206543
sampled,2,4,129,6.639931678771973,2.9552760124206543
sampled,2,4,130,6.840997695922852,2.9552760124206543
sampled,2,4,131,7.028303146362305,2.9552760124206543
sampled,2,4,132,7.286685466766357,2.9552760124206543
sampled,2,4,133,7.886913299560547,2.9552760124206543
sampled,2,4,134,8.002337455749512,2.9552760124206543
sampled,2,4,135,7.402109622955322,2.9552760124206543
sampled,2,4,136,7.706751823425293,2.9552760124206543
sampled,2,4,137,7.706751823425293,2.9552760124206543
sampled,2,4,138,7.402109622955322,2.9552760124206543
sampled,2,4,139,7.214803695678711,2.9552760124206543
sampled,2,4,140,7.065362930297852,2.9552760124206543
sampled,2,4,141,7.131742000579834,2.9552760124206543
sampled,2,4,142,7.018465042114258,2.9552760124206543
sampled,2,4,143,6.916872978210449,2.9552760124206543
sampled,2,4,144,6.93653678894043,2.9552760124206543
sampled,2,4,145,6.874785423278809,2.9552760124206543
sampled,2,4,146,6.833343029022217,2.9552760124206543
sampled,2,4,147,6.793802261352539,2.9552760124206543
sampled,2,4,148,6.752828598022461,2.9552760124206543
sampled,2,4,149,6.752828598022461,2.9552760124206543
sampled,2,4,150,6.695603370666504,2.9552760124206543
sampled,2,4,151,6.860922813415527,2.9552760124206543
sampled,2,4,152,6.946475982666016,2.9552760124206543
sampled,2,4,153,7.157083034515381,2.9552760124206543
sampled,2,4,154,7.045591831207275,2.9552760124206543
sampled,2,4,155,7.045591831207275,2.9552760124206543
sampled,2,4,156,7.018589019775391,2.9552760124206543
sampled,2,4,157,7.119773864746094,2.9552760124206543
sampled,2,4,158,7.390681266784668,2.9552760124206543
sampled,2,4,159,7.119773864746094,2.9552760124206543
sampled,2,4,160,7.045529842376709,2.9552760124206543
sampled,2,4,161,6.994012355804443,2.9552760124206543
sampled,2,4,162,6.9144110679626465,2.9552760124206543
sampled,2,4,163,6.9144110679626465,2.9552760124206543
sampled,2,4,164,7.00284481048584,2.9552760124206543
sampled,2,4,165,7.004691123962402,2.9552760124206543
sampled,2,4,166,6.934141635894775,2.9552760124206543
sampled,2,4,167,6.934141635894775,2.9552760124206543
sampled,2,4,168,7.078476905822754,2.9552760124206543
sampled,2,4,169,7.078476905822754,2.9552760124206543
sampled,2,4,170,7.026257514953613,2.9552760124206543
sampled,2,4,171,7.102339267730713,2.9552760124206543
sampled,2,4,172,6.937020301818848,2.9552760124206543
sampled,2,4,173,6.96832275390625,2.9552760124206543
sampled,2,4,174,6.973630905151367,2.9552760124206543
sampled,2,4,175,7.013171195983887,2.9552760124206543
sampled,2,4,176,6.973630905151367,2.9552760124206543
sampled,2,4,177,6.908979415893555,2.9552760124206543
sampled,2,4,178,6.800004959106445,2.9552760124206543
sampled,2,4,179,7.068068981170654,2.9552760124206543
sampled,2,4,180,7.424789905548096,2.9552760124206543
sampled,2,4,181,7.427640914916992,2.9552760124206543
sampled,2,4,182,7.806009292602539,2.9552760124206543
sampled,2,4,183,7.969255447387695,2.9552760124206543
sampled,2,4,184,7.755744457244873,2.9552760124206543
sampled,2,4,185,7.8465495109558105,2.9552760124206543
sampled,2,4,186,7.841241359710693,2.9552760124206543
sampled,2,4,187,7.795046329498291,2.9552760124206543
sampled,2,4,188,7.763744354248047,2.9552760124206543
sampled,2,4,189,7.49567985534668,2.9552760124206543
sampled,2,4,190,7.523101806640625,2.9552760124206543
sampled,2,4,191,7.777096748352051,2.9552760124206543
sampled,2,4,192,7.466570854187012,2.9552760124206543
sampled,2,4,193,7.627513408660889,2.9552760124206543
sampled,2,4,194,7.4915771484375,2.9552760124206543
sampled,2,4,195,7.647273063659668,2.9552760124206543
sampled,2,4,196,7.817042350769043,2.9552760124206543
sampled,2,4,197,7.817042350769043,2.9552760124206543
sampled,2,4,198,7.736593723297119,2.9552760124206543
sampled,2,4,199,7.707607269287109,2.9552760124206543
sampled,2,4,200,7.760471343994141,2.9552760124206543
sampled,2,4,201,7.873499393463135,2.9552760124206543
sampled,2,4,202,7.76024055480957,2.9552760124206543
sampled,2,4,203,7.6863203048706055,2.9552760124206543
sampled,2,4,204,7.636658191680908,2.9552760124206543
sampled,2,4,205,7.636765956878662,2.9552760124206543
sampled,2,4,206,7.583561897277832,2.9552760124206543
sampled,2,4,207,7.644594192504883,2.9552760124206543
sampled,2,4,208,7.630105018615723,2.9552760124206543
sampled,2,4,209,7.634034156799316,2.9552760124206543
sampled,2,4,210,7.581169605255127,2.9552760124206543
sampled,2,4,211,7.739963054656982,2.9552760124206543
sampled,2,4,212,7.929389476776123,2.9552760124206543
sampled,2,4,213,7.72454833984375,2.9552760124206543
sampled,2,4,214,7.5832905769348145,2.9552760124206543
sampled,2,4,215,7.600196838378906,2.9552760124206543
sampled,2,4,216,7.830934524536133,2.9552760124206543
sampled,2,4,217,8.401803016662598,2.9552760124206543
sampled,2,4,218,8.32942008972168,2.9552760124206543
sampled,2,4,219,8.948904037475586,2.9552760124206543
sampled,2,4,220,8.64964485168457,2.9552760124206543
sampled,2,4,221,8.758169174194336,2.9552760124206543
sampled,2,4,222,8.49812126159668,2.9552760124206543
sampled,2,4,223,7.87863826751709,2.9552760124206543
sampled,2,4,224,7.929084777832031,2.9552760124206543
sampled,2,4,225,8.051125526428223,2.9552760124206543
sampled,2,4,226,7.896206855773926,2.9552760124206543
sampled,2,4,227,7.960241317749023,2.9552760124206543
sampled,2,4,228,7.808722972869873,2.9552760124206543
sampled,2,4,229,7.808722972869873,2.9552760124206543
sampled,2,4,230,7.957049369812012,2.9552760124206543
sampled,2,4,231,8.060968399047852,2.9552760124206543
sampled,2,4,232,7.98717737197876,2.9552760124206543
sampled,2,4,233,7.98717737197876,2.9552760124206543
sampled,2,4,234,7.8312296867370605,2.9552760124206543
sampled,2,4,235,8.130826950073242,2.9552760124206543
sampled,2,4,236,8.063200950622559,2.9552760124206543
sampled,2,4,237,8.268331527709961,2.9552760124206543
sampled,2,4,238,8.433415412902832,2.9552760124206543
sampled,2,4,239,8.533409118652344,2.9552760124206543
sampled,2,4,240,8.735862731933594,2.9552760124206543
sampled,2,4,241,8.735862731933594,2.9552760124206543
sampled,2,4,242,8.956107139587402,2.9552760124206543
sampled,2,4,243,8.705299377441406,2.9552760124206543
sampled,2,4,244,8.598828315734863,2.9552760124206543
sampled,2,4,245,8.362492561340332,2.9552760124206543
sampled,2,4,246,8.157362937927246,2.9552760124206543
sampled,2,4,247,8.157362937927246,2.9552760124206543
sampled,2,4,248,7.978774070739746,2.9552760124206543
sampled,2,4,249,7.978774070739746,2.9552760124206543
sampled,2,4,250,7.962985038757324,2.9552760124206543
sampled,2,4,251,7.972513198852539,2.9552760124206543
sampled,2,4,252,7.792360305786133,2.9552760124206543
sampled,2,4,253,7.483232021331787,2.9552760124206543
sampled,2,4,254,7.3426971435546875,2.9552760124206543
sampled,2,4,255,7.301496505737305,2.9552760124206543
sampled,2,4,256,7.442031383514404,2.9552760124206543
sampled,2,4,257,7.151291847229004,2.9552760124206543
sampled,2,4,258,7.1588850021362305,2.9552760124206543
sampled,2,4,259,6.9076433181762695,2.9552760124206543
sampled,2,4,260,6.949673652648926,2.9552760124206543
sampled,2,4,261,6.948759078979492,2.9552760124206543
sampled,2,4,262,6.843198776245117,2.9552760124206543
sampled,2,4,263,7.121298313140869,2.9552760124206543
sampled,2,4,264,6.843198776245117,2.9552760124206543
sampled,2,4,265,6.789669990539551,2.9552760124206543
sampled,2,4,266,6.711085319519043,2.9552760124206543
sampled,2,4,267,6.765665054321289,2.9552760124206543
sampled,2,4,268,6.736248970031738,2.9552760124206543
sampled,2,4,269,6.793492317199707,2.9552760124206543
sampled,2,4,270,6.793492317199707,2.9552760124206543
sampled,2,4,271,6.956358432769775,2.9552760124206543
sampled,2,4,272,6.956358432769775,2.9552760124206543
sampled,2,4,273,6.781096935272217,2.9552760124206543
sampled,2,4,274,6.850860595703125,2.9552760124206543
sampled,2,4,275,7.067476272583008,2.9552760124206543
sampled,2,4,276,7.373470783233643,2.9552760124206543
sampled,2,4,277,7.483584880828857,2.9552760124206543
sampled,2,4,278,7.222261905670166,2.9552760124206543
sampled,2,4,279,7.430025100708008,2.9552760124206543
sampled,2,4,280,7.2671589851379395,2.9552760124206543
sampled,2,4,281,7.75832986831665,2.9552760124206543
sampled,2,4,282,7.2671589851379395,2.9552760124206543
sampled,2,4,283,7.636754035949707,2.9552760124206543
sampled,2,4,284,7.644200801849365,2.9552760124206543
