method,m,i,step,cost,time
random,5,3,0,22.397722244262695,5.293308973312378
random,5,3,1,22.792757034301758,5.293308973312378
random,5,3,2,22.78147315979004,5.293308973312378
random,5,3,3,22.70937728881836,5.293308973312378
random,5,3,4,23.370868682861328,5.293308973312378
random,5,3,5,22.953462600708008,5.293308973312378
random,5,3,6,22.7593936920166,5.293308973312378
random,5,3,7,22.975025177001953,5.293308973312378
random,5,3,8,23.256885528564453,5.293308973312378
random,5,3,9,23.21076202392578,5.293308973312378
random,5,3,10,23.21528434753418,5.293308973312378
random,5,3,11,23.225439071655273,5.293308973312378
random,5,3,12,22.95616912841797,5.293308973312378
random,5,3,13,23.170894622802734,5.293308973312378
random,5,3,14,23.480939865112305,5.293308973312378
random,5,3,15,23.117490768432617,5.293308973312378
random,5,3,16,23.71925163269043,5.293308973312378
random,5,3,17,22.287097930908203,5.293308973312378
random,5,3,18,22.1701717376709,5.293308973312378
random,5,3,19,22.069589614868164,5.293308973312378
random,5,3,20,22.069589614868164,5.293308973312378
random,5,3,21,22.292930603027344,5.293308973312378
random,5,3,22,22.291934967041016,5.293308973312378
random,5,3,23,21.987632751464844,5.293308973312378
random,5,3,24,22.216127395629883,5.293308973312378
random,5,3,25,21.703264236450195,5.293308973312378
random,5,3,26,22.641502380371094,5.293308973312378
random,5,3,27,22.679889678955078,5.293308973312378
random,5,3,28,22.612884521484375,5.293308973312378
random,5,3,29,22.24124526977539,5.293308973312378
random,5,3,30,22.447967529296875,5.293308973312378
random,5,3,31,22.514968872070312,5.293308973312378
random,5,3,32,22.514968872070312,5.293308973312378
random,5,3,33,22.126235961914062,5.293308973312378
random,5,3,34,22.48859977722168,5.293308973312378
random,5,3,35,23.076923370361328,5.293308973312378
random,5,3,36,23.480445861816406,5.293308973312378
random,5,3,37,22.862985610961914,5.293308973312378
random,5,3,38,22.961936950683594,5.293308973312378
random,5,3,39,23.220050811767578,5.293308973312378
random,5,3,40,23.245925903320312,5.293308973312378
random,5,3,41,23.699140548706055,5.293308973312378
random,5,3,42,23.616941452026367,5.293308973312378
random,5,3,43,23.603212356567383,5.293308973312378
random,5,3,44,22.940711975097656,5.293308973312378
random,5,3,45,22.87783432006836,5.293308973312378
random,5,3,46,23.02975082397461,5.293308973312378
random,5,3,47,23.166173934936523,5.293308973312378
random,5,3,48,23.11981773376465,5.293308973312378
random,5,3,49,23.56277084350586,5.293308973312378
random,5,3,50,23.56277084350586,5.293308973312378
random,5,3,51,23.658809661865234,5.293308973312378
random,5,3,52,23.602962493896484,5.293308973312378
random,5,3,53,23.630271911621094,5.293308973312378
random,5,3,54,23.27591896057129,5.293308973312378
random,5,3,55,23.378150939941406,5.293308973312378
random,5,3,56,23.378150939941406,5.293308973312378
random,5,3,57,23.515419006347656,5.293308973312378
random,5,3,58,23.515419006347656,5.293308973312378
