method,m,i,step,cost,time
random,1,3,0,35.78158950805664,5.50797176361084
random,1,3,1,35.22746276855469,5.50797176361084
random,1,3,2,35.19666290283203,5.50797176361084
random,1,3,3,35.29026412963867,5.50797176361084
random,1,3,4,35.242462158203125,5.50797176361084
random,1,3,5,35.64277267456055,5.50797176361084
random,1,3,6,35.65272521972656,5.50797176361084
random,1,3,7,35.050025939941406,5.50797176361084
random,1,3,8,35.166542053222656,5.50797176361084
random,1,3,9,34.705345153808594,5.50797176361084
random,1,3,10,34.732486724853516,5.50797176361084
random,1,3,11,34.71897506713867,5.50797176361084
random,1,3,12,34.76186752319336,5.50797176361084
random,1,3,13,34.598514556884766,5.50797176361084
random,1,3,14,34.66746520996094,5.50797176361084
random,1,3,15,34.84721374511719,5.50797176361084
random,1,3,16,34.84018325805664,5.50797176361084
random,1,3,17,34.63971710205078,5.50797176361084
random,1,3,18,34.34453201293945,5.50797176361084
random,1,3,19,34.34453201293945,5.50797176361084
random,1,3,20,34.397674560546875,5.50797176361084
random,1,3,21,34.73493194580078,5.50797176361084
random,1,3,22,34.36393737792969,5.50797176361084
random,1,3,23,33.952842712402344,5.50797176361084
random,1,3,24,34.22503662109375,5.50797176361084
random,1,3,25,34.333431243896484,5.50797176361084
random,1,3,26,34.3978271484375,5.50797176361084
random,1,3,27,34.739295959472656,5.50797176361084
random,1,3,28,35.19392013549805,5.50797176361084
random,1,3,29,35.21656799316406,5.50797176361084
random,1,3,30,34.86727523803711,5.50797176361084
random,1,3,31,34.676509857177734,5.50797176361084
random,1,3,32,34.54522705078125,5.50797176361084
random,1,3,33,34.556114196777344,5.50797176361084
random,1,3,34,34.555152893066406,5.50797176361084
random,1,3,35,34.44133758544922,5.50797176361084
random,1,3,36,34.620880126953125,5.50797176361084
random,1,3,37,34.564781188964844,5.50797176361084
random,1,3,38,35.3874397277832,5.50797176361084
random,1,3,39,35.32876968383789,5.50797176361084
random,1,3,40,35.27216339111328,5.50797176361084
random,1,3,41,35.25009536743164,5.50797176361084
random,1,3,42,35.906837463378906,5.50797176361084
random,1,3,43,35.793861389160156,5.50797176361084
random,1,3,44,36.145755767822266,5.50797176361084
random,1,3,45,36.131378173828125,5.50797176361084
random,1,3,46,36.768882751464844,5.50797176361084
random,1,3,47,36.74241638183594,5.50797176361084
random,1,3,48,37.013816833496094,5.50797176361084
random,1,3,49,36.943389892578125,5.50797176361084
random,1,3,50,36.664276123046875,5.50797176361084
random,1,3,51,36.74851989746094,5.50797176361084
random,1,3,52,36.72251510620117,5.50797176361084
random,1,3,53,37.30976867675781,5.50797176361084
random,1,3,54,37.30976867675781,5.50797176361084
random,1,3,55,36.99256896972656,5.50797176361084
random,1,3,56,36.952980041503906,5.50797176361084
random,1,3,57,36.952980041503906,5.50797176361084
random,1,3,58,36.82844161987305,5.50797176361084
random,1,3,59,36.82844161987305,5.50797176361084
random,1,3,60,36.6986083984375,5.50797176361084
random,1,3,61,36.506141662597656,5.50797176361084
random,1,3,62,36.23290252685547,5.50797176361084
random,1,3,63,35.497074127197266,5.50797176361084
random,1,3,64,34.76170349121094,5.50797176361084
random,1,3,65,34.767417907714844,5.50797176361084
random,1,3,66,34.82470703125,5.50797176361084
random,1,3,67,34.808746337890625,5.50797176361084
random,1,3,68,34.90849304199219,5.50797176361084
