method,m,i,step,cost,time
random,2,4,0,35.06563949584961,12.934821128845215
random,2,4,1,35.447349548339844,12.934821128845215
random,2,4,2,35.40595245361328,12.934821128845215
random,2,4,3,35.431602478027344,12.934821128845215
random,2,4,4,35.63479232788086,12.934821128845215
random,2,4,5,35.57958221435547,12.934821128845215
random,2,4,6,35.70030212402344,12.934821128845215
random,2,4,7,35.64130401611328,12.934821128845215
random,2,4,8,35.65679168701172,12.934821128845215
random,2,4,9,35.569637298583984,12.934821128845215
random,2,4,10,35.11427307128906,12.934821128845215
random,2,4,11,35.23435974121094,12.934821128845215
random,2,4,12,35.235023498535156,12.934821128845215
random,2,4,13,34.831993103027344,12.934821128845215
random,2,4,14,35.195716857910156,12.934821128845215
random,2,4,15,35.13262939453125,12.934821128845215
random,2,4,16,35.05122756958008,12.934821128845215
random,2,4,17,35.261714935302734,12.934821128845215
random,2,4,18,34.64385223388672,12.934821128845215
random,2,4,19,34.957916259765625,12.934821128845215
random,2,4,20,35.44442367553711,12.934821128845215
random,2,4,21,35.82775115966797,12.934821128845215
random,2,4,22,35.547237396240234,12.934821128845215
random,2,4,23,35.70700454711914,12.934821128845215
random,2,4,24,35.44428253173828,12.934821128845215
random,2,4,25,35.579036712646484,12.934821128845215
random,2,4,26,35.35483932495117,12.934821128845215
random,2,4,27,35.775550842285156,12.934821128845215
random,2,4,28,35.728580474853516,12.934821128845215
random,2,4,29,35.84536361694336,12.934821128845215
random,2,4,30,35.886009216308594,12.934821128845215
random,2,4,31,35.25135803222656,12.934821128845215
random,2,4,32,35.317317962646484,12.934821128845215
random,2,4,33,36.00450134277344,12.934821128845215
random,2,4,34,35.97697448730469,12.934821128845215
random,2,4,35,35.84205627441406,12.934821128845215
random,2,4,36,35.870582580566406,12.934821128845215
random,2,4,37,35.72969055175781,12.934821128845215
random,2,4,38,35.578121185302734,12.934821128845215
random,2,4,39,35.97752380371094,12.934821128845215
random,2,4,40,35.909149169921875,12.934821128845215
random,2,4,41,35.877769470214844,12.934821128845215
random,2,4,42,36.27875900268555,12.934821128845215
random,2,4,43,36.4108772277832,12.934821128845215
random,2,4,44,36.37992858886719,12.934821128845215
random,2,4,45,36.309959411621094,12.934821128845215
random,2,4,46,36.16067123413086,12.934821128845215
random,2,4,47,36.4953498840332,12.934821128845215
random,2,4,48,36.10462951660156,12.934821128845215
random,2,4,49,36.065582275390625,12.934821128845215
random,2,4,50,36.065582275390625,12.934821128845215
random,2,4,51,35.63219451904297,12.934821128845215
random,2,4,52,35.727439880371094,12.934821128845215
random,2,4,53,35.703643798828125,12.934821128845215
random,2,4,54,35.60841369628906,12.934821128845215
random,2,4,55,35.609527587890625,12.934821128845215
random,2,4,56,35.58831024169922,12.934821128845215
random,2,4,57,35.479095458984375,12.934821128845215
random,2,4,58,35.3738899230957,12.934821128845215
random,2,4,59,35.57827377319336,12.934821128845215
random,2,4,60,35.34393310546875,12.934821128845215
random,2,4,61,35.343936920166016,12.934821128845215
random,2,4,62,35.22871398925781,12.934821128845215
random,2,4,63,35.19810104370117,12.934821128845215
random,2,4,64,35.097206115722656,12.934821128845215
random,2,4,65,34.53337097167969,12.934821128845215
random,2,4,66,35.4305305480957,12.934821128845215
random,2,4,67,35.28074264526367,12.934821128845215
random,2,4,68,35.280452728271484,12.934821128845215
random,2,4,69,34.45450210571289,12.934821128845215
random,2,4,70,34.04969787597656,12.934821128845215
random,2,4,71,34.02732467651367,12.934821128845215
random,2,4,72,34.04060363769531,12.934821128845215
random,2,4,73,34.52431106567383,12.934821128845215
random,2,4,74,34.34185028076172,12.934821128845215
random,2,4,75,34.329833984375,12.934821128845215
random,2,4,76,34.90580749511719,12.934821128845215
random,2,4,77,35.066917419433594,12.934821128845215
random,2,4,78,35.375362396240234,12.934821128845215
random,2,4,79,35.975372314453125,12.934821128845215
random,2,4,80,36.16728591918945,12.934821128845215
random,2,4,81,36.45616149902344,12.934821128845215
random,2,4,82,36.5684928894043,12.934821128845215
random,2,4,83,36.95146560668945,12.934821128845215
random,2,4,84,36.650028228759766,12.934821128845215
random,2,4,85,36.671630859375,12.934821128845215
random,2,4,86,36.11412048339844,12.934821128845215
random,2,4,87,36.102535247802734,12.934821128845215
random,2,4,88,35.96492004394531,12.934821128845215
random,2,4,89,35.668182373046875,12.934821128845215
random,2,4,90,35.663543701171875,12.934821128845215
random,2,4,91,35.68268585205078,12.934821128845215
random,2,4,92,35.409820556640625,12.934821128845215
random,2,4,93,35.94743728637695,12.934821128845215
random,2,4,94,35.918739318847656,12.934821128845215
random,2,4,95,35.16509246826172,12.934821128845215
random,2,4,96,35.407779693603516,12.934821128845215
random,2,4,97,35.74822998046875,12.934821128845215
random,2,4,98,35.8599739074707,12.934821128845215
random,2,4,99,35.85681915283203,12.934821128845215
