method,m,i,step,cost,time
sampled,5,1,0,34.857757568359375,46.80306100845337
sampled,5,1,1,34.067718505859375,46.80306100845337
sampled,5,1,2,33.062278747558594,46.80306100845337
sampled,5,1,3,32.106239318847656,46.80306100845337
sampled,5,1,4,31.2711238861084,46.80306100845337
sampled,5,1,5,30.75534439086914,46.80306100845337
sampled,5,1,6,29.988019943237305,46.80306100845337
sampled,5,1,7,29.158843994140625,46.80306100845337
sampled,5,1,8,28.828460693359375,46.80306100845337
sampled,5,1,9,28.183841705322266,46.80306100845337
sampled,5,1,10,27.735851287841797,46.80306100845337
sampled,5,1,11,27.54899787902832,46.80306100845337
sampled,5,1,12,26.774211883544922,46.80306100845337
sampled,5,1,13,26.323158264160156,46.80306100845337
sampled,5,1,14,26.106306076049805,46.80306100845337
sampled,5,1,15,25.845603942871094,46.80306100845337
sampled,5,1,16,25.329978942871094,46.80306100845337
sampled,5,1,17,24.910215377807617,46.80306100845337
sampled,5,1,18,24.494735717773438,46.80306100845337
sampled,5,1,19,24.22955894470215,46.80306100845337
sampled,5,1,20,24.042030334472656,46.80306100845337
sampled,5,1,21,23.31894874572754,46.80306100845337
sampled,5,1,22,22.76869010925293,46.80306100845337
sampled,5,1,23,22.39197540283203,46.80306100845337
sampled,5,1,24,22.182552337646484,46.80306100845337
sampled,5,1,25,22.010570526123047,46.80306100845337
sampled,5,1,26,21.2143611907959,46.80306100845337
sampled,5,1,27,21.187026977539062,46.80306100845337
sampled,5,1,28,20.637718200683594,46.80306100845337
sampled,5,1,29,20.373939514160156,46.80306100845337
sampled,5,1,30,20.202878952026367,46.80306100845337
sampled,5,1,31,19.800554275512695,46.80306100845337
sampled,5,1,32,19.39168930053711,46.80306100845337
sampled,5,1,33,19.02368927001953,46.80306100845337
sampled,5,1,34,18.936643600463867,46.80306100845337
sampled,5,1,35,18.77400016784668,46.80306100845337
sampled,5,1,36,18.563602447509766,46.80306100845337
sampled,5,1,37,18.47515869140625,46.80306100845337
sampled,5,1,38,18.310277938842773,46.80306100845337
sampled,5,1,39,18.009170532226562,46.80306100845337
sampled,5,1,40,17.719024658203125,46.80306100845337
sampled,5,1,41,17.42352294921875,46.80306100845337
sampled,5,1,42,17.199745178222656,46.80306100845337
sampled,5,1,43,17.15073585510254,46.80306100845337
sampled,5,1,44,16.996566772460938,46.80306100845337
sampled,5,1,45,16.847427368164062,46.80306100845337
sampled,5,1,46,16.536582946777344,46.80306100845337
sampled,5,1,47,16.177913665771484,46.80306100845337
sampled,5,1,48,16.034774780273438,46.80306100845337
sampled,5,1,49,15.99273681640625,46.80306100845337
sampled,5,1,50,15.535802841186523,46.80306100845337
sampled,5,1,51,15.353328704833984,46.80306100845337
sampled,5,1,52,15.319585800170898,46.80306100845337
sampled,5,1,53,15.324738502502441,46.80306100845337
sampled,5,1,54,15.399260520935059,46.80306100845337
sampled,5,1,55,15.421472549438477,46.80306100845337
sampled,5,1,56,15.311115264892578,46.80306100845337
sampled,5,1,57,15.29825210571289,46.80306100845337
sampled,5,1,58,15.14495849609375,46.80306100845337
sampled,5,1,59,14.713565826416016,46.80306100845337
sampled,5,1,60,14.828207015991211,46.80306100845337
sampled,5,1,61,14.430388450622559,46.80306100845337
sampled,5,1,62,14.23556137084961,46.80306100845337
sampled,5,1,63,14.135846138000488,46.80306100845337
sampled,5,1,64,13.901305198669434,46.80306100845337
sampled,5,1,65,13.901537895202637,46.80306100845337
sampled,5,1,66,13.818547248840332,46.80306100845337
sampled,5,1,67,13.80285930633545,46.80306100845337
sampled,5,1,68,13.778481483459473,46.80306100845337
sampled,5,1,69,13.536422729492188,46.80306100845337
sampled,5,1,70,13.263785362243652,46.80306100845337
sampled,5,1,71,13.206812858581543,46.80306100845337
sampled,5,1,72,12.879371643066406,46.80306100845337
sampled,5,1,73,12.962362289428711,46.80306100845337
sampled,5,1,74,12.887826919555664,46.80306100845337
sampled,5,1,75,12.772294998168945,46.80306100845337
sampled,5,1,76,12.619370460510254,46.80306100845337
sampled,5,1,77,12.536380767822266,46.80306100845337
sampled,5,1,78,12.497512817382812,46.80306100845337
sampled,5,1,79,12.49998950958252,46.80306100845337
sampled,5,1,80,12.518928527832031,46.80306100845337
sampled,5,1,81,12.511970520019531,46.80306100845337
sampled,5,1,82,12.636487007141113,46.80306100845337
sampled,5,1,83,12.448568344116211,46.80306100845337
sampled,5,1,84,12.407085418701172,46.80306100845337
sampled,5,1,85,12.230875968933105,46.80306100845337
sampled,5,1,86,12.432365417480469,46.80306100845337
sampled,5,1,87,12.30776596069336,46.80306100845337
sampled,5,1,88,12.313770294189453,46.80306100845337
sampled,5,1,89,12.389898300170898,46.80306100845337
sampled,5,1,90,12.446712493896484,46.80306100845337
sampled,5,1,91,12.441293716430664,46.80306100845337
sampled,5,1,92,12.565206527709961,46.80306100845337
sampled,5,1,93,12.634228706359863,46.80306100845337
sampled,5,1,94,12.608802795410156,46.80306100845337
sampled,5,1,95,12.626883506774902,46.80306100845337
sampled,5,1,96,12.352611541748047,46.80306100845337
sampled,5,1,97,12.40528392791748,46.80306100845337
sampled,5,1,98,12.41077709197998,46.80306100845337
sampled,5,1,99,12.397359848022461,46.80306100845337
sampled,5,1,100,12.165034294128418,46.80306100845337
sampled,5,1,101,12.191083908081055,46.80306100845337
sampled,5,1,102,12.17900562286377,46.80306100845337
sampled,5,1,103,12.152956008911133,46.80306100845337
sampled,5,1,104,12.154123306274414,46.80306100845337
sampled,5,1,105,11.884635925292969,46.80306100845337
sampled,5,1,106,11.62093734741211,46.80306100845337
sampled,5,1,107,11.620849609375,46.80306100845337
sampled,5,1,108,11.599801063537598,46.80306100845337
sampled,5,1,109,11.492046356201172,46.80306100845337
sampled,5,1,110,11.392695426940918,46.80306100845337
sampled,5,1,111,11.476737022399902,46.80306100845337
sampled,5,1,112,11.746724128723145,46.80306100845337
sampled,5,1,113,11.751606941223145,46.80306100845337
sampled,5,1,114,11.726280212402344,46.80306100845337
sampled,5,1,115,11.860467910766602,46.80306100845337
sampled,5,1,116,11.769058227539062,46.80306100845337
sampled,5,1,117,11.851444244384766,46.80306100845337
sampled,5,1,118,11.729129791259766,46.80306100845337
sampled,5,1,119,11.906147003173828,46.80306100845337
sampled,5,1,120,11.69527816772461,46.80306100845337
sampled,5,1,121,11.612893104553223,46.80306100845337
sampled,5,1,122,11.424826622009277,46.80306100845337
sampled,5,1,123,11.164477348327637,46.80306100845337
sampled,5,1,124,11.172286033630371,46.80306100845337
sampled,5,1,125,11.134201049804688,46.80306100845337
sampled,5,1,126,11.087583541870117,46.80306100845337
sampled,5,1,127,11.044576644897461,46.80306100845337
sampled,5,1,128,10.8091459274292,46.80306100845337
sampled,5,1,129,10.846331596374512,46.80306100845337
sampled,5,1,130,10.64622688293457,46.80306100845337
sampled,5,1,131,10.682058334350586,46.80306100845337
sampled,5,1,132,10.629522323608398,46.80306100845337
sampled,5,1,133,10.606609344482422,46.80306100845337
sampled,5,1,134,10.498482704162598,46.80306100845337
sampled,5,1,135,10.67296028137207,46.80306100845337
sampled,5,1,136,10.675325393676758,46.80306100845337
sampled,5,1,137,10.548259735107422,46.80306100845337
sampled,5,1,138,10.351956367492676,46.80306100845337
sampled,5,1,139,10.466567993164062,46.80306100845337
sampled,5,1,140,10.68803596496582,46.80306100845337
sampled,5,1,141,10.647930145263672,46.80306100845337
sampled,5,1,142,10.678884506225586,46.80306100845337
sampled,5,1,143,10.621374130249023,46.80306100845337
sampled,5,1,144,10.621365547180176,46.80306100845337
sampled,5,1,145,10.920280456542969,46.80306100845337
sampled,5,1,146,10.923795700073242,46.80306100845337
sampled,5,1,147,10.975242614746094,46.80306100845337
sampled,5,1,148,11.058544158935547,46.80306100845337
sampled,5,1,149,11.086084365844727,46.80306100845337
sampled,5,1,150,10.931163787841797,46.80306100845337
sampled,5,1,151,10.77199649810791,46.80306100845337
sampled,5,1,152,10.769615173339844,46.80306100845337
sampled,5,1,153,10.828601837158203,46.80306100845337
sampled,5,1,154,10.83752155303955,46.80306100845337
sampled,5,1,155,10.730573654174805,46.80306100845337
sampled,5,1,156,10.808686256408691,46.80306100845337
sampled,5,1,157,10.861076354980469,46.80306100845337
sampled,5,1,158,10.930484771728516,46.80306100845337
sampled,5,1,159,10.73909854888916,46.80306100845337
sampled,5,1,160,10.75339126586914,46.80306100845337
sampled,5,1,161,10.683982849121094,46.80306100845337
sampled,5,1,162,10.751229286193848,46.80306100845337
sampled,5,1,163,10.792649269104004,46.80306100845337
sampled,5,1,164,10.900775909423828,46.80306100845337
sampled,5,1,165,11.064306259155273,46.80306100845337
sampled,5,1,166,11.176949501037598,46.80306100845337
sampled,5,1,167,11.098689079284668,46.80306100845337
sampled,5,1,168,11.04951286315918,46.80306100845337
sampled,5,1,169,11.08380126953125,46.80306100845337
sampled,5,1,170,11.416449546813965,46.80306100845337
sampled,5,1,171,11.404356956481934,46.80306100845337
sampled,5,1,172,11.147073745727539,46.80306100845337
sampled,5,1,173,11.105513572692871,46.80306100845337
sampled,5,1,174,11.281660079956055,46.80306100845337
sampled,5,1,175,11.267009735107422,46.80306100845337
sampled,5,1,176,11.27122688293457,46.80306100845337
sampled,5,1,177,11.38833236694336,46.80306100845337
sampled,5,1,178,11.404573440551758,46.80306100845337
sampled,5,1,179,11.465269088745117,46.80306100845337
sampled,5,1,180,11.786029815673828,46.80306100845337
sampled,5,1,181,11.75123405456543,46.80306100845337
sampled,5,1,182,11.53497314453125,46.80306100845337
sampled,5,1,183,11.523197174072266,46.80306100845337
sampled,5,1,184,11.503933906555176,46.80306100845337
sampled,5,1,185,11.735548973083496,46.80306100845337
