method,m,i,step,cost,time
random,2,2,0,35.81587600708008,12.194524049758911
random,2,2,1,35.67986297607422,12.194524049758911
random,2,2,2,35.67985916137695,12.194524049758911
random,2,2,3,35.710350036621094,12.194524049758911
random,2,2,4,35.91025924682617,12.194524049758911
random,2,2,5,35.74028396606445,12.194524049758911
random,2,2,6,35.16938400268555,12.194524049758911
random,2,2,7,35.265804290771484,12.194524049758911
random,2,2,8,34.94966125488281,12.194524049758911
random,2,2,9,34.43135070800781,12.194524049758911
random,2,2,10,34.627174377441406,12.194524049758911
random,2,2,11,34.487056732177734,12.194524049758911
random,2,2,12,34.31797409057617,12.194524049758911
random,2,2,13,34.28255844116211,12.194524049758911
random,2,2,14,34.14745330810547,12.194524049758911
random,2,2,15,33.946434020996094,12.194524049758911
random,2,2,16,34.10919952392578,12.194524049758911
random,2,2,17,34.30952072143555,12.194524049758911
random,2,2,18,34.56715393066406,12.194524049758911
random,2,2,19,34.83206558227539,12.194524049758911
random,2,2,20,34.83206558227539,12.194524049758911
random,2,2,21,34.84649658203125,12.194524049758911
random,2,2,22,35.17264938354492,12.194524049758911
random,2,2,23,35.557674407958984,12.194524049758911
random,2,2,24,35.43132019042969,12.194524049758911
random,2,2,25,35.57573699951172,12.194524049758911
random,2,2,26,35.962318420410156,12.194524049758911
random,2,2,27,36.110443115234375,12.194524049758911
random,2,2,28,35.46412658691406,12.194524049758911
random,2,2,29,35.784271240234375,12.194524049758911
random,2,2,30,35.48786163330078,12.194524049758911
random,2,2,31,35.50471115112305,12.194524049758911
random,2,2,32,35.64973449707031,12.194524049758911
random,2,2,33,35.63218688964844,12.194524049758911
random,2,2,34,35.67853546142578,12.194524049758911
random,2,2,35,35.51615905761719,12.194524049758911
random,2,2,36,35.4339599609375,12.194524049758911
random,2,2,37,34.98167419433594,12.194524049758911
random,2,2,38,35.40073013305664,12.194524049758911
random,2,2,39,35.389408111572266,12.194524049758911
random,2,2,40,35.549644470214844,12.194524049758911
random,2,2,41,35.41257095336914,12.194524049758911
random,2,2,42,35.36056137084961,12.194524049758911
random,2,2,43,35.289634704589844,12.194524049758911
random,2,2,44,35.08863067626953,12.194524049758911
random,2,2,45,35.046470642089844,12.194524049758911
random,2,2,46,34.504722595214844,12.194524049758911
random,2,2,47,34.49160385131836,12.194524049758911
random,2,2,48,34.407875061035156,12.194524049758911
random,2,2,49,34.285518646240234,12.194524049758911
random,2,2,50,34.80897903442383,12.194524049758911
random,2,2,51,34.80897903442383,12.194524049758911
random,2,2,52,34.895957946777344,12.194524049758911
random,2,2,53,34.935245513916016,12.194524049758911
random,2,2,54,34.912879943847656,12.194524049758911
random,2,2,55,34.79478454589844,12.194524049758911
random,2,2,56,34.864967346191406,12.194524049758911
random,2,2,57,35.2869873046875,12.194524049758911
random,2,2,58,35.3931884765625,12.194524049758911
random,2,2,59,35.29558181762695,12.194524049758911
random,2,2,60,35.18741989135742,12.194524049758911
random,2,2,61,35.18741989135742,12.194524049758911
random,2,2,62,35.392547607421875,12.194524049758911
random,2,2,63,35.45360565185547,12.194524049758911
random,2,2,64,35.45360565185547,12.194524049758911
random,2,2,65,35.45360565185547,12.194524049758911
random,2,2,66,35.48866653442383,12.194524049758911
random,2,2,67,35.43790054321289,12.194524049758911
random,2,2,68,35.15995788574219,12.194524049758911
random,2,2,69,35.20219039916992,12.194524049758911
random,2,2,70,35.27977752685547,12.194524049758911
random,2,2,71,35.26805877685547,12.194524049758911
random,2,2,72,35.26805877685547,12.194524049758911
random,2,2,73,35.65345001220703,12.194524049758911
random,2,2,74,35.50707244873047,12.194524049758911
random,2,2,75,36.063446044921875,12.194524049758911
random,2,2,76,35.64995574951172,12.194524049758911
random,2,2,77,35.33433151245117,12.194524049758911
random,2,2,78,35.82545471191406,12.194524049758911
random,2,2,79,35.89325714111328,12.194524049758911
random,2,2,80,36.03535842895508,12.194524049758911
random,2,2,81,36.03535842895508,12.194524049758911
random,2,2,82,36.273902893066406,12.194524049758911
random,2,2,83,36.230567932128906,12.194524049758911
random,2,2,84,36.27171325683594,12.194524049758911
random,2,2,85,36.28081512451172,12.194524049758911
random,2,2,86,36.15373611450195,12.194524049758911
random,2,2,87,36.136253356933594,12.194524049758911
random,2,2,88,36.106910705566406,12.194524049758911
random,2,2,89,35.82311248779297,12.194524049758911
random,2,2,90,35.441009521484375,12.194524049758911
random,2,2,91,35.780941009521484,12.194524049758911
random,2,2,92,35.667724609375,12.194524049758911
random,2,2,93,35.667724609375,12.194524049758911
random,2,2,94,35.70893859863281,12.194524049758911
random,2,2,95,35.70343780517578,12.194524049758911
random,2,2,96,35.57768249511719,12.194524049758911
random,2,2,97,35.60755920410156,12.194524049758911
random,2,2,98,36.161773681640625,12.194524049758911
random,2,2,99,36.16699981689453,12.194524049758911
random,2,2,100,36.182586669921875,12.194524049758911
random,2,2,101,35.98451232910156,12.194524049758911
random,2,2,102,35.96015167236328,12.194524049758911
random,2,2,103,36.01787185668945,12.194524049758911
random,2,2,104,35.739105224609375,12.194524049758911
random,2,2,105,35.810264587402344,12.194524049758911
random,2,2,106,35.810264587402344,12.194524049758911
random,2,2,107,35.83762741088867,12.194524049758911
random,2,2,108,35.83762741088867,12.194524049758911
random,2,2,109,35.67316436767578,12.194524049758911
random,2,2,110,35.620765686035156,12.194524049758911
random,2,2,111,35.620765686035156,12.194524049758911
random,2,2,112,34.79206085205078,12.194524049758911
random,2,2,113,34.83963394165039,12.194524049758911
random,2,2,114,34.87614440917969,12.194524049758911
random,2,2,115,35.36370086669922,12.194524049758911
random,2,2,116,34.83670425415039,12.194524049758911
random,2,2,117,35.056800842285156,12.194524049758911
random,2,2,118,35.056800842285156,12.194524049758911
random,2,2,119,34.80458450317383,12.194524049758911
random,2,2,120,34.78981399536133,12.194524049758911
random,2,2,121,34.88375473022461,12.194524049758911
random,2,2,122,34.97089385986328,12.194524049758911
random,2,2,123,35.27583312988281,12.194524049758911
random,2,2,124,35.235267639160156,12.194524049758911
random,2,2,125,35.235267639160156,12.194524049758911
random,2,2,126,35.408660888671875,12.194524049758911
random,2,2,127,35.48698425292969,12.194524049758911
random,2,2,128,35.48698425292969,12.194524049758911
random,2,2,129,35.928306579589844,12.194524049758911
random,2,2,130,36.12759017944336,12.194524049758911
random,2,2,131,36.13263702392578,12.194524049758911
random,2,2,132,36.334251403808594,12.194524049758911
random,2,2,133,36.33100891113281,12.194524049758911
random,2,2,134,36.34062957763672,12.194524049758911
random,2,2,135,36.34062957763672,12.194524049758911
random,2,2,136,36.06082534790039,12.194524049758911
random,2,2,137,35.862266540527344,12.194524049758911
random,2,2,138,35.831024169921875,12.194524049758911
random,2,2,139,35.831024169921875,12.194524049758911
random,2,2,140,35.96868133544922,12.194524049758911
random,2,2,141,36.05664825439453,12.194524049758911
random,2,2,142,36.00336837768555,12.194524049758911
random,2,2,143,36.00336837768555,12.194524049758911
random,2,2,144,36.08735656738281,12.194524049758911
random,2,2,145,36.09840774536133,12.194524049758911
random,2,2,146,35.670745849609375,12.194524049758911
random,2,2,147,35.894203186035156,12.194524049758911
random,2,2,148,36.04283905029297,12.194524049758911
random,2,2,149,36.04283905029297,12.194524049758911
random,2,2,150,36.16007995605469,12.194524049758911
random,2,2,151,35.906898498535156,12.194524049758911
random,2,2,152,35.88593673706055,12.194524049758911
random,2,2,153,35.79463577270508,12.194524049758911
random,2,2,154,35.65425491333008,12.194524049758911
random,2,2,155,35.98322296142578,12.194524049758911
random,2,2,156,36.008094787597656,12.194524049758911
random,2,2,157,35.95722961425781,12.194524049758911
random,2,2,158,35.37422180175781,12.194524049758911
random,2,2,159,35.35942077636719,12.194524049758911
random,2,2,160,35.35585021972656,12.194524049758911
random,2,2,161,36.11627197265625,12.194524049758911
random,2,2,162,35.816001892089844,12.194524049758911
random,2,2,163,35.797542572021484,12.194524049758911
random,2,2,164,36.060794830322266,12.194524049758911
random,2,2,165,36.062416076660156,12.194524049758911
random,2,2,166,35.14676284790039,12.194524049758911
random,2,2,167,35.258026123046875,12.194524049758911
random,2,2,168,35.145057678222656,12.194524049758911
random,2,2,169,35.19466018676758,12.194524049758911
random,2,2,170,35.15215301513672,12.194524049758911
random,2,2,171,34.944541931152344,12.194524049758911
random,2,2,172,34.590476989746094,12.194524049758911
random,2,2,173,34.49520492553711,12.194524049758911
random,2,2,174,34.60292053222656,12.194524049758911
random,2,2,175,34.76885223388672,12.194524049758911
random,2,2,176,35.04466247558594,12.194524049758911
random,2,2,177,35.221412658691406,12.194524049758911
random,2,2,178,35.37659454345703,12.194524049758911
random,2,2,179,35.43910598754883,12.194524049758911
random,2,2,180,34.933631896972656,12.194524049758911
random,2,2,181,34.46238327026367,12.194524049758911
random,2,2,182,34.42710876464844,12.194524049758911
random,2,2,183,34.33751678466797,12.194524049758911
random,2,2,184,34.18085479736328,12.194524049758911
random,2,2,185,34.0101432800293,12.194524049758911
random,2,2,186,34.527801513671875,12.194524049758911
random,2,2,187,35.21855545043945,12.194524049758911
random,2,2,188,35.18391036987305,12.194524049758911
random,2,2,189,35.15033721923828,12.194524049758911
random,2,2,190,35.25312042236328,12.194524049758911
random,2,2,191,34.692237854003906,12.194524049758911
random,2,2,192,35.02808380126953,12.194524049758911
random,2,2,193,35.19154739379883,12.194524049758911
random,2,2,194,35.256961822509766,12.194524049758911
random,2,2,195,35.32419967651367,12.194524049758911
random,2,2,196,35.541343688964844,12.194524049758911
random,2,2,197,35.53069305419922,12.194524049758911
random,2,2,198,35.587486267089844,12.194524049758911
random,2,2,199,35.7149772644043,12.194524049758911
random,2,2,200,35.494346618652344,12.194524049758911
random,2,2,201,34.94640350341797,12.194524049758911
random,2,2,202,35.41257095336914,12.194524049758911
random,2,2,203,34.61910629272461,12.194524049758911
random,2,2,204,34.61844253540039,12.194524049758911
random,2,2,205,34.40269470214844,12.194524049758911
random,2,2,206,34.234798431396484,12.194524049758911
random,2,2,207,34.40336990356445,12.194524049758911
random,2,2,208,34.514461517333984,12.194524049758911
random,2,2,209,34.348018646240234,12.194524049758911
random,2,2,210,34.53468322753906,12.194524049758911
random,2,2,211,34.531532287597656,12.194524049758911
random,2,2,212,34.533477783203125,12.194524049758911
random,2,2,213,34.9904899597168,12.194524049758911
random,2,2,214,35.20193862915039,12.194524049758911
random,2,2,215,35.051998138427734,12.194524049758911
random,2,2,216,35.12224578857422,12.194524049758911
random,2,2,217,35.12224578857422,12.194524049758911
random,2,2,218,35.06229019165039,12.194524049758911
random,2,2,219,35.361385345458984,12.194524049758911
random,2,2,220,35.102970123291016,12.194524049758911
random,2,2,221,35.05461502075195,12.194524049758911
random,2,2,222,34.51847457885742,12.194524049758911
random,2,2,223,34.51847457885742,12.194524049758911
random,2,2,224,34.65875244140625,12.194524049758911
random,2,2,225,34.93058776855469,12.194524049758911
random,2,2,226,34.86054992675781,12.194524049758911
random,2,2,227,34.79983901977539,12.194524049758911
random,2,2,228,34.47419357299805,12.194524049758911
random,2,2,229,34.47419357299805,12.194524049758911
random,2,2,230,34.68710708618164,12.194524049758911
random,2,2,231,34.29653549194336,12.194524049758911
random,2,2,232,34.14301681518555,12.194524049758911
