method,m,i,step,cost,time
random,5,1,0,34.857757568359375,29.761940240859985
random,5,1,1,34.857757568359375,29.761940240859985
random,5,1,2,35.174049377441406,29.761940240859985
random,5,1,3,35.73082733154297,29.761940240859985
random,5,1,4,35.73082733154297,29.761940240859985
random,5,1,5,35.27320861816406,29.761940240859985
random,5,1,6,35.26148223876953,29.761940240859985
random,5,1,7,35.10209274291992,29.761940240859985
random,5,1,8,34.811065673828125,29.761940240859985
random,5,1,9,34.92993927001953,29.761940240859985
random,5,1,10,35.10009002685547,29.761940240859985
random,5,1,11,34.89216232299805,29.761940240859985
random,5,1,12,34.8029899597168,29.761940240859985
random,5,1,13,34.87670135498047,29.761940240859985
random,5,1,14,34.88091278076172,29.761940240859985
random,5,1,15,34.93157196044922,29.761940240859985
random,5,1,16,34.7626838684082,29.761940240859985
random,5,1,17,34.75273895263672,29.761940240859985
random,5,1,18,34.56553268432617,29.761940240859985
random,5,1,19,34.509159088134766,29.761940240859985
random,5,1,20,34.41484069824219,29.761940240859985
random,5,1,21,34.22684860229492,29.761940240859985
random,5,1,22,34.49155807495117,29.761940240859985
random,5,1,23,34.660133361816406,29.761940240859985
random,5,1,24,34.45588684082031,29.761940240859985
random,5,1,25,34.54014205932617,29.761940240859985
random,5,1,26,34.61110305786133,29.761940240859985
random,5,1,27,34.61110305786133,29.761940240859985
random,5,1,28,34.71189880371094,29.761940240859985
random,5,1,29,34.4130859375,29.761940240859985
random,5,1,30,34.529048919677734,29.761940240859985
random,5,1,31,34.20711898803711,29.761940240859985
random,5,1,32,34.12131881713867,29.761940240859985
random,5,1,33,33.74803924560547,29.761940240859985
random,5,1,34,33.668601989746094,29.761940240859985
random,5,1,35,33.41707992553711,29.761940240859985
random,5,1,36,33.3154182434082,29.761940240859985
random,5,1,37,33.17107391357422,29.761940240859985
random,5,1,38,33.165916442871094,29.761940240859985
random,5,1,39,32.658355712890625,29.761940240859985
random,5,1,40,33.153778076171875,29.761940240859985
random,5,1,41,33.153778076171875,29.761940240859985
random,5,1,42,33.7464714050293,29.761940240859985
random,5,1,43,33.37833786010742,29.761940240859985
random,5,1,44,33.392494201660156,29.761940240859985
random,5,1,45,33.08367156982422,29.761940240859985
random,5,1,46,32.77379608154297,29.761940240859985
random,5,1,47,32.790443420410156,29.761940240859985
random,5,1,48,32.93483352661133,29.761940240859985
random,5,1,49,33.28886032104492,29.761940240859985
random,5,1,50,33.22843551635742,29.761940240859985
random,5,1,51,32.73885726928711,29.761940240859985
random,5,1,52,32.52553176879883,29.761940240859985
random,5,1,53,32.36863708496094,29.761940240859985
random,5,1,54,32.108558654785156,29.761940240859985
random,5,1,55,31.734338760375977,29.761940240859985
random,5,1,56,31.734338760375977,29.761940240859985
random,5,1,57,31.681751251220703,29.761940240859985
random,5,1,58,32.037353515625,29.761940240859985
random,5,1,59,32.03977584838867,29.761940240859985
random,5,1,60,31.71786117553711,29.761940240859985
random,5,1,61,31.087539672851562,29.761940240859985
random,5,1,62,31.232158660888672,29.761940240859985
random,5,1,63,31.232158660888672,29.761940240859985
random,5,1,64,31.209800720214844,29.761940240859985
random,5,1,65,31.941761016845703,29.761940240859985
random,5,1,66,32.3054084777832,29.761940240859985
random,5,1,67,32.66132354736328,29.761940240859985
random,5,1,68,32.72246551513672,29.761940240859985
random,5,1,69,32.81900405883789,29.761940240859985
random,5,1,70,32.82390594482422,29.761940240859985
random,5,1,71,32.874122619628906,29.761940240859985
random,5,1,72,32.63575744628906,29.761940240859985
random,5,1,73,32.853763580322266,29.761940240859985
random,5,1,74,32.688716888427734,29.761940240859985
random,5,1,75,32.688716888427734,29.761940240859985
random,5,1,76,32.72597885131836,29.761940240859985
random,5,1,77,32.60452651977539,29.761940240859985
random,5,1,78,32.60452651977539,29.761940240859985
random,5,1,79,32.66511535644531,29.761940240859985
random,5,1,80,32.504486083984375,29.761940240859985
random,5,1,81,32.519588470458984,29.761940240859985
random,5,1,82,32.400428771972656,29.761940240859985
random,5,1,83,32.36984634399414,29.761940240859985
random,5,1,84,32.39230728149414,29.761940240859985
random,5,1,85,32.07054901123047,29.761940240859985
random,5,1,86,31.642404556274414,29.761940240859985
random,5,1,87,31.898277282714844,29.761940240859985
random,5,1,88,31.898277282714844,29.761940240859985
random,5,1,89,31.518571853637695,29.761940240859985
random,5,1,90,31.588260650634766,29.761940240859985
random,5,1,91,31.610904693603516,29.761940240859985
random,5,1,92,31.904033660888672,29.761940240859985
random,5,1,93,32.1419677734375,29.761940240859985
random,5,1,94,32.342899322509766,29.761940240859985
random,5,1,95,31.795921325683594,29.761940240859985
random,5,1,96,31.248214721679688,29.761940240859985
random,5,1,97,31.334918975830078,29.761940240859985
random,5,1,98,31.75983238220215,29.761940240859985
random,5,1,99,31.945796966552734,29.761940240859985
random,5,1,100,31.66924285888672,29.761940240859985
random,5,1,101,31.70838165283203,29.761940240859985
random,5,1,102,32.174652099609375,29.761940240859985
random,5,1,103,32.174652099609375,29.761940240859985
random,5,1,104,32.295387268066406,29.761940240859985
random,5,1,105,32.18214416503906,29.761940240859985
random,5,1,106,32.189300537109375,29.761940240859985
random,5,1,107,32.12006378173828,29.761940240859985
random,5,1,108,32.17852020263672,29.761940240859985
random,5,1,109,32.17852020263672,29.761940240859985
random,5,1,110,32.3179931640625,29.761940240859985
random,5,1,111,32.18431091308594,29.761940240859985
random,5,1,112,32.25432586669922,29.761940240859985
random,5,1,113,32.25432586669922,29.761940240859985
random,5,1,114,32.52789306640625,29.761940240859985
random,5,1,115,32.37670135498047,29.761940240859985
random,5,1,116,32.46185302734375,29.761940240859985
random,5,1,117,32.52849578857422,29.761940240859985
random,5,1,118,32.52849578857422,29.761940240859985
random,5,1,119,33.23234558105469,29.761940240859985
random,5,1,120,33.09780502319336,29.761940240859985
random,5,1,121,33.12720489501953,29.761940240859985
random,5,1,122,33.179630279541016,29.761940240859985
random,5,1,123,32.52382278442383,29.761940240859985
random,5,1,124,32.415924072265625,29.761940240859985
random,5,1,125,32.38767623901367,29.761940240859985
random,5,1,126,32.38880920410156,29.761940240859985
random,5,1,127,32.55343246459961,29.761940240859985
random,5,1,128,32.55352020263672,29.761940240859985
random,5,1,129,32.39473342895508,29.761940240859985
