method,m,i,step,cost,time
random,1,2,0,37.59199523925781,4.601955890655518
random,1,2,1,37.52911376953125,4.601955890655518
random,1,2,2,37.550968170166016,4.601955890655518
random,1,2,3,37.19609069824219,4.601955890655518
random,1,2,4,36.12835693359375,4.601955890655518
random,1,2,5,36.095550537109375,4.601955890655518
random,1,2,6,35.684112548828125,4.601955890655518
random,1,2,7,35.4338493347168,4.601955890655518
random,1,2,8,35.45941162109375,4.601955890655518
random,1,2,9,35.10040283203125,4.601955890655518
random,1,2,10,35.37908935546875,4.601955890655518
random,1,2,11,35.21242141723633,4.601955890655518
random,1,2,12,35.82688522338867,4.601955890655518
random,1,2,13,35.691749572753906,4.601955890655518
random,1,2,14,35.63567352294922,4.601955890655518
random,1,2,15,35.1155891418457,4.601955890655518
random,1,2,16,35.1073112487793,4.601955890655518
random,1,2,17,34.94766616821289,4.601955890655518
random,1,2,18,34.99231719970703,4.601955890655518
random,1,2,19,34.96767807006836,4.601955890655518
random,1,2,20,34.6817626953125,4.601955890655518
random,1,2,21,34.19203186035156,4.601955890655518
random,1,2,22,34.47146987915039,4.601955890655518
random,1,2,23,34.48320388793945,4.601955890655518
random,1,2,24,34.57038497924805,4.601955890655518
random,1,2,25,34.607608795166016,4.601955890655518
random,1,2,26,34.536922454833984,4.601955890655518
random,1,2,27,34.19563674926758,4.601955890655518
random,1,2,28,34.273292541503906,4.601955890655518
random,1,2,29,34.28358459472656,4.601955890655518
random,1,2,30,34.42432403564453,4.601955890655518
random,1,2,31,34.488525390625,4.601955890655518
random,1,2,32,34.527435302734375,4.601955890655518
random,1,2,33,34.989959716796875,4.601955890655518
random,1,2,34,34.51575469970703,4.601955890655518
random,1,2,35,34.4574089050293,4.601955890655518
random,1,2,36,34.616119384765625,4.601955890655518
random,1,2,37,34.56934356689453,4.601955890655518
random,1,2,38,34.7723503112793,4.601955890655518
random,1,2,39,34.8018913269043,4.601955890655518
random,1,2,40,34.83549499511719,4.601955890655518
random,1,2,41,35.27712631225586,4.601955890655518
random,1,2,42,35.25727081298828,4.601955890655518
random,1,2,43,35.27397155761719,4.601955890655518
random,1,2,44,35.34477233886719,4.601955890655518
random,1,2,45,35.85163879394531,4.601955890655518
random,1,2,46,36.120052337646484,4.601955890655518
random,1,2,47,36.36970138549805,4.601955890655518
random,1,2,48,36.245765686035156,4.601955890655518
random,1,2,49,36.9420280456543,4.601955890655518
random,1,2,50,36.96844482421875,4.601955890655518
random,1,2,51,36.64667510986328,4.601955890655518
random,1,2,52,36.62200927734375,4.601955890655518
random,1,2,53,36.9315299987793,4.601955890655518
random,1,2,54,36.97039031982422,4.601955890655518
random,1,2,55,37.02173614501953,4.601955890655518
random,1,2,56,37.00996780395508,4.601955890655518
random,1,2,57,36.92523956298828,4.601955890655518
random,1,2,58,36.94985580444336,4.601955890655518
random,1,2,59,36.97580337524414,4.601955890655518
random,1,2,60,36.837547302246094,4.601955890655518
random,1,2,61,36.843692779541016,4.601955890655518
random,1,2,62,36.6045036315918,4.601955890655518
random,1,2,63,36.705291748046875,4.601955890655518
random,1,2,64,36.841705322265625,4.601955890655518
random,1,2,65,37.18769836425781,4.601955890655518
random,1,2,66,36.904808044433594,4.601955890655518
random,1,2,67,37.34087371826172,4.601955890655518
random,1,2,68,37.37385177612305,4.601955890655518
random,1,2,69,37.41254425048828,4.601955890655518
random,1,2,70,37.3534049987793,4.601955890655518
random,1,2,71,37.48814392089844,4.601955890655518
random,1,2,72,37.47320556640625,4.601955890655518
random,1,2,73,37.66058349609375,4.601955890655518
random,1,2,74,37.64118957519531,4.601955890655518
random,1,2,75,37.184837341308594,4.601955890655518
random,1,2,76,37.03700256347656,4.601955890655518
random,1,2,77,37.08654022216797,4.601955890655518
random,1,2,78,37.013023376464844,4.601955890655518
random,1,2,79,36.8621940612793,4.601955890655518
random,1,2,80,37.46098709106445,4.601955890655518
random,1,2,81,37.07520294189453,4.601955890655518
random,1,2,82,37.055442810058594,4.601955890655518
random,1,2,83,37.194671630859375,4.601955890655518
random,1,2,84,36.053688049316406,4.601955890655518
random,1,2,85,36.583595275878906,4.601955890655518
random,1,2,86,36.6602897644043,4.601955890655518
random,1,2,87,36.69611358642578,4.601955890655518
random,1,2,88,36.61170196533203,4.601955890655518
random,1,2,89,36.349769592285156,4.601955890655518
random,1,2,90,37.16331481933594,4.601955890655518
random,1,2,91,37.12160110473633,4.601955890655518
random,1,2,92,36.840553283691406,4.601955890655518
random,1,2,93,36.62101364135742,4.601955890655518
random,1,2,94,36.599632263183594,4.601955890655518
random,1,2,95,35.86257553100586,4.601955890655518
random,1,2,96,35.76823806762695,4.601955890655518
random,1,2,97,35.76462173461914,4.601955890655518
random,1,2,98,35.74815368652344,4.601955890655518
random,1,2,99,35.64125061035156,4.601955890655518
random,1,2,100,36.075836181640625,4.601955890655518
random,1,2,101,35.95332336425781,4.601955890655518
random,1,2,102,35.964542388916016,4.601955890655518
random,1,2,103,35.8662223815918,4.601955890655518
random,1,2,104,36.484466552734375,4.601955890655518
