method,m,i,step,cost,time
random,10,1,0,24.24925422668457,10.694935083389282
random,10,1,1,24.526302337646484,10.694935083389282
random,10,1,2,24.691303253173828,10.694935083389282
random,10,1,3,24.84634017944336,10.694935083389282
random,10,1,4,25.11258888244629,10.694935083389282
random,10,1,5,26.05367660522461,10.694935083389282
random,10,1,6,25.820972442626953,10.694935083389282
random,10,1,7,25.71708106994629,10.694935083389282
random,10,1,8,25.35958480834961,10.694935083389282
random,10,1,9,25.248136520385742,10.694935083389282
random,10,1,10,24.48672103881836,10.694935083389282
random,10,1,11,24.821842193603516,10.694935083389282
random,10,1,12,24.7998104095459,10.694935083389282
random,10,1,13,24.935199737548828,10.694935083389282
random,10,1,14,24.79531478881836,10.694935083389282
random,10,1,15,24.802127838134766,10.694935083389282
random,10,1,16,24.7347412109375,10.694935083389282
random,10,1,17,24.323570251464844,10.694935083389282
random,10,1,18,24.64959716796875,10.694935083389282
random,10,1,19,24.64959716796875,10.694935083389282
random,10,1,20,23.285438537597656,10.694935083389282
random,10,1,21,23.306320190429688,10.694935083389282
random,10,1,22,23.350976943969727,10.694935083389282
random,10,1,23,24.158164978027344,10.694935083389282
random,10,1,24,23.80609130859375,10.694935083389282
random,10,1,25,24.128923416137695,10.694935083389282
random,10,1,26,24.658376693725586,10.694935083389282
random,10,1,27,24.688308715820312,10.694935083389282
random,10,1,28,24.747438430786133,10.694935083389282
random,10,1,29,24.85491180419922,10.694935083389282
random,10,1,30,24.85491180419922,10.694935083389282
random,10,1,31,24.718420028686523,10.694935083389282
random,10,1,32,24.718420028686523,10.694935083389282
random,10,1,33,24.741674423217773,10.694935083389282
random,10,1,34,24.145694732666016,10.694935083389282
random,10,1,35,23.828718185424805,10.694935083389282
random,10,1,36,23.833145141601562,10.694935083389282
random,10,1,37,23.833145141601562,10.694935083389282
random,10,1,38,23.763090133666992,10.694935083389282
random,10,1,39,23.72130584716797,10.694935083389282
random,10,1,40,23.700891494750977,10.694935083389282
random,10,1,41,23.53498077392578,10.694935083389282
random,10,1,42,24.070560455322266,10.694935083389282
random,10,1,43,24.070560455322266,10.694935083389282
random,10,1,44,24.047996520996094,10.694935083389282
random,10,1,45,23.345613479614258,10.694935083389282
random,10,1,46,22.891620635986328,10.694935083389282
random,10,1,47,23.076278686523438,10.694935083389282
random,10,1,48,23.34319305419922,10.694935083389282
random,10,1,49,23.012311935424805,10.694935083389282
random,10,1,50,22.604938507080078,10.694935083389282
random,10,1,51,22.963544845581055,10.694935083389282
random,10,1,52,22.688709259033203,10.694935083389282
random,10,1,53,22.804580688476562,10.694935083389282
random,10,1,54,22.120832443237305,10.694935083389282
random,10,1,55,22.120832443237305,10.694935083389282
random,10,1,56,22.120832443237305,10.694935083389282
random,10,1,57,22.140377044677734,10.694935083389282
random,10,1,58,22.001073837280273,10.694935083389282
random,10,1,59,22.001073837280273,10.694935083389282
random,10,1,60,22.090965270996094,10.694935083389282
random,10,1,61,22.413745880126953,10.694935083389282
random,10,1,62,22.580495834350586,10.694935083389282
random,10,1,63,22.580495834350586,10.694935083389282
random,10,1,64,22.02359390258789,10.694935083389282
random,10,1,65,21.932363510131836,10.694935083389282
random,10,1,66,22.402816772460938,10.694935083389282
random,10,1,67,22.22694969177246,10.694935083389282
random,10,1,68,22.46908187866211,10.694935083389282
random,10,1,69,22.6318416595459,10.694935083389282
random,10,1,70,22.726499557495117,10.694935083389282
random,10,1,71,22.452348709106445,10.694935083389282
random,10,1,72,22.78946304321289,10.694935083389282
random,10,1,73,23.014156341552734,10.694935083389282
random,10,1,74,22.962738037109375,10.694935083389282
random,10,1,75,23.196186065673828,10.694935083389282
random,10,1,76,23.275606155395508,10.694935083389282
random,10,1,77,23.284238815307617,10.694935083389282
random,10,1,78,23.284238815307617,10.694935083389282
random,10,1,79,23.59009552001953,10.694935083389282
random,10,1,80,23.59009552001953,10.694935083389282
random,10,1,81,24.519323348999023,10.694935083389282
random,10,1,82,24.230525970458984,10.694935083389282
random,10,1,83,24.477872848510742,10.694935083389282
random,10,1,84,24.161815643310547,10.694935083389282
random,10,1,85,24.067964553833008,10.694935083389282
random,10,1,86,23.790555953979492,10.694935083389282
random,10,1,87,23.852680206298828,10.694935083389282
random,10,1,88,23.852680206298828,10.694935083389282
random,10,1,89,24.055601119995117,10.694935083389282
random,10,1,90,24.284029006958008,10.694935083389282
random,10,1,91,24.284029006958008,10.694935083389282
random,10,1,92,24.65623664855957,10.694935083389282
random,10,1,93,24.01789093017578,10.694935083389282
random,10,1,94,24.00220489501953,10.694935083389282
random,10,1,95,23.56854248046875,10.694935083389282
random,10,1,96,23.44080352783203,10.694935083389282
random,10,1,97,22.921955108642578,10.694935083389282
random,10,1,98,22.921955108642578,10.694935083389282
random,10,1,99,22.973846435546875,10.694935083389282
random,10,1,100,23.03498077392578,10.694935083389282
random,10,1,101,23.03498077392578,10.694935083389282
random,10,1,102,23.03835105895996,10.694935083389282
random,10,1,103,22.886995315551758,10.694935083389282
random,10,1,104,22.901939392089844,10.694935083389282
random,10,1,105,22.428110122680664,10.694935083389282
random,10,1,106,21.761173248291016,10.694935083389282
random,10,1,107,21.761173248291016,10.694935083389282
random,10,1,108,21.850055694580078,10.694935083389282
random,10,1,109,21.9636173248291,10.694935083389282
random,10,1,110,21.867202758789062,10.694935083389282
random,10,1,111,21.51188850402832,10.694935083389282
random,10,1,112,20.77364730834961,10.694935083389282
random,10,1,113,20.77364730834961,10.694935083389282
random,10,1,114,20.806615829467773,10.694935083389282
random,10,1,115,21.139446258544922,10.694935083389282
random,10,1,116,21.190032958984375,10.694935083389282
random,10,1,117,21.22947120666504,10.694935083389282
random,10,1,118,21.104629516601562,10.694935083389282
random,10,1,119,21.822965621948242,10.694935083389282
random,10,1,120,21.709877014160156,10.694935083389282
random,10,1,121,21.853103637695312,10.694935083389282
random,10,1,122,20.8935489654541,10.694935083389282
random,10,1,123,20.33938217163086,10.694935083389282
random,10,1,124,20.12826156616211,10.694935083389282
random,10,1,125,19.840530395507812,10.694935083389282
random,10,1,126,19.88528823852539,10.694935083389282
random,10,1,127,19.814083099365234,10.694935083389282
random,10,1,128,19.95132827758789,10.694935083389282
random,10,1,129,19.96857261657715,10.694935083389282
random,10,1,130,19.509035110473633,10.694935083389282
random,10,1,131,19.525007247924805,10.694935083389282
random,10,1,132,19.456321716308594,10.694935083389282
random,10,1,133,19.311729431152344,10.694935083389282
random,10,1,134,19.311729431152344,10.694935083389282
random,10,1,135,19.003585815429688,10.694935083389282
random,10,1,136,18.397079467773438,10.694935083389282
random,10,1,137,18.224323272705078,10.694935083389282
random,10,1,138,18.224323272705078,10.694935083389282
random,10,1,139,19.17670249938965,10.694935083389282
random,10,1,140,19.377805709838867,10.694935083389282
random,10,1,141,19.544641494750977,10.694935083389282
random,10,1,142,19.786645889282227,10.694935083389282
random,10,1,143,19.526248931884766,10.694935083389282
random,10,1,144,18.8669376373291,10.694935083389282
random,10,1,145,18.8669376373291,10.694935083389282
random,10,1,146,18.8669376373291,10.694935083389282
random,10,1,147,18.977210998535156,10.694935083389282
random,10,1,148,19.16217041015625,10.694935083389282
random,10,1,149,19.15931510925293,10.694935083389282
random,10,1,150,19.14835548400879,10.694935083389282
random,10,1,151,18.96817970275879,10.694935083389282
random,10,1,152,18.96817970275879,10.694935083389282
random,10,1,153,18.96817970275879,10.694935083389282
random,10,1,154,18.96817970275879,10.694935083389282
random,10,1,155,18.883132934570312,10.694935083389282
random,10,1,156,19.55499267578125,10.694935083389282
random,10,1,157,19.4515380859375,10.694935083389282
random,10,1,158,19.90534210205078,10.694935083389282
random,10,1,159,19.69528579711914,10.694935083389282
random,10,1,160,19.851240158081055,10.694935083389282
random,10,1,161,20.155330657958984,10.694935083389282
random,10,1,162,20.221555709838867,10.694935083389282
random,10,1,163,20.211071014404297,10.694935083389282
random,10,1,164,20.211071014404297,10.694935083389282
random,10,1,165,20.560070037841797,10.694935083389282
random,10,1,166,21.01374053955078,10.694935083389282
random,10,1,167,20.972368240356445,10.694935083389282
random,10,1,168,20.926908493041992,10.694935083389282
random,10,1,169,21.196903228759766,10.694935083389282
random,10,1,170,20.890405654907227,10.694935083389282
random,10,1,171,20.953266143798828,10.694935083389282
random,10,1,172,20.852466583251953,10.694935083389282
random,10,1,173,20.814006805419922,10.694935083389282
random,10,1,174,20.766109466552734,10.694935083389282
random,10,1,175,19.95207977294922,10.694935083389282
random,10,1,176,19.95207977294922,10.694935083389282
