method,m,i,step,cost,time
sampled,5,4,0,35.17155075073242,79.57271003723145
sampled,5,4,1,33.933189392089844,79.57271003723145
sampled,5,4,2,33.263092041015625,79.57271003723145
sampled,5,4,3,32.98007583618164,79.57271003723145
sampled,5,4,4,32.90322494506836,79.57271003723145
sampled,5,4,5,32.83371353149414,79.57271003723145
sampled,5,4,6,31.772300720214844,79.57271003723145
sampled,5,4,7,31.052589416503906,79.57271003723145
sampled,5,4,8,30.442134857177734,79.57271003723145
sampled,5,4,9,29.69153594970703,79.57271003723145
sampled,5,4,10,29.51360321044922,79.57271003723145
sampled,5,4,11,29.18132972717285,79.57271003723145
sampled,5,4,12,28.646713256835938,79.57271003723145
sampled,5,4,13,27.86884117126465,79.57271003723145
sampled,5,4,14,27.876726150512695,79.57271003723145
sampled,5,4,15,27.324682235717773,79.57271003723145
sampled,5,4,16,27.131467819213867,79.57271003723145
sampled,5,4,17,27.08831787109375,79.57271003723145
sampled,5,4,18,26.779430389404297,79.57271003723145
sampled,5,4,19,26.29840850830078,79.57271003723145
sampled,5,4,20,25.952465057373047,79.57271003723145
sampled,5,4,21,25.471609115600586,79.57271003723145
sampled,5,4,22,25.706235885620117,79.57271003723145
sampled,5,4,23,25.39256477355957,79.57271003723145
sampled,5,4,24,24.53558349609375,79.57271003723145
sampled,5,4,25,24.356191635131836,79.57271003723145
sampled,5,4,26,23.480541229248047,79.57271003723145
sampled,5,4,27,23.073152542114258,79.57271003723145
sampled,5,4,28,23.16123390197754,79.57271003723145
sampled,5,4,29,22.86418342590332,79.57271003723145
sampled,5,4,30,22.90241050720215,79.57271003723145
sampled,5,4,31,22.733383178710938,79.57271003723145
sampled,5,4,32,22.437217712402344,79.57271003723145
sampled,5,4,33,21.856338500976562,79.57271003723145
sampled,5,4,34,22.12314224243164,79.57271003723145
sampled,5,4,35,22.2708683013916,79.57271003723145
sampled,5,4,36,22.224180221557617,79.57271003723145
sampled,5,4,37,21.86101531982422,79.57271003723145
sampled,5,4,38,21.508655548095703,79.57271003723145
sampled,5,4,39,21.467756271362305,79.57271003723145
