method,m,i,step,cost,time
sampled,5,2,0,35.621559143066406,47.629809856414795
sampled,5,2,1,34.5688591003418,47.629809856414795
sampled,5,2,2,34.15261459350586,47.629809856414795
sampled,5,2,3,33.416500091552734,47.629809856414795
sampled,5,2,4,32.73884963989258,47.629809856414795
sampled,5,2,5,32.09424591064453,47.629809856414795
sampled,5,2,6,31.112125396728516,47.629809856414795
sampled,5,2,7,30.949138641357422,47.629809856414795
sampled,5,2,8,30.706087112426758,47.629809856414795
sampled,5,2,9,30.056074142456055,47.629809856414795
sampled,5,2,10,29.649215698242188,47.629809856414795
sampled,5,2,11,29.90203857421875,47.629809856414795
sampled,5,2,12,29.32999610900879,47.629809856414795
sampled,5,2,13,28.46462631225586,47.629809856414795
sampled,5,2,14,28.258323669433594,47.629809856414795
sampled,5,2,15,28.567031860351562,47.629809856414795
sampled,5,2,16,28.116008758544922,47.629809856414795
sampled,5,2,17,27.505321502685547,47.629809856414795
sampled,5,2,18,27.515859603881836,47.629809856414795
sampled,5,2,19,27.209880828857422,47.629809856414795
sampled,5,2,20,27.086891174316406,47.629809856414795
sampled,5,2,21,26.992238998413086,47.629809856414795
sampled,5,2,22,26.32120704650879,47.629809856414795
sampled,5,2,23,26.131553649902344,47.629809856414795
sampled,5,2,24,25.970966339111328,47.629809856414795
sampled,5,2,25,25.499065399169922,47.629809856414795
sampled,5,2,26,25.388601303100586,47.629809856414795
sampled,5,2,27,24.949138641357422,47.629809856414795
sampled,5,2,28,24.94034194946289,47.629809856414795
sampled,5,2,29,24.477867126464844,47.629809856414795
sampled,5,2,30,23.90289878845215,47.629809856414795
sampled,5,2,31,23.870513916015625,47.629809856414795
sampled,5,2,32,23.369922637939453,47.629809856414795
sampled,5,2,33,23.55173683166504,47.629809856414795
sampled,5,2,34,23.270206451416016,47.629809856414795
sampled,5,2,35,23.03748893737793,47.629809856414795
sampled,5,2,36,22.953907012939453,47.629809856414795
sampled,5,2,37,22.673494338989258,47.629809856414795
sampled,5,2,38,22.572921752929688,47.629809856414795
sampled,5,2,39,22.134506225585938,47.629809856414795
sampled,5,2,40,21.65565299987793,47.629809856414795
sampled,5,2,41,21.040294647216797,47.629809856414795
sampled,5,2,42,20.442358016967773,47.629809856414795
sampled,5,2,43,20.203914642333984,47.629809856414795
sampled,5,2,44,20.33854866027832,47.629809856414795
sampled,5,2,45,20.056726455688477,47.629809856414795
sampled,5,2,46,19.969682693481445,47.629809856414795
sampled,5,2,47,20.250905990600586,47.629809856414795
sampled,5,2,48,20.325687408447266,47.629809856414795
sampled,5,2,49,20.321557998657227,47.629809856414795
sampled,5,2,50,20.25782012939453,47.629809856414795
sampled,5,2,51,20.26791000366211,47.629809856414795
sampled,5,2,52,20.079320907592773,47.629809856414795
sampled,5,2,53,19.912633895874023,47.629809856414795
sampled,5,2,54,19.650611877441406,47.629809856414795
sampled,5,2,55,19.482120513916016,47.629809856414795
sampled,5,2,56,19.583717346191406,47.629809856414795
sampled,5,2,57,20.027259826660156,47.629809856414795
sampled,5,2,58,19.81704330444336,47.629809856414795
sampled,5,2,59,19.530654907226562,47.629809856414795
sampled,5,2,60,18.92420196533203,47.629809856414795
sampled,5,2,61,18.584774017333984,47.629809856414795
sampled,5,2,62,18.26443862915039,47.629809856414795
sampled,5,2,63,18.120393753051758,47.629809856414795
sampled,5,2,64,17.637548446655273,47.629809856414795
sampled,5,2,65,17.55037498474121,47.629809856414795
sampled,5,2,66,17.575176239013672,47.629809856414795
sampled,5,2,67,17.575176239013672,47.629809856414795
sampled,5,2,68,17.511188507080078,47.629809856414795
sampled,5,2,69,17.666484832763672,47.629809856414795
sampled,5,2,70,17.666484832763672,47.629809856414795
sampled,5,2,71,17.723403930664062,47.629809856414795
sampled,5,2,72,17.77564239501953,47.629809856414795
sampled,5,2,73,17.628190994262695,47.629809856414795
sampled,5,2,74,16.91814422607422,47.629809856414795
sampled,5,2,75,17.165620803833008,47.629809856414795
sampled,5,2,76,17.450210571289062,47.629809856414795
sampled,5,2,77,17.450210571289062,47.629809856414795
sampled,5,2,78,17.073272705078125,47.629809856414795
sampled,5,2,79,16.865161895751953,47.629809856414795
sampled,5,2,80,16.633607864379883,47.629809856414795
sampled,5,2,81,16.58810043334961,47.629809856414795
sampled,5,2,82,16.560487747192383,47.629809856414795
sampled,5,2,83,16.545970916748047,47.629809856414795
sampled,5,2,84,16.566364288330078,47.629809856414795
sampled,5,2,85,16.566364288330078,47.629809856414795
sampled,5,2,86,16.073543548583984,47.629809856414795
sampled,5,2,87,16.02899742126465,47.629809856414795
sampled,5,2,88,16.376148223876953,47.629809856414795
sampled,5,2,89,16.192378997802734,47.629809856414795
sampled,5,2,90,16.26470184326172,47.629809856414795
sampled,5,2,91,16.170886993408203,47.629809856414795
sampled,5,2,92,15.92371654510498,47.629809856414795
sampled,5,2,93,15.907470703125,47.629809856414795
sampled,5,2,94,15.826462745666504,47.629809856414795
sampled,5,2,95,15.826462745666504,47.629809856414795
sampled,5,2,96,15.903254508972168,47.629809856414795
sampled,5,2,97,15.486505508422852,47.629809856414795
sampled,5,2,98,15.261226654052734,47.629809856414795
sampled,5,2,99,15.594152450561523,47.629809856414795
sampled,5,2,100,15.431707382202148,47.629809856414795
sampled,5,2,101,15.470930099487305,47.629809856414795
sampled,5,2,102,15.453903198242188,47.629809856414795
sampled,5,2,103,15.184992790222168,47.629809856414795
sampled,5,2,104,15.53453254699707,47.629809856414795
sampled,5,2,105,15.767499923706055,47.629809856414795
sampled,5,2,106,15.695669174194336,47.629809856414795
sampled,5,2,107,15.548056602478027,47.629809856414795
sampled,5,2,108,15.548056602478027,47.629809856414795
sampled,5,2,109,15.450170516967773,47.629809856414795
sampled,5,2,110,15.762208938598633,47.629809856414795
sampled,5,2,111,15.766143798828125,47.629809856414795
sampled,5,2,112,15.59710693359375,47.629809856414795
sampled,5,2,113,15.435111045837402,47.629809856414795
sampled,5,2,114,15.321271896362305,47.629809856414795
sampled,5,2,115,15.486321449279785,47.629809856414795
sampled,5,2,116,15.501914978027344,47.629809856414795
sampled,5,2,117,15.240550994873047,47.629809856414795
sampled,5,2,118,15.284664154052734,47.629809856414795
sampled,5,2,119,15.307212829589844,47.629809856414795
sampled,5,2,120,15.252604484558105,47.629809856414795
sampled,5,2,121,15.087203979492188,47.629809856414795
sampled,5,2,122,15.102706909179688,47.629809856414795
sampled,5,2,123,15.050048828125,47.629809856414795
sampled,5,2,124,14.832767486572266,47.629809856414795
sampled,5,2,125,14.832767486572266,47.629809856414795
sampled,5,2,126,14.822773933410645,47.629809856414795
sampled,5,2,127,14.755537033081055,47.629809856414795
sampled,5,2,128,14.535538673400879,47.629809856414795
sampled,5,2,129,14.582879066467285,47.629809856414795
sampled,5,2,130,14.493782997131348,47.629809856414795
sampled,5,2,131,14.418142318725586,47.629809856414795
sampled,5,2,132,14.279840469360352,47.629809856414795
sampled,5,2,133,14.299962997436523,47.629809856414795
sampled,5,2,134,14.367286682128906,47.629809856414795
sampled,5,2,135,14.415925979614258,47.629809856414795
sampled,5,2,136,14.471639633178711,47.629809856414795
sampled,5,2,137,14.582441329956055,47.629809856414795
sampled,5,2,138,14.721445083618164,47.629809856414795
sampled,5,2,139,14.89783763885498,47.629809856414795
sampled,5,2,140,14.585799217224121,47.629809856414795
sampled,5,2,141,15.235936164855957,47.629809856414795
sampled,5,2,142,14.98733139038086,47.629809856414795
sampled,5,2,143,14.767217636108398,47.629809856414795
sampled,5,2,144,14.50308609008789,47.629809856414795
sampled,5,2,145,14.460528373718262,47.629809856414795
sampled,5,2,146,14.465460777282715,47.629809856414795
sampled,5,2,147,14.26268196105957,47.629809856414795
sampled,5,2,148,14.204741477966309,47.629809856414795
sampled,5,2,149,14.204741477966309,47.629809856414795
sampled,5,2,150,14.175515174865723,47.629809856414795
sampled,5,2,151,14.379302024841309,47.629809856414795
sampled,5,2,152,14.622085571289062,47.629809856414795
sampled,5,2,153,14.679652214050293,47.629809856414795
sampled,5,2,154,14.691283226013184,47.629809856414795
sampled,5,2,155,14.691283226013184,47.629809856414795
sampled,5,2,156,15.231672286987305,47.629809856414795
sampled,5,2,157,15.209003448486328,47.629809856414795
sampled,5,2,158,15.023370742797852,47.629809856414795
sampled,5,2,159,15.467928886413574,47.629809856414795
sampled,5,2,160,15.49485969543457,47.629809856414795
sampled,5,2,161,15.291982650756836,47.629809856414795
sampled,5,2,162,15.18446159362793,47.629809856414795
sampled,5,2,163,14.969869613647461,47.629809856414795
sampled,5,2,164,15.021529197692871,47.629809856414795
sampled,5,2,165,14.963288307189941,47.629809856414795
sampled,5,2,166,14.915024757385254,47.629809856414795
sampled,5,2,167,14.830609321594238,47.629809856414795
sampled,5,2,168,14.816773414611816,47.629809856414795
sampled,5,2,169,14.683611869812012,47.629809856414795
sampled,5,2,170,14.644221305847168,47.629809856414795
sampled,5,2,171,13.954119682312012,47.629809856414795
sampled,5,2,172,14.022902488708496,47.629809856414795
sampled,5,2,173,14.367935180664062,47.629809856414795
sampled,5,2,174,14.317031860351562,47.629809856414795
sampled,5,2,175,13.986076354980469,47.629809856414795
sampled,5,2,176,14.071674346923828,47.629809856414795
sampled,5,2,177,14.273788452148438,47.629809856414795
sampled,5,2,178,13.847618103027344,47.629809856414795
sampled,5,2,179,13.703500747680664,47.629809856414795
sampled,5,2,180,13.425590515136719,47.629809856414795
sampled,5,2,181,13.63327407836914,47.629809856414795
sampled,5,2,182,13.647695541381836,47.629809856414795
sampled,5,2,183,13.936697006225586,47.629809856414795
sampled,5,2,184,13.936697006225586,47.629809856414795
sampled,5,2,185,13.715716361999512,47.629809856414795
sampled,5,2,186,13.74752426147461,47.629809856414795
sampled,5,2,187,13.74752426147461,47.629809856414795
sampled,5,2,188,13.746134757995605,47.629809856414795
sampled,5,2,189,13.891674041748047,47.629809856414795
sampled,5,2,190,14.04476261138916,47.629809856414795
sampled,5,2,191,14.04476261138916,47.629809856414795
sampled,5,2,192,14.637962341308594,47.629809856414795
sampled,5,2,193,14.330876350402832,47.629809856414795
sampled,5,2,194,14.269161224365234,47.629809856414795
sampled,5,2,195,14.215898513793945,47.629809856414795
sampled,5,2,196,14.254875183105469,47.629809856414795
sampled,5,2,197,14.223067283630371,47.629809856414795
sampled,5,2,198,14.00075912475586,47.629809856414795
sampled,5,2,199,14.00075912475586,47.629809856414795
sampled,5,2,200,14.203570365905762,47.629809856414795
sampled,5,2,201,13.850239753723145,47.629809856414795
sampled,5,2,202,13.923860549926758,47.629809856414795
sampled,5,2,203,13.859981536865234,47.629809856414795
sampled,5,2,204,13.724702835083008,47.629809856414795
sampled,5,2,205,13.816280364990234,47.629809856414795
sampled,5,2,206,13.926738739013672,47.629809856414795
sampled,5,2,207,13.69015121459961,47.629809856414795
sampled,5,2,208,13.812477111816406,47.629809856414795
sampled,5,2,209,13.895832061767578,47.629809856414795
sampled,5,2,210,13.905821800231934,47.629809856414795
sampled,5,2,211,13.800309181213379,47.629809856414795
sampled,5,2,212,14.006586074829102,47.629809856414795
sampled,5,2,213,13.920799255371094,47.629809856414795
sampled,5,2,214,13.45346450805664,47.629809856414795
sampled,5,2,215,13.8058443069458,47.629809856414795
sampled,5,2,216,13.684446334838867,47.629809856414795
sampled,5,2,217,13.565000534057617,47.629809856414795
sampled,5,2,218,13.545560836791992,47.629809856414795
sampled,5,2,219,13.500622749328613,47.629809856414795
sampled,5,2,220,13.455517768859863,47.629809856414795
sampled,5,2,221,13.487374305725098,47.629809856414795
sampled,5,2,222,13.300191879272461,47.629809856414795
sampled,5,2,223,13.319631576538086,47.629809856414795
sampled,5,2,224,13.319631576538086,47.629809856414795
sampled,5,2,225,13.46947956085205,47.629809856414795
sampled,5,2,226,13.467706680297852,47.629809856414795
sampled,5,2,227,13.317859649658203,47.629809856414795
sampled,5,2,228,13.232071876525879,47.629809856414795
sampled,5,2,229,13.448562622070312,47.629809856414795
sampled,5,2,230,13.325218200683594,47.629809856414795
sampled,5,2,231,13.308191299438477,47.629809856414795
sampled,5,2,232,13.216963768005371,47.629809856414795
sampled,5,2,233,13.728102684020996,47.629809856414795
sampled,5,2,234,13.7382173538208,47.629809856414795
sampled,5,2,235,13.980206489562988,47.629809856414795
sampled,5,2,236,14.219735145568848,47.629809856414795
sampled,5,2,237,14.300606727600098,47.629809856414795
sampled,5,2,238,14.050603866577148,47.629809856414795
sampled,5,2,239,13.999736785888672,47.629809856414795
sampled,5,2,240,13.591482162475586,47.629809856414795
sampled,5,2,241,13.591482162475586,47.629809856414795
sampled,5,2,242,13.492376327514648,47.629809856414795
sampled,5,2,243,13.45658016204834,47.629809856414795
sampled,5,2,244,13.220449447631836,47.629809856414795
sampled,5,2,245,13.220449447631836,47.629809856414795
sampled,5,2,246,13.03312873840332,47.629809856414795
