method,m,i,step,cost,time
sampled,2,2,0,35.81587600708008,15.702668905258179
sampled,2,2,1,35.553077697753906,15.702668905258179
sampled,2,2,2,34.786624908447266,15.702668905258179
sampled,2,2,3,34.086395263671875,15.702668905258179
sampled,2,2,4,33.746726989746094,15.702668905258179
sampled,2,2,5,33.131309509277344,15.702668905258179
sampled,2,2,6,32.93175506591797,15.702668905258179
sampled,2,2,7,33.15924072265625,15.702668905258179
sampled,2,2,8,33.12981414794922,15.702668905258179
sampled,2,2,9,32.812278747558594,15.702668905258179
sampled,2,2,10,32.6753044128418,15.702668905258179
sampled,2,2,11,32.08058547973633,15.702668905258179
sampled,2,2,12,31.44625473022461,15.702668905258179
sampled,2,2,13,31.1024169921875,15.702668905258179
sampled,2,2,14,31.290790557861328,15.702668905258179
sampled,2,2,15,31.2570858001709,15.702668905258179
sampled,2,2,16,31.321392059326172,15.702668905258179
sampled,2,2,17,31.34634017944336,15.702668905258179
sampled,2,2,18,31.254356384277344,15.702668905258179
sampled,2,2,19,30.83059310913086,15.702668905258179
sampled,2,2,20,30.14281463623047,15.702668905258179
sampled,2,2,21,30.097942352294922,15.702668905258179
sampled,2,2,22,30.250503540039062,15.702668905258179
sampled,2,2,23,29.811527252197266,15.702668905258179
sampled,2,2,24,30.459754943847656,15.702668905258179
sampled,2,2,25,29.970382690429688,15.702668905258179
sampled,2,2,26,30.38516616821289,15.702668905258179
sampled,2,2,27,30.558094024658203,15.702668905258179
sampled,2,2,28,30.469348907470703,15.702668905258179
sampled,2,2,29,30.36591339111328,15.702668905258179
sampled,2,2,30,30.693084716796875,15.702668905258179
sampled,2,2,31,30.474079132080078,15.702668905258179
sampled,2,2,32,30.301753997802734,15.702668905258179
sampled,2,2,33,30.723670959472656,15.702668905258179
sampled,2,2,34,30.15642547607422,15.702668905258179
sampled,2,2,35,29.95193099975586,15.702668905258179
sampled,2,2,36,29.91629981994629,15.702668905258179
sampled,2,2,37,30.324546813964844,15.702668905258179
sampled,2,2,38,30.196029663085938,15.702668905258179
sampled,2,2,39,29.964561462402344,15.702668905258179
sampled,2,2,40,29.6904239654541,15.702668905258179
sampled,2,2,41,29.746723175048828,15.702668905258179
sampled,2,2,42,30.11314582824707,15.702668905258179
sampled,2,2,43,29.88855743408203,15.702668905258179
sampled,2,2,44,29.8262939453125,15.702668905258179
sampled,2,2,45,29.53701400756836,15.702668905258179
sampled,2,2,46,29.398582458496094,15.702668905258179
sampled,2,2,47,29.36431121826172,15.702668905258179
sampled,2,2,48,29.764568328857422,15.702668905258179
sampled,2,2,49,30.089235305786133,15.702668905258179
sampled,2,2,50,30.194372177124023,15.702668905258179
sampled,2,2,51,29.882652282714844,15.702668905258179
sampled,2,2,52,30.39832305908203,15.702668905258179
sampled,2,2,53,29.50580596923828,15.702668905258179
sampled,2,2,54,29.665754318237305,15.702668905258179
sampled,2,2,55,29.127979278564453,15.702668905258179
sampled,2,2,56,28.88541030883789,15.702668905258179
sampled,2,2,57,28.758541107177734,15.702668905258179
sampled,2,2,58,28.67441177368164,15.702668905258179
sampled,2,2,59,28.346454620361328,15.702668905258179
sampled,2,2,60,28.404254913330078,15.702668905258179
sampled,2,2,61,28.237028121948242,15.702668905258179
sampled,2,2,62,28.749732971191406,15.702668905258179
sampled,2,2,63,28.50438690185547,15.702668905258179
sampled,2,2,64,28.77358627319336,15.702668905258179
sampled,2,2,65,29.109315872192383,15.702668905258179
sampled,2,2,66,29.452777862548828,15.702668905258179
sampled,2,2,67,29.073017120361328,15.702668905258179
sampled,2,2,68,28.562410354614258,15.702668905258179
sampled,2,2,69,29.06818389892578,15.702668905258179
sampled,2,2,70,29.195552825927734,15.702668905258179
