method,m,i,step,cost,time
random,5,1,0,35.79111099243164,482.9211959838867
random,5,1,1,35.83522033691406,482.9211959838867
random,5,1,2,35.41460418701172,482.9211959838867
random,5,1,3,35.80904006958008,482.9211959838867
random,5,1,4,35.86638259887695,482.9211959838867
random,5,1,5,36.02459716796875,482.9211959838867
random,5,1,6,35.87213897705078,482.9211959838867
random,5,1,7,36.73895263671875,482.9211959838867
random,5,1,8,36.75886154174805,482.9211959838867
random,5,1,9,36.981990814208984,482.9211959838867
random,5,1,10,36.921165466308594,482.9211959838867
random,5,1,11,36.89952850341797,482.9211959838867
random,5,1,12,36.97682189941406,482.9211959838867
random,5,1,13,37.05131530761719,482.9211959838867
random,5,1,14,36.93818664550781,482.9211959838867
random,5,1,15,36.556541442871094,482.9211959838867
random,5,1,16,36.55412292480469,482.9211959838867
random,5,1,17,36.37066650390625,482.9211959838867
random,5,1,18,36.219791412353516,482.9211959838867
random,5,1,19,35.926414489746094,482.9211959838867
random,5,1,20,36.04616928100586,482.9211959838867
random,5,1,21,36.226898193359375,482.9211959838867
random,5,1,22,36.16054153442383,482.9211959838867
random,5,1,23,36.282962799072266,482.9211959838867
random,5,1,24,35.590858459472656,482.9211959838867
random,5,1,25,35.72746276855469,482.9211959838867
random,5,1,26,35.801570892333984,482.9211959838867
random,5,1,27,36.02524948120117,482.9211959838867
random,5,1,28,35.77326965332031,482.9211959838867
random,5,1,29,35.90468978881836,482.9211959838867
random,5,1,30,35.86555862426758,482.9211959838867
random,5,1,31,35.95156478881836,482.9211959838867
random,5,1,32,35.80961608886719,482.9211959838867
random,5,1,33,35.80961608886719,482.9211959838867
random,5,1,34,36.035499572753906,482.9211959838867
random,5,1,35,35.72124481201172,482.9211959838867
random,5,1,36,35.80178451538086,482.9211959838867
random,5,1,37,35.6727294921875,482.9211959838867
random,5,1,38,35.822471618652344,482.9211959838867
random,5,1,39,35.85832977294922,482.9211959838867
random,5,1,40,35.755584716796875,482.9211959838867
random,5,1,41,35.564327239990234,482.9211959838867
random,5,1,42,35.568763732910156,482.9211959838867
random,5,1,43,35.568763732910156,482.9211959838867
random,5,1,44,35.46546936035156,482.9211959838867
random,5,1,45,35.73212432861328,482.9211959838867
random,5,1,46,35.60835647583008,482.9211959838867
random,5,1,47,35.4527473449707,482.9211959838867
random,5,1,48,35.53481674194336,482.9211959838867
random,5,1,49,35.66572189331055,482.9211959838867
random,5,1,50,35.63508987426758,482.9211959838867
random,5,1,51,36.12407302856445,482.9211959838867
random,5,1,52,35.86739730834961,482.9211959838867
random,5,1,53,35.913429260253906,482.9211959838867
random,5,1,54,35.817848205566406,482.9211959838867
random,5,1,55,35.817848205566406,482.9211959838867
random,5,1,56,35.867374420166016,482.9211959838867
random,5,1,57,35.87312316894531,482.9211959838867
random,5,1,58,36.454925537109375,482.9211959838867
random,5,1,59,36.48606872558594,482.9211959838867
random,5,1,60,36.72474670410156,482.9211959838867
random,5,1,61,36.90592956542969,482.9211959838867
random,5,1,62,36.917667388916016,482.9211959838867
random,5,1,63,36.917667388916016,482.9211959838867
random,5,1,64,36.64360046386719,482.9211959838867
random,5,1,65,36.6421012878418,482.9211959838867
random,5,1,66,36.7911376953125,482.9211959838867
random,5,1,67,37.26727294921875,482.9211959838867
random,5,1,68,37.24129104614258,482.9211959838867
random,5,1,69,37.22005081176758,482.9211959838867
random,5,1,70,37.301727294921875,482.9211959838867
random,5,1,71,37.327301025390625,482.9211959838867
random,5,1,72,37.37869644165039,482.9211959838867
random,5,1,73,37.22846984863281,482.9211959838867
random,5,1,74,37.32786178588867,482.9211959838867
random,5,1,75,37.43681716918945,482.9211959838867
random,5,1,76,37.34539031982422,482.9211959838867
random,5,1,77,37.07115936279297,482.9211959838867
random,5,1,78,36.39807891845703,482.9211959838867
random,5,1,79,36.44819641113281,482.9211959838867
random,5,1,80,36.57708740234375,482.9211959838867
random,5,1,81,36.25480651855469,482.9211959838867
random,5,1,82,35.68779373168945,482.9211959838867
random,5,1,83,35.685943603515625,482.9211959838867
random,5,1,84,35.8527717590332,482.9211959838867
random,5,1,85,35.944217681884766,482.9211959838867
random,5,1,86,35.95487594604492,482.9211959838867
random,5,1,87,36.07028579711914,482.9211959838867
random,5,1,88,36.07028579711914,482.9211959838867
random,5,1,89,36.69756317138672,482.9211959838867
random,5,1,90,36.696231842041016,482.9211959838867
random,5,1,91,36.69245147705078,482.9211959838867
random,5,1,92,36.21637725830078,482.9211959838867
random,5,1,93,35.96186828613281,482.9211959838867
random,5,1,94,35.74888610839844,482.9211959838867
random,5,1,95,34.81878662109375,482.9211959838867
random,5,1,96,34.626068115234375,482.9211959838867
random,5,1,97,34.618167877197266,482.9211959838867
random,5,1,98,34.757755279541016,482.9211959838867
random,5,1,99,35.46366882324219,482.9211959838867
random,5,1,100,35.467159271240234,482.9211959838867
random,5,1,101,34.980525970458984,482.9211959838867
random,5,1,102,34.08957290649414,482.9211959838867
random,5,1,103,34.27336120605469,482.9211959838867
random,5,1,104,34.24510192871094,482.9211959838867
random,5,1,105,34.3377571105957,482.9211959838867
random,5,1,106,34.24510955810547,482.9211959838867
random,5,1,107,33.647178649902344,482.9211959838867
random,5,1,108,33.998809814453125,482.9211959838867
random,5,1,109,34.07733917236328,482.9211959838867
random,5,1,110,34.039146423339844,482.9211959838867
random,5,1,111,34.04629135131836,482.9211959838867
random,5,1,112,33.87738037109375,482.9211959838867
random,5,1,113,33.85576629638672,482.9211959838867
random,5,1,114,33.53664016723633,482.9211959838867
random,5,1,115,33.61631393432617,482.9211959838867
random,5,1,116,33.61631393432617,482.9211959838867
random,5,1,117,33.61631393432617,482.9211959838867
random,5,1,118,33.558860778808594,482.9211959838867
random,5,1,119,33.44099426269531,482.9211959838867
random,5,1,120,33.54218292236328,482.9211959838867
random,5,1,121,33.533424377441406,482.9211959838867
random,5,1,122,32.93177032470703,482.9211959838867
random,5,1,123,32.93177032470703,482.9211959838867
random,5,1,124,32.77621078491211,482.9211959838867
random,5,1,125,32.77621078491211,482.9211959838867
random,5,1,126,33.01670837402344,482.9211959838867
random,5,1,127,33.048583984375,482.9211959838867
random,5,1,128,33.214332580566406,482.9211959838867
random,5,1,129,33.214332580566406,482.9211959838867
random,5,1,130,33.16670227050781,482.9211959838867
random,5,1,131,33.41755676269531,482.9211959838867
random,5,1,132,33.654544830322266,482.9211959838867
random,5,1,133,33.64751052856445,482.9211959838867
random,5,1,134,33.808536529541016,482.9211959838867
random,5,1,135,33.625732421875,482.9211959838867
random,5,1,136,33.42802810668945,482.9211959838867
random,5,1,137,33.29472351074219,482.9211959838867
random,5,1,138,33.29472351074219,482.9211959838867
random,5,1,139,33.07996368408203,482.9211959838867
random,5,1,140,33.10842514038086,482.9211959838867
random,5,1,141,32.839210510253906,482.9211959838867
random,5,1,142,33.1778564453125,482.9211959838867
random,5,1,143,33.17412567138672,482.9211959838867
random,5,1,144,33.15037536621094,482.9211959838867
random,5,1,145,32.67903137207031,482.9211959838867
random,5,1,146,32.6993408203125,482.9211959838867
random,5,1,147,32.772438049316406,482.9211959838867
random,5,1,148,32.811798095703125,482.9211959838867
random,5,1,149,32.811798095703125,482.9211959838867
random,5,1,150,32.867496490478516,482.9211959838867
random,5,1,151,33.4498291015625,482.9211959838867
random,5,1,152,33.4498291015625,482.9211959838867
random,5,1,153,33.45124816894531,482.9211959838867
random,5,1,154,33.54242706298828,482.9211959838867
random,5,1,155,33.462162017822266,482.9211959838867
random,5,1,156,33.377140045166016,482.9211959838867
random,5,1,157,33.673431396484375,482.9211959838867
random,5,1,158,33.75910568237305,482.9211959838867
random,5,1,159,33.66392135620117,482.9211959838867
random,5,1,160,33.680381774902344,482.9211959838867
random,5,1,161,33.23590087890625,482.9211959838867
random,5,1,162,33.28880310058594,482.9211959838867
random,5,1,163,33.28880310058594,482.9211959838867
random,5,1,164,33.28880310058594,482.9211959838867
random,5,1,165,33.01313781738281,482.9211959838867
random,5,1,166,33.28492736816406,482.9211959838867
random,5,1,167,33.28492736816406,482.9211959838867
random,5,1,168,33.54142379760742,482.9211959838867
random,5,1,169,33.38841247558594,482.9211959838867
random,5,1,170,32.72407531738281,482.9211959838867
random,5,1,171,32.84315490722656,482.9211959838867
random,5,1,172,33.01326370239258,482.9211959838867
random,5,1,173,32.69103240966797,482.9211959838867
random,5,1,174,32.69103240966797,482.9211959838867
random,5,1,175,32.69103240966797,482.9211959838867
random,5,1,176,32.58834457397461,482.9211959838867
random,5,1,177,32.6513671875,482.9211959838867
random,5,1,178,32.75433349609375,482.9211959838867
random,5,1,179,33.05643844604492,482.9211959838867
random,5,1,180,32.763816833496094,482.9211959838867
random,5,1,181,32.86638641357422,482.9211959838867
random,5,1,182,32.80372619628906,482.9211959838867
random,5,1,183,33.02360916137695,482.9211959838867
random,5,1,184,33.570579528808594,482.9211959838867
random,5,1,185,33.7555046081543,482.9211959838867
random,5,1,186,33.70502853393555,482.9211959838867
random,5,1,187,34.30632400512695,482.9211959838867
random,5,1,188,34.62355041503906,482.9211959838867
random,5,1,189,34.32173156738281,482.9211959838867
random,5,1,190,34.428794860839844,482.9211959838867
random,5,1,191,34.385772705078125,482.9211959838867
random,5,1,192,34.47233581542969,482.9211959838867
random,5,1,193,34.422115325927734,482.9211959838867
random,5,1,194,34.41759490966797,482.9211959838867
random,5,1,195,34.263553619384766,482.9211959838867
random,5,1,196,34.294586181640625,482.9211959838867
random,5,1,197,34.265625,482.9211959838867
random,5,1,198,34.373558044433594,482.9211959838867
random,5,1,199,34.3170166015625,482.9211959838867
random,5,1,200,34.08995819091797,482.9211959838867
random,5,1,201,33.68064880371094,482.9211959838867
random,5,1,202,33.6828727722168,482.9211959838867
random,5,1,203,33.585697174072266,482.9211959838867
random,5,1,204,33.602298736572266,482.9211959838867
random,5,1,205,33.60216522216797,482.9211959838867
random,5,1,206,33.51193618774414,482.9211959838867
random,5,1,207,33.50716781616211,482.9211959838867
random,5,1,208,33.259525299072266,482.9211959838867
random,5,1,209,33.66108322143555,482.9211959838867
random,5,1,210,33.732242584228516,482.9211959838867
random,5,1,211,33.74611282348633,482.9211959838867
random,5,1,212,34.05810546875,482.9211959838867
random,5,1,213,33.988590240478516,482.9211959838867
random,5,1,214,33.98846435546875,482.9211959838867
random,5,1,215,33.98846435546875,482.9211959838867
random,5,1,216,33.98846435546875,482.9211959838867
random,5,1,217,33.98846435546875,482.9211959838867
random,5,1,218,33.962249755859375,482.9211959838867
random,5,1,219,33.977352142333984,482.9211959838867
random,5,1,220,33.452457427978516,482.9211959838867
random,5,1,221,33.577178955078125,482.9211959838867
random,5,1,222,33.577178955078125,482.9211959838867
random,5,1,223,33.84211730957031,482.9211959838867
random,5,1,224,33.86824035644531,482.9211959838867
random,5,1,225,33.86824035644531,482.9211959838867
random,5,1,226,33.82102584838867,482.9211959838867
random,5,1,227,33.847164154052734,482.9211959838867
random,5,1,228,33.64791488647461,482.9211959838867
random,5,1,229,33.64791488647461,482.9211959838867
random,5,1,230,33.551612854003906,482.9211959838867
random,5,1,231,33.72096252441406,482.9211959838867
random,5,1,232,34.09464645385742,482.9211959838867
random,5,1,233,34.00695037841797,482.9211959838867
random,5,1,234,33.9989013671875,482.9211959838867
random,5,1,235,34.339439392089844,482.9211959838867
random,5,1,236,34.46623611450195,482.9211959838867
random,5,1,237,34.44898986816406,482.9211959838867
random,5,1,238,34.44898986816406,482.9211959838867
random,5,1,239,34.49251937866211,482.9211959838867
random,5,1,240,34.561405181884766,482.9211959838867
random,5,1,241,34.84345245361328,482.9211959838867
random,5,1,242,34.98759841918945,482.9211959838867
random,5,1,243,34.5826416015625,482.9211959838867
random,5,1,244,34.594215393066406,482.9211959838867
random,5,1,245,35.410125732421875,482.9211959838867
random,5,1,246,35.52660369873047,482.9211959838867
random,5,1,247,35.53642272949219,482.9211959838867
random,5,1,248,35.42313003540039,482.9211959838867
random,5,1,249,35.57469940185547,482.9211959838867
random,5,1,250,35.59620666503906,482.9211959838867
random,5,1,251,35.396026611328125,482.9211959838867
random,5,1,252,35.410099029541016,482.9211959838867
random,5,1,253,35.51533889770508,482.9211959838867
random,5,1,254,34.995384216308594,482.9211959838867
random,5,1,255,34.71333694458008,482.9211959838867
random,5,1,256,34.804561614990234,482.9211959838867
random,5,1,257,34.804561614990234,482.9211959838867
random,5,1,258,34.83912658691406,482.9211959838867
random,5,1,259,34.64716339111328,482.9211959838867
random,5,1,260,35.2069091796875,482.9211959838867
random,5,1,261,35.2069091796875,482.9211959838867
random,5,1,262,35.2069091796875,482.9211959838867
random,5,1,263,35.2747802734375,482.9211959838867
random,5,1,264,35.2747802734375,482.9211959838867
random,5,1,265,35.660587310791016,482.9211959838867
random,5,1,266,35.694908142089844,482.9211959838867
random,5,1,267,35.815460205078125,482.9211959838867
random,5,1,268,36.249412536621094,482.9211959838867
random,5,1,269,36.249412536621094,482.9211959838867
random,5,1,270,36.311161041259766,482.9211959838867
random,5,1,271,35.5412712097168,482.9211959838867
random,5,1,272,35.46231460571289,482.9211959838867
random,5,1,273,34.91817092895508,482.9211959838867
