method,m,i,step,cost,time
sampled,1,2,0,37.59199523925781,6.853516101837158
sampled,1,2,1,37.15733337402344,6.853516101837158
sampled,1,2,2,36.293121337890625,6.853516101837158
sampled,1,2,3,36.169551849365234,6.853516101837158
sampled,1,2,4,35.21555709838867,6.853516101837158
sampled,1,2,5,34.04740905761719,6.853516101837158
sampled,1,2,6,33.755615234375,6.853516101837158
sampled,1,2,7,33.4818115234375,6.853516101837158
sampled,1,2,8,32.60641860961914,6.853516101837158
sampled,1,2,9,31.78831672668457,6.853516101837158
sampled,1,2,10,31.2696533203125,6.853516101837158
sampled,1,2,11,30.632295608520508,6.853516101837158
sampled,1,2,12,29.627540588378906,6.853516101837158
sampled,1,2,13,28.993093490600586,6.853516101837158
sampled,1,2,14,28.790878295898438,6.853516101837158
sampled,1,2,15,28.62978172302246,6.853516101837158
sampled,1,2,16,28.534286499023438,6.853516101837158
sampled,1,2,17,28.57378578186035,6.853516101837158
sampled,1,2,18,28.041259765625,6.853516101837158
sampled,1,2,19,27.20802116394043,6.853516101837158
sampled,1,2,20,26.93478775024414,6.853516101837158
sampled,1,2,21,26.78431510925293,6.853516101837158
sampled,1,2,22,26.655519485473633,6.853516101837158
sampled,1,2,23,26.052444458007812,6.853516101837158
sampled,1,2,24,25.969890594482422,6.853516101837158
sampled,1,2,25,25.693450927734375,6.853516101837158
sampled,1,2,26,25.207660675048828,6.853516101837158
sampled,1,2,27,24.823318481445312,6.853516101837158
sampled,1,2,28,24.774934768676758,6.853516101837158
sampled,1,2,29,24.471206665039062,6.853516101837158
sampled,1,2,30,24.440780639648438,6.853516101837158
sampled,1,2,31,24.09427833557129,6.853516101837158
sampled,1,2,32,23.319774627685547,6.853516101837158
sampled,1,2,33,22.910533905029297,6.853516101837158
sampled,1,2,34,22.631948471069336,6.853516101837158
sampled,1,2,35,22.470056533813477,6.853516101837158
sampled,1,2,36,22.178327560424805,6.853516101837158
sampled,1,2,37,22.21959114074707,6.853516101837158
sampled,1,2,38,21.867145538330078,6.853516101837158
sampled,1,2,39,21.370159149169922,6.853516101837158
sampled,1,2,40,20.886886596679688,6.853516101837158
sampled,1,2,41,20.361623764038086,6.853516101837158
sampled,1,2,42,20.091829299926758,6.853516101837158
sampled,1,2,43,20.037885665893555,6.853516101837158
sampled,1,2,44,19.982952117919922,6.853516101837158
sampled,1,2,45,19.836719512939453,6.853516101837158
sampled,1,2,46,19.72574806213379,6.853516101837158
sampled,1,2,47,19.53299331665039,6.853516101837158
sampled,1,2,48,19.503894805908203,6.853516101837158
sampled,1,2,49,19.526016235351562,6.853516101837158
sampled,1,2,50,19.39613914489746,6.853516101837158
sampled,1,2,51,19.62812614440918,6.853516101837158
sampled,1,2,52,19.525516510009766,6.853516101837158
sampled,1,2,53,19.47262191772461,6.853516101837158
sampled,1,2,54,19.468555450439453,6.853516101837158
sampled,1,2,55,19.423818588256836,6.853516101837158
sampled,1,2,56,19.41510009765625,6.853516101837158
sampled,1,2,57,19.74152374267578,6.853516101837158
sampled,1,2,58,19.57192039489746,6.853516101837158
sampled,1,2,59,19.176368713378906,6.853516101837158
sampled,1,2,60,19.049680709838867,6.853516101837158
sampled,1,2,61,18.62876319885254,6.853516101837158
sampled,1,2,62,18.62876319885254,6.853516101837158
sampled,1,2,63,18.696636199951172,6.853516101837158
sampled,1,2,64,18.553691864013672,6.853516101837158
sampled,1,2,65,18.55368995666504,6.853516101837158
sampled,1,2,66,18.329586029052734,6.853516101837158
sampled,1,2,67,18.35405731201172,6.853516101837158
sampled,1,2,68,18.22561264038086,6.853516101837158
sampled,1,2,69,18.121164321899414,6.853516101837158
sampled,1,2,70,18.086631774902344,6.853516101837158
sampled,1,2,71,18.42906379699707,6.853516101837158
sampled,1,2,72,18.206449508666992,6.853516101837158
sampled,1,2,73,17.927934646606445,6.853516101837158
sampled,1,2,74,17.923553466796875,6.853516101837158
sampled,1,2,75,18.11304473876953,6.853516101837158
sampled,1,2,76,18.112764358520508,6.853516101837158
sampled,1,2,77,17.645719528198242,6.853516101837158
sampled,1,2,78,17.680362701416016,6.853516101837158
sampled,1,2,79,17.572952270507812,6.853516101837158
sampled,1,2,80,17.71759605407715,6.853516101837158
sampled,1,2,81,17.58306121826172,6.853516101837158
sampled,1,2,82,17.379684448242188,6.853516101837158
sampled,1,2,83,17.29083251953125,6.853516101837158
sampled,1,2,84,17.190109252929688,6.853516101837158
sampled,1,2,85,17.066221237182617,6.853516101837158
sampled,1,2,86,17.233196258544922,6.853516101837158
sampled,1,2,87,17.179813385009766,6.853516101837158
sampled,1,2,88,17.402427673339844,6.853516101837158
sampled,1,2,89,17.291208267211914,6.853516101837158
sampled,1,2,90,17.414817810058594,6.853516101837158
sampled,1,2,91,17.47384262084961,6.853516101837158
sampled,1,2,92,17.55759048461914,6.853516101837158
sampled,1,2,93,17.534635543823242,6.853516101837158
sampled,1,2,94,17.517183303833008,6.853516101837158
sampled,1,2,95,18.17652130126953,6.853516101837158
sampled,1,2,96,18.088279724121094,6.853516101837158
sampled,1,2,97,18.088279724121094,6.853516101837158
sampled,1,2,98,17.725074768066406,6.853516101837158
sampled,1,2,99,17.503643035888672,6.853516101837158
sampled,1,2,100,17.43197250366211,6.853516101837158
