method,m,i,step,cost,time
random,2,5,0,37.12922668457031,11.66714596748352
random,2,5,1,36.523048400878906,11.66714596748352
random,2,5,2,36.03287887573242,11.66714596748352
random,2,5,3,35.9709358215332,11.66714596748352
random,2,5,4,35.93571090698242,11.66714596748352
random,2,5,5,35.77402114868164,11.66714596748352
random,2,5,6,35.988426208496094,11.66714596748352
random,2,5,7,36.26847839355469,11.66714596748352
random,2,5,8,36.159828186035156,11.66714596748352
random,2,5,9,36.37629699707031,11.66714596748352
random,2,5,10,36.40904235839844,11.66714596748352
random,2,5,11,36.498878479003906,11.66714596748352
random,2,5,12,36.60752868652344,11.66714596748352
random,2,5,13,36.625648498535156,11.66714596748352
random,2,5,14,36.67076873779297,11.66714596748352
random,2,5,15,36.524696350097656,11.66714596748352
random,2,5,16,36.47690200805664,11.66714596748352
random,2,5,17,36.74394607543945,11.66714596748352
random,2,5,18,36.85626983642578,11.66714596748352
random,2,5,19,36.720890045166016,11.66714596748352
random,2,5,20,36.584110260009766,11.66714596748352
random,2,5,21,36.60136795043945,11.66714596748352
random,2,5,22,36.366233825683594,11.66714596748352
random,2,5,23,36.494728088378906,11.66714596748352
random,2,5,24,36.375213623046875,11.66714596748352
random,2,5,25,36.36919021606445,11.66714596748352
random,2,5,26,36.533878326416016,11.66714596748352
random,2,5,27,36.48109817504883,11.66714596748352
random,2,5,28,36.58671569824219,11.66714596748352
random,2,5,29,36.7277717590332,11.66714596748352
random,2,5,30,36.97997283935547,11.66714596748352
random,2,5,31,36.87926483154297,11.66714596748352
random,2,5,32,36.87043762207031,11.66714596748352
random,2,5,33,36.87343978881836,11.66714596748352
random,2,5,34,36.86733627319336,11.66714596748352
random,2,5,35,36.89476776123047,11.66714596748352
random,2,5,36,36.758079528808594,11.66714596748352
random,2,5,37,37.19358825683594,11.66714596748352
random,2,5,38,36.95386505126953,11.66714596748352
random,2,5,39,36.33696365356445,11.66714596748352
random,2,5,40,36.49700164794922,11.66714596748352
random,2,5,41,36.42373275756836,11.66714596748352
random,2,5,42,36.752532958984375,11.66714596748352
random,2,5,43,37.00824737548828,11.66714596748352
random,2,5,44,37.01032638549805,11.66714596748352
random,2,5,45,37.13962173461914,11.66714596748352
