method,m,i,step,cost,time
random,5,2,0,35.621559143066406,63.3954439163208
random,5,2,1,35.31951141357422,63.3954439163208
random,5,2,2,35.335357666015625,63.3954439163208
random,5,2,3,35.545326232910156,63.3954439163208
random,5,2,4,35.68001174926758,63.3954439163208
random,5,2,5,35.339839935302734,63.3954439163208
random,5,2,6,35.31991958618164,63.3954439163208
random,5,2,7,34.90699768066406,63.3954439163208
random,5,2,8,34.75326919555664,63.3954439163208
random,5,2,9,34.75326919555664,63.3954439163208
random,5,2,10,34.613277435302734,63.3954439163208
random,5,2,11,34.35533142089844,63.3954439163208
random,5,2,12,34.68281555175781,63.3954439163208
random,5,2,13,35.097591400146484,63.3954439163208
random,5,2,14,35.097591400146484,63.3954439163208
random,5,2,15,35.20779037475586,63.3954439163208
random,5,2,16,35.30158996582031,63.3954439163208
random,5,2,17,35.30158996582031,63.3954439163208
random,5,2,18,35.098201751708984,63.3954439163208
random,5,2,19,34.89169692993164,63.3954439163208
random,5,2,20,34.89169692993164,63.3954439163208
random,5,2,21,34.96480941772461,63.3954439163208
random,5,2,22,34.194435119628906,63.3954439163208
random,5,2,23,34.07204818725586,63.3954439163208
random,5,2,24,33.73486328125,63.3954439163208
random,5,2,25,33.60630798339844,63.3954439163208
random,5,2,26,33.545982360839844,63.3954439163208
random,5,2,27,33.08696746826172,63.3954439163208
random,5,2,28,32.718841552734375,63.3954439163208
random,5,2,29,32.79570007324219,63.3954439163208
random,5,2,30,32.92935562133789,63.3954439163208
random,5,2,31,33.046424865722656,63.3954439163208
random,5,2,32,32.91453170776367,63.3954439163208
random,5,2,33,32.94641876220703,63.3954439163208
random,5,2,34,32.96291732788086,63.3954439163208
random,5,2,35,32.371185302734375,63.3954439163208
random,5,2,36,32.46715545654297,63.3954439163208
random,5,2,37,32.46253967285156,63.3954439163208
random,5,2,38,32.92400360107422,63.3954439163208
random,5,2,39,32.90580368041992,63.3954439163208
random,5,2,40,32.556190490722656,63.3954439163208
random,5,2,41,32.55033874511719,63.3954439163208
random,5,2,42,32.916595458984375,63.3954439163208
random,5,2,43,32.916595458984375,63.3954439163208
random,5,2,44,32.88991165161133,63.3954439163208
random,5,2,45,33.33843994140625,63.3954439163208
random,5,2,46,33.172386169433594,63.3954439163208
random,5,2,47,33.172386169433594,63.3954439163208
random,5,2,48,33.155479431152344,63.3954439163208
random,5,2,49,33.36992263793945,63.3954439163208
random,5,2,50,33.26067352294922,63.3954439163208
random,5,2,51,32.70538330078125,63.3954439163208
random,5,2,52,32.19879913330078,63.3954439163208
random,5,2,53,32.19879913330078,63.3954439163208
random,5,2,54,32.19879913330078,63.3954439163208
random,5,2,55,32.283451080322266,63.3954439163208
random,5,2,56,32.27998352050781,63.3954439163208
random,5,2,57,32.16594314575195,63.3954439163208
random,5,2,58,32.39678192138672,63.3954439163208
random,5,2,59,32.103519439697266,63.3954439163208
random,5,2,60,32.103519439697266,63.3954439163208
random,5,2,61,32.13766860961914,63.3954439163208
random,5,2,62,32.54270935058594,63.3954439163208
random,5,2,63,32.48152160644531,63.3954439163208
random,5,2,64,32.431175231933594,63.3954439163208
random,5,2,65,32.431175231933594,63.3954439163208
random,5,2,66,32.44834518432617,63.3954439163208
random,5,2,67,32.60961151123047,63.3954439163208
random,5,2,68,32.913047790527344,63.3954439163208
random,5,2,69,32.833168029785156,63.3954439163208
random,5,2,70,32.373924255371094,63.3954439163208
random,5,2,71,32.38304138183594,63.3954439163208
random,5,2,72,32.38691711425781,63.3954439163208
random,5,2,73,32.373992919921875,63.3954439163208
random,5,2,74,32.481849670410156,63.3954439163208
random,5,2,75,32.85723876953125,63.3954439163208
random,5,2,76,32.85723876953125,63.3954439163208
random,5,2,77,33.20256805419922,63.3954439163208
random,5,2,78,33.25469970703125,63.3954439163208
random,5,2,79,33.01613998413086,63.3954439163208
random,5,2,80,32.797035217285156,63.3954439163208
random,5,2,81,32.76484680175781,63.3954439163208
random,5,2,82,32.59210968017578,63.3954439163208
random,5,2,83,32.864662170410156,63.3954439163208
